x,y
1764718664.4423249,1678,155
1764718664.4769077,1664,157
1764718664.5075002,1667,155
1764718664.5466926,1662,153
1764718664.5875142,1665,151
1764718664.6072567,1660,148
1764718664.6516848,1664,149
1764718664.6916249,1668,143
1764718664.7168665,1664,146
1764718664.7468052,1652,141
1764718664.7769685,1649,138
1764718664.8068826,1657,143
1764718664.8378665,1674,148
1764718664.872364,1675,151
1764718664.9027555,1666,148
1764718664.9324083,1666,154
1764718664.9617808,1627,180
1764718665.0026073,1556,252
1764718665.036757,1547,248
1764718665.0768902,1548,248
1764718665.1066568,1543,237
1764718665.1370647,1551,229
1764718665.1666584,1563,244
1764718665.2025514,1505,305
1764718665.2318165,1252,349
1764718665.2676415,943,395
1764718665.3071198,959,400
1764718665.3473904,973,400
1764718665.3866787,940,414
1764718665.4175107,936,411
1764718665.45171,931,414
1764718665.482397,929,414
1764718665.5117729,926,411
1764718665.5468295,915,415
1764718665.5772913,918,422
1764718665.612896,877,480
1764718665.6472356,381,829
1764718665.6767826,331,851
1764718665.716765,356,834
1764718665.7474165,374,817
1764718665.7819283,409,815
1764718665.827021,344,816
1764718665.8577268,337,788
1764718665.8926277,432,811
1764718665.9268284,-40,1070
1764718665.9568248,-17,1030
1764718665.9922109,-32,1033
1764718666.0269005,-16,1044
1764718666.062596,-20,1018
1764718666.0921664,25,1012
1764718666.1227372,11,1019
1764718666.1575675,31,1032
1764718666.1875637,12,1045
1764718666.21675,3,1055
1764718666.2475047,-6,1064
1764718666.2817228,-17,1074
1764718666.3132691,107,1062
1764718666.3425922,105,1077
1764718666.3726237,155,1065
1764718666.41255,194,1088
