timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-15T15:55:30.758,2,1215,132,1302.2521008403362,164.32773109243698,,,,,87,32,,,,,43.54,119
2025-11-15T15:55:37.172,4,163,596,108.12605042016807,577.109243697479,,,,,-54,-18,,,,,39.83,119
2025-11-15T15:55:43.567,14,1478,364,1450.0084033613446,353.1512605042017,,,,,-27,-10,,,,,68.46,119
2025-11-15T15:55:49.956,9,689,1060,582.9411764705883,1008.1008403361344,,,,,-106,-51,,,,,99.06,119
2025-11-15T15:55:56.350,6,1215,596,1259.3391304347826,535.3913043478261,,,,,44,-60,,,,,68.73,115
2025-11-15T15:56:02.753,16,952,828,1112.0,832.6779661016949,,,,,160,4,,,,,43.86,118
2025-11-15T15:56:09.142,13,952,364,894.5210084033613,287.05882352941177,,,,,-57,-76,,,,,40.57,119
2025-11-15T15:56:15.532,5,689,596,716.5126050420168,555.9243697478992,,,,,27,-40,,,,,42.81,119
2025-11-15T15:56:21.922,12,426,364,533.7583333333333,305.78333333333336,,,,,107,-58,,,,,34.7,120
2025-11-15T15:56:28.324,3,1741,132,1792.546218487395,168.45378151260505,,,,,51,36,,,,,39.67,119
2025-11-15T15:56:41.115,17,1478,828,1530.2393162393162,815.8205128205128,,,,,52,-12,,,,,34.88,117
2025-11-15T15:56:47.511,10,1215,1060,1194.5294117647059,1056.546218487395,,,,,-20,-3,,,,,16.03,119
2025-11-15T15:56:53.901,1,689,132,700.4453781512605,159.78991596638656,,,,,11,27,,,,,50.61,119
2025-11-15T15:57:00.291,0,163,132,179.80672268907563,123.77310924369748,,,,,16,-8,,,,,29.58,119
2025-11-15T15:57:06.695,8,163,1060,154.73333333333332,1023.0666666666667,,,,,-8,-36,,,,,57.11,120
2025-11-15T15:57:13.093,7,1741,596,1734.2916666666667,560.4083333333333,,,,,-6,-35,,,,,55.67,120
2025-11-15T15:57:19.492,15,426,828,369.575,790.1833333333333,,,,,-56,-37,,,,,70.76,120
2025-11-15T15:57:25.900,11,1741,1060,1673.0254237288136,1082.6440677966102,,,,,-67,22,,,,,48.27,118
