x,y
1764716100.2009273,933,754
1764716100.2354836,922,776
1764716100.2698562,923,788
1764716100.300005,916,795
1764716100.3300774,929,785
1764716100.364801,933,788
1764716100.4002008,937,783
1764716100.4349763,940,783
1764716100.4705114,929,780
1764716100.5052702,927,794
1764716100.535147,908,786
1764716100.57012,910,775
1764716100.6058636,920,790
1764716100.6402729,924,802
1764716100.6650832,924,809
1764716100.6999855,931,805
1764716100.7306643,935,799
1764716100.7657309,936,798
1764716100.800089,926,795
1764716100.835316,926,790
1764716100.8698359,920,791
1764716100.900198,915,804
1764716100.9296541,917,806
1764716100.9696977,938,802
1764716101.0000637,948,787
1764716101.0353024,949,778
1764716101.0706885,949,768
1764716101.099739,956,780
1764716101.1396682,951,793
1764716101.1706748,952,799
1764716101.2006357,949,795
1764716101.2351124,950,787
1764716101.265683,943,774
1764716101.3055546,952,779
1764716101.3358397,950,763
1764716101.365326,950,758
1764716101.4052901,952,760
1764716101.4357724,958,760
1764716101.470157,959,764
1764716101.5105875,952,756
1764716101.545103,940,751
1764716101.5802119,924,739
1764716101.6098065,907,739
1764716101.6453953,915,748
1764716101.6804814,916,747
1764716101.7147534,922,738
1764716101.749771,923,745
1764716101.781168,924,741
1764716101.8099582,927,740
1764716101.8401213,928,749
1764716101.87043,924,756
1764716101.8999834,929,768
1764716101.9399414,922,769
1764716101.9706135,924,755
1764716102.0059414,933,747
1764716102.04567,923,752
1764716102.0699127,906,757
1764716102.1053767,898,773
1764716102.1400573,888,787
1764716102.1799304,890,802
1764716102.2097166,897,803
1764716102.2396858,896,795
1764716102.2699182,895,799
1764716102.3052926,892,799
1764716102.3404996,895,822
1764716102.375711,894,829
1764716102.4055626,903,825
1764716102.439687,908,814
1764716102.4802635,912,806
1764716102.505344,909,807
1764716102.540304,900,819
1764716102.5796957,896,820
1764716102.6160796,899,805
1764716102.6557555,903,794
1764716102.6904294,910,803
1764716102.7154913,904,824
1764716102.7504377,896,838
1764716102.7853763,893,842
1764716102.8201349,903,826
1764716102.8517563,926,820
1764716102.890626,929,812
1764716102.9304223,919,799
1764716102.9550347,906,785
1764716102.9855976,911,792
1764716103.0108929,915,791
1764716103.0604737,918,786
1764716103.0949152,915,780
1764716103.1199424,911,769
1764716103.151744,909,765
1764716103.1856456,907,766
1764716103.2196548,900,755
1764716103.245717,895,745
1764716103.2801473,902,750
1764716103.310791,905,760
1764716103.3501253,901,760
1764716103.380091,912,759
1764716103.409993,927,771
1764716103.4505582,929,770
1764716103.4803917,916,758
1764716103.5148032,921,762
1764716103.551076,920,766
1764716103.5799627,917,765
1764716103.6169522,917,766
1764716103.6449802,909,770
1764716103.6848145,909,779
1764716103.720328,921,788
1764716103.7549272,924,774
1764716103.7846575,913,753
1764716103.8153484,907,741
1764716103.8553874,915,749
1764716103.895617,932,756
1764716103.9299326,942,764
1764716103.9602003,945,758
1764716103.9902134,948,756
1764716104.0198195,942,755
1764716104.0501533,939,765
1764716104.085653,930,786
1764716104.1150074,934,801
1764716104.155679,930,802
1764716104.1847017,931,799
