subject,model,mean_error,variance
Freddie,similarity,89.51004636993315,2723.3439444503897
Freddie,poly,86.0835989148732,2676.48006733521
Freddie,"rbf[thin_plate,s=1.0]",93.82197970491896,3421.251368945992
Freddie,"rbf[multiquadric,s=0.0]",94.46501386322129,3239.7782213445735
Freddie,"rbf[multiquadric,s=1.0]",121.39573790350191,5553.24336305741
Freddie,"rbf[multiquadric,s=2.0]",182.85296314119424,15954.685377213082
Freddie,tps,91.98305871518701,2986.643171930639
Freddie,pwa,105.40830241213365,9323.231705618466
Freddie,gpr,78.61377776971891,2896.209441564672
Freddie,"sim+rbf[thin_plate,s=1.0]",92.43703360570811,3148.2152346064026
Freddie,"sim+rbf[multiquadric,s=0.0]",95.14509147978588,3240.1478116500525
Freddie,"sim+rbf[multiquadric,s=1.0]",79.76124421521664,2986.806131206204
Freddie,"sim+rbf[multiquadric,s=2.0]",79.12651630260243,2949.731133185133
Freddie,sim+tps,91.98305871566674,2986.643172346714
Freddie,sim+pwa,105.40830241213361,9323.231705618464
Freddie,sim+gpr,86.58451218178615,3492.297149542592
Jane,similarity,82.69532676952286,2247.018191814433
Jane,poly,90.95965623427209,10266.195240922973
Jane,"rbf[thin_plate,s=1.0]",83.0956822642431,2585.5956211539155
Jane,"rbf[multiquadric,s=0.0]",84.03464343339937,2434.4502223103414
Jane,"rbf[multiquadric,s=1.0]",96.87931250700679,3308.0045639086834
Jane,"rbf[multiquadric,s=2.0]",150.95878283150378,10443.45022556469
Jane,tps,78.64227941996639,2428.124651376374
Jane,pwa,98.87684692534411,11494.834037827253
Jane,gpr,78.50436993061814,2096.298603694847
Jane,"sim+rbf[thin_plate,s=1.0]",79.98324441914046,2445.68137140612
Jane,"sim+rbf[multiquadric,s=0.0]",79.35857977079381,2404.5979932293503
Jane,"sim+rbf[multiquadric,s=1.0]",74.23598257653788,1409.973996767735
Jane,"sim+rbf[multiquadric,s=2.0]",73.85285204335898,1359.7744934280402
Jane,sim+tps,78.64227943099367,2428.1246522104607
Jane,sim+pwa,98.87684692534414,11494.834037827255
Jane,sim+gpr,78.70449052481223,2489.8897336297023
Joao,similarity,138.06450720724405,11874.697638425798
Joao,poly,107.96468070557631,7549.492447369917
Joao,"rbf[thin_plate,s=1.0]",135.14525055975713,12227.875277696337
Joao,"rbf[multiquadric,s=0.0]",113.25896341603729,7202.132641924043
Joao,"rbf[multiquadric,s=1.0]",129.7886996132827,7589.3966802934565
Joao,"rbf[multiquadric,s=2.0]",187.94693503645618,14920.350365236582
Joao,tps,125.48786068661464,11369.46491793948
Joao,pwa,114.32324381259893,10223.207628902872
Joao,gpr,112.47658594290485,6087.599953947009
Joao,"sim+rbf[thin_plate,s=1.0]",129.91651102251268,11893.409882618078
Joao,"sim+rbf[multiquadric,s=0.0]",118.9619200985411,8459.23396309423
Joao,"sim+rbf[multiquadric,s=1.0]",104.77399979915907,7152.603155397614
Joao,"sim+rbf[multiquadric,s=2.0]",101.56317816238739,7820.450964750492
Joao,sim+tps,125.48786066771399,11369.464913031403
Joao,sim+pwa,114.32324381259897,10223.20762890288
Joao,sim+gpr,112.61366552942796,7135.981249053327
Khushee Goel,similarity,100.3412744676256,3919.5411769290577
Khushee Goel,poly,144.56811347067864,5735.090242373127
Khushee Goel,"rbf[thin_plate,s=1.0]",116.43530211905366,3163.218922203863
Khushee Goel,"rbf[multiquadric,s=0.0]",106.55961125874252,2818.1738427256932
