timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples,sim_rbf_gaze_x,sim_rbf_gaze_y,sim_pwa_gaze_x,sim_pwa_gaze_y,sim_gpr_gaze_x,sim_gpr_gaze_y,subject_name,distance,is_outlier
2025-11-27T22:38:55.749,15,163,1060,135.8608695652174,1015.2521739130436,136,1026,124,1029,-27,-44,-27,-34,-39,-31,40.3,115,125.49885079542706,1044.3758638851073,163.0,1060.0,137.19914075716412,1048.514837515607,subject_006,52.334504299406866,False
2025-11-27T23:35:12.637,28,163,1060,146.3,1038.1166666666666,146,1056,130,1142,-16,-21,-17,-4,-33,82,46.72,120,141.80464253801264,1120.9604843491354,163.0,1060.0,142.65239331887284,1122.1603628837602,subject_006,27.52762753630945,False
2025-11-27T23:37:14.390,4,952,828,952.102564102564,724.025641025641,965,742,962,778,0,-103,13,-86,10,-50,38.69,117,969.4318980312702,772.3218489605854,979.1471265922256,758.3382787350013,976.2595374985672,770.9727388124942,subject_006,103.9744095608338,False
2025-11-27T23:37:46.421,17,689,132,649.7033898305085,130.27118644067798,669,120,680,113,-39,-1,-20,-12,-9,-19,31.32,118,676.2377218124831,116.78059221575153,689.0,132.0,683.0549192301952,117.13431066842466,subject_006,39.33462046513068,False
2025-11-27T23:38:24.861,13,1215,1060,1134.044642857143,998.1071428571428,1141,1025,1152,1070,-80,-61,-74,-35,-63,10,37.85,112,1153.1851678163328,1058.6128618850812,1146.6854004639183,1060.0,1150.5446084833088,1051.7037485001272,subject_006,101.90434541977922,False
2025-11-28T14:35:42.054,23,1215,1060,1061.3813559322034,1091.1949152542372,1231,1118,1224,1135,-153,31,16,58,9,75,16.59,118,1204.1977968281587,1122.0073651614553,1215.0,1060.0,1227.967035840637,1117.7926245581598,subject_006,156.75398094768573,False
2025-11-28T14:37:18.184,0,952,828,762.6779661016949,894.7966101694915,809,956,870,958,-189,66,-143,128,-82,130,54.21,118,851.3761063364233,972.5897577866208,852.8151422171009,992.685978680968,860.320493989406,997.4159199972638,subject_006,200.76010472582945,False
2025-11-28T15:31:38.455,20,1478,364,1402.162162162162,404.6036036036036,1487,369,1481,361,-75,40,9,5,3,-3,28.41,111,1485.949766080924,358.47003476947623,1487.2662535312531,366.8741703961964,1487.1067423246989,358.71071189638064,subject_006,86.02342863148836,False
2025-11-28T15:32:04.078,14,952,364,894.9017857142857,379.2946428571428,919,380,945,365,-57,15,-33,16,-7,1,38.47,112,948.095824749498,363.72574457540674,944.2079558339948,375.0673759949211,946.51542478915,362.3124848633674,subject_006,59.1111848531638,False
2025-11-28T15:32:42.512,10,163,132,150.57692307692307,109.66346153846152,159,91,158,82,-12,-22,-4,-41,-5,-50,23.39,104,160.39687899878638,97.57686439614687,163.0,132.0,157.10482250137042,104.03124704798095,subject_006,25.558829994357616,False
