x,y
1725,759
1722,767
1721,771
1712,763
1709,753
1712,749
1710,754
1703,751
1710,729
1721,717
1706,736
1689,741
1690,751
1704,759
1737,769
1743,778
1733,772
1723,751
1720,734
1717,749
1713,762
1703,755
1702,743
1705,736
1714,756
1723,771
1722,770
1747,783
1751,788
1745,791
1723,789
1736,803
1738,809
1739,809
1745,801
1753,792
1751,785
1727,780
1722,769
1719,761
1713,756
1711,749
1715,745
1714,741
1706,742
1696,739
1695,738
1696,743
1699,736
1693,732
1681,723
1668,744
1671,753
1678,756
1690,748
1711,750
1716,757
1724,760
1729,766
1720,762
1712,758
1717,768
1733,787
1743,797
1725,801
1722,804
1714,800
1712,798
1704,787
1715,783
1726,785
1738,783
1736,775
1743,770
1745,768
1745,761
1743,754
1744,752
1740,754
1738,755
1730,750
1728,743
1728,741
1732,740
1729,719
1717,736
1717,741
1725,742
1726,734
1724,733
1708,739
1687,745
1674,740
1673,738
1662,747
1666,748
1661,744
1669,744
1686,737
1693,741
1682,734
1671,739
1670,744
1667,749
1671,754
1676,750
1667,746
1664,741
1673,731
1678,725
1676,735
1677,740
1671,740
1678,735
1683,728
1688,727
