x,y
1665,997
1680,1014
1694,1030
1723,1025
1743,1018
1740,1018
1720,1023
1669,1001
1629,995
1614,1010
1608,1014
1610,1016
1614,1025
1630,1026
1640,1026
1653,1029
1666,1037
1661,1045
1659,1034
1660,1022
1654,1011
1645,1015
1628,1009
1626,999
1633,988
1638,998
1660,996
1665,1001
1675,1010
1683,1012
1674,1002
1650,992
1640,991
1649,988
1658,989
1645,1006
1638,1022
1627,1033
1644,1020
1655,1004
1673,1023
1680,1036
1672,1020
1640,1010
1617,1022
1624,1021
1633,1020
1631,1030
1647,1040
1669,1046
1680,1037
1688,1032
1693,1029
1690,1029
1690,1030
1693,1035
1699,1039
1692,1046
1682,1036
1671,1026
1660,1015
1658,1009
1655,1000
1662,1013
1671,1031
1676,1039
1674,1035
1674,1032
1682,1043
1688,1046
1684,1040
1692,1030
1701,1030
1702,1042
1697,1043
1696,1039
1678,1036
1665,1027
1658,1019
1665,1010
1660,998
1664,1003
1664,1013
1657,1011
1650,1013
1656,1020
1663,1023
1670,1033
1671,1039
1679,1035
1695,1036
1705,1036
1708,1033
1712,1033
1709,1040
1711,1040
1711,1041
1681,1026
1668,1026
1662,1032
1670,1035
1666,1037
1657,1034
1654,1028
1668,1020
1677,1006
1677,991
1669,983
1676,983
1693,990
1704,1001
1699,1004
1711,1009
1718,1027
1715,1032
1723,1043
1712,1042
