subject,model,mean_error,variance
subject_001,similarity,92.08379520686212,3065.211862475201
subject_001,poly,93.63196861774192,3560.6860681760686
subject_001,"rbf[thin_plate,s=1.0]",110.27057054236064,5988.918323445173
subject_001,"rbf[multiquadric,s=0.0]",131.18577506335183,11083.892493280347
subject_001,"rbf[multiquadric,s=1.0]",240.7644860676211,32764.93163010807
subject_001,"rbf[multiquadric,s=2.0]",312.53995140319114,54939.29722264072
subject_001,tps,91.99389950891803,2968.144808197542
subject_001,pwa,163.4550251362493,15925.873763581145
subject_001,gpr,110.50301485448388,6927.909457025138
subject_001,"sim+rbf[thin_plate,s=1.0]",94.34788742337344,3156.3140148115426
subject_001,"sim+rbf[multiquadric,s=0.0]",94.66238301822438,2843.9458319526925
subject_001,"sim+rbf[multiquadric,s=1.0]",89.21001860587286,2760.3156247974935
subject_001,"sim+rbf[multiquadric,s=2.0]",88.61575851863515,2776.626577316291
subject_001,sim+tps,91.99389951395644,2968.1448080685514
subject_001,sim+pwa,163.4550251362493,15925.873763581145
subject_001,sim+gpr,94.82844583020756,2733.26946990456
subject_002,similarity,82.85073910511247,2909.936756509043
subject_002,poly,90.44618936703353,3203.36836506689
subject_002,"rbf[thin_plate,s=1.0]",98.6999683212056,5738.5571234434265
subject_002,"rbf[multiquadric,s=0.0]",102.1793237409074,5581.732478419154
subject_002,"rbf[multiquadric,s=1.0]",188.3971138370657,19597.09599753272
subject_002,"rbf[multiquadric,s=2.0]",252.1199539173553,32960.61641249033
subject_002,tps,86.2655650591145,3178.38113946542
subject_002,pwa,149.56973351273209,16483.892099812783
subject_002,gpr,140.19854686681455,12402.58674788032
subject_002,"sim+rbf[thin_plate,s=1.0]",88.8772533971552,3785.4323889839025
subject_002,"sim+rbf[multiquadric,s=0.0]",82.39712065672111,2618.344703830449
subject_002,"sim+rbf[multiquadric,s=1.0]",80.34813806751608,2238.7043219559905
subject_002,"sim+rbf[multiquadric,s=2.0]",80.00952363902921,2347.237250870931
subject_002,sim+tps,86.26556505982666,3178.38113965729
subject_002,sim+pwa,149.56973351273206,16483.892099812783
subject_002,sim+gpr,79.57156210141785,2848.777731668368
subject_003,similarity,143.8498210638823,11072.53976791621
subject_003,poly,125.62778426998436,10310.540630330152
subject_003,"rbf[thin_plate,s=1.0]",122.11818886216604,13277.276486172274
subject_003,"rbf[multiquadric,s=0.0]",146.16176879465942,15159.227930634686
subject_003,"rbf[multiquadric,s=1.0]",211.95554353107656,21537.539679997997
subject_003,"rbf[multiquadric,s=2.0]",271.04037535952693,32157.646138902815
subject_003,tps,117.57266265571825,11829.639447020145
subject_003,pwa,193.5968488001241,19268.511968885447
subject_003,gpr,180.25653125921923,19624.605406017858
subject_003,"sim+rbf[thin_plate,s=1.0]",119.32809325753476,12565.40607642687
subject_003,"sim+rbf[multiquadric,s=0.0]",121.36246978777622,13035.33943826986
subject_003,"sim+rbf[multiquadric,s=1.0]",111.1250668741141,9483.282932044913
subject_003,"sim+rbf[multiquadric,s=2.0]",118.45507578302552,9815.197297986066
subject_003,sim+tps,117.57266284613482,11829.63953707846
subject_003,sim+pwa,193.5968488001241,19268.511968885447
subject_003,sim+gpr,136.32835894224078,10285.562164815046
subject_004,similarity,115.86609479757811,6699.795715359723
subject_004,poly,235.8467463553908,49880.67983436545
subject_004,"rbf[thin_plate,s=1.0]",203.37149856302707,28165.38967811492
subject_004,"rbf[multiquadric,s=0.0]",133.7043752346655,7988.712227785795
subject_004,"rbf[multiquadric,s=1.0]",206.95759532133053,14501.01547857692
subject_004,"rbf[multiquadric,s=2.0]",284.2363373444208,27419.186127342527
subject_004,tps,143.2942090559506,8420.944373666527
subject_004,pwa,172.82835978983994,17424.868191624028
subject_004,gpr,188.5778599851848,15489.480061735752
subject_004,"sim+rbf[thin_plate,s=1.0]",182.19505822634596,18767.965140736385
subject_004,"sim+rbf[multiquadric,s=0.0]",151.72048755965764,11024.64605205496
subject_004,"sim+rbf[multiquadric,s=1.0]",118.99742837198949,5742.593674442735
subject_004,"sim+rbf[multiquadric,s=2.0]",115.76900327984934,5492.156183738114
subject_004,sim+tps,143.29420919969203,8420.944400248201
subject_004,sim+pwa,172.82835978983994,17424.86819162403
subject_004,sim+gpr,116.02481075115564,6683.773821202248
subject_005,similarity,53.57508578361205,1400.519715476015
subject_005,poly,65.12793403629513,21137.746837950715
subject_005,"rbf[thin_plate,s=1.0]",62.72735195791221,3271.1019657249262
subject_005,"rbf[multiquadric,s=0.0]",76.1554541312809,4830.617460339518
subject_005,"rbf[multiquadric,s=1.0]",159.7154767373132,17608.859483934324
subject_005,"rbf[multiquadric,s=2.0]",219.1391350640048,30350.6975412525
subject_005,tps,52.411410814774726,1939.9503762029055
subject_005,pwa,136.6517917393636,14741.699748741348
subject_005,gpr,88.42469151578126,7419.258007395751
subject_005,"sim+rbf[thin_plate,s=1.0]",51.8925313138837,1570.2036394754248
subject_005,"sim+rbf[multiquadric,s=0.0]",50.65991066209149,1315.8065600809828
subject_005,"sim+rbf[multiquadric,s=1.0]",47.26475821825535,1157.0372842615852
subject_005,"sim+rbf[multiquadric,s=2.0]",48.28399739341136,1192.6558406655097
subject_005,sim+tps,52.41141082447489,1939.950376669304
subject_005,sim+pwa,136.6517917393636,14741.699748741348
subject_005,sim+gpr,52.09532699849869,1298.4477377361518
subject_006,similarity,48.544334769800926,597.588489220942
subject_006,poly,57.85763767364082,2562.892690245905
subject_006,"rbf[thin_plate,s=1.0]",49.7931648868292,2748.503870183592
subject_006,"rbf[multiquadric,s=0.0]",73.89419466131648,8308.85869100557
subject_006,"rbf[multiquadric,s=1.0]",171.5219380895677,22445.090356957557
subject_006,"rbf[multiquadric,s=2.0]",235.81525463312192,36982.512425431385
subject_006,tps,35.59934047724268,501.57126547807786
subject_006,pwa,133.8848872627567,18368.963299704188
subject_006,gpr,99.02556517452206,8136.893738959937
subject_006,"sim+rbf[thin_plate,s=1.0]",36.6455511578859,612.1945243431159
subject_006,"sim+rbf[multiquadric,s=0.0]",36.99048506443925,550.4325185008589
