timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-25T15:55:23.892,17,1478,828,1457.7310924369747,824.0840336134454,,,,,-20,-3,,,,,20.76,119
2025-11-25T15:55:30.298,8,163,1060,336.6666666666667,945.8627450980392,,,,,173,-114,,,,,37.42,102
2025-11-25T15:55:36.702,0,163,132,174.3,250.775,,,,,11,118,,,,,24.05,120
2025-11-25T15:55:43.092,7,1741,596,1711.9,661.3416666666667,,,,,-29,65,,,,,28.2,120
2025-11-25T15:55:49.497,10,1215,1060,1208.7586206896551,984.4224137931035,,,,,-6,-75,,,,,23.77,116
2025-11-25T15:55:55.891,1,689,132,654.9663865546219,223.31932773109244,,,,,-34,91,,,,,19.63,119
2025-11-25T15:56:02.299,2,1215,132,1152.475,169.30833333333334,,,,,-62,37,,,,,33.3,120
2025-11-25T15:56:08.702,9,689,1060,728.9159663865546,953.1596638655462,,,,,39,-106,,,,,34.73,119
2025-11-25T15:56:15.092,3,1741,132,1711.310924369748,177.27731092436974,,,,,-29,45,,,,,30.08,119
2025-11-25T15:56:21.482,12,426,364,434.1932773109244,427.9579831932773,,,,,8,63,,,,,17.94,119
2025-11-25T15:56:27.871,13,952,364,915.7833333333333,385.1,,,,,-36,21,,,,,25.49,120
2025-11-25T15:56:34.276,6,1215,596,1197.55,588.075,,,,,-17,-7,,,,,31.85,120
2025-11-25T15:56:40.671,4,163,596,258.47058823529414,647.9495798319327,,,,,95,51,,,,,22.95,119
2025-11-25T15:56:47.062,5,689,596,719.8,612.95,,,,,30,16,,,,,23.78,120
2025-11-25T15:56:53.468,16,952,828,953.6434782608695,800.0608695652174,,,,,1,-27,,,,,41.14,115
2025-11-25T15:56:59.856,14,1478,364,1441.2767857142858,397.67857142857144,,,,,-36,33,,,,,27.27,112
2025-11-25T15:57:06.247,15,426,828,496.33898305084745,821.5169491525423,,,,,70,-6,,,,,26.07,118
2025-11-25T15:57:12.636,11,1741,1060,1704.65,1077.9916666666666,,,,,-36,17,,,,,70.8,120
