x,y
1764719337.4407203,1456,388
1764719337.4760787,1466,389
1764719337.5152164,1461,380
1764719337.5555458,1456,378
1764719337.600825,1459,384
1764719337.630365,1475,393
1764719337.6604202,1490,384
1764719337.690458,1492,378
1764719337.7204196,1491,393
1764719337.7500122,1488,411
1764719337.7802322,1489,415
1764719337.8105588,1480,406
1764719337.8403065,1460,389
1764719337.8761134,1444,381
1764719337.9049885,1430,360
1764719337.9468887,1322,375
1764719337.9750073,962,382
1764719338.0155685,979,335
1764719338.0405962,1026,336
1764719338.0760841,1043,368
1764719338.115957,1037,389
1764719338.1509554,1024,407
1764719338.1751592,1018,434
1764719338.2102528,1015,446
1764719338.2402248,1018,442
1764719338.2802098,998,421
1764719338.3103209,963,418
1764719338.3411107,959,427
1764719338.380351,960,424
1764719338.4111648,970,414
1764719338.4400668,985,400
1764719338.4803417,977,396
1764719338.5109518,989,373
1764719338.550896,987,362
1764719338.5758142,993,351
1764719338.616123,973,373
1764719338.6554334,973,382
1764719338.695686,972,400
1764719338.7305152,963,418
1764719338.7554116,962,408
1764719338.7858825,975,383
1764719338.815375,978,367
1764719338.846116,969,360
1764719338.8756914,942,363
1764719338.9157026,937,375
1764719338.9458644,942,385
1764719338.980452,952,383
1764719339.0150616,962,387
1764719339.0459137,955,385
1764719339.0963109,964,392
1764719339.1363857,958,396
1764719339.160827,949,395
1764719339.185136,939,392
1764719339.2151446,934,380
1764719339.2551396,942,361
1764719339.2808592,962,362
1764719339.3152444,969,367
1764719339.3507266,980,366
1764719339.3808744,981,371
