x,y
1764719305.4533243,422,365
1764719305.482843,424,358
1764719305.523474,419,354
1764719305.5530252,415,349
1764719305.587653,412,349
1764719305.6174939,407,354
1764719305.653503,407,363
1764719305.6825285,413,371
1764719305.7180235,416,381
1764719305.7483015,416,386
1764719305.782607,422,384
1764719305.8181415,434,380
1764719305.852589,572,403
1764719305.8879924,823,423
1764719305.9180574,898,375
1764719305.9482126,863,360
1764719305.9827583,849,374
1764719306.0131514,851,397
1764719306.0580306,852,401
1764719306.1035526,857,404
1764719306.143626,892,437
1764719306.183359,1096,936
1764719306.2132664,1248,1028
1764719306.247685,1211,982
1764719306.2830832,1178,965
1764719306.318166,1148,976
1764719306.3427503,1165,999
1764719306.377516,1174,1008
1764719306.4128456,1182,996
1764719306.447659,1188,992
1764719306.4827204,1180,977
1764719306.5132053,1187,1037
1764719306.5437276,1193,1054
1764719306.577996,1183,1041
1764719306.6079435,1175,1017
1764719306.6429243,1188,1002
1764719306.6780262,1181,998
1764719306.7175736,1182,1017
1764719306.7538025,1180,1018
1764719306.7831867,1200,1023
1764719306.8181806,1196,1032
1764719306.8527803,1194,1010
1764719306.8875554,1214,1000
1764719306.923144,1229,1010
1764719306.9589481,1218,1019
1764719306.9925733,1202,1032
1764719307.0229793,1209,1016
1764719307.0531433,1223,1017
1764719307.0834198,1232,1021
1764719307.11338,1236,1026
1764719307.1476486,1235,1016
1764719307.1828606,1226,1011
1764719307.2232938,1207,1019
1764719307.2730281,1204,1037
1764719307.3082483,1221,1041
1764719307.3483207,1229,1048
1764719307.3830032,1226,1044
