x,y
1764719299.0270255,1433,826
1764719299.0622506,1436,838
1764719299.096973,1433,851
1764719299.1328406,1440,865
1764719299.1669354,1448,860
1764719299.1974883,1440,857
1764719299.2328815,1427,852
1764719299.262992,1426,851
1764719299.2919464,1430,853
1764719299.3392534,1428,862
1764719299.377148,1419,870
1764719299.4173572,1423,879
1764719299.4623435,1432,874
1764719299.492059,1426,839
1764719299.5271454,1423,824
1764719299.557676,1258,813
1764719299.592938,1027,785
1764719299.6223438,1017,732
1764719299.6624274,936,742
1764719299.6988478,752,728
1764719299.7324839,766,714
1764719299.7677765,778,721
1764719299.7976792,777,711
1764719299.8371944,785,693
1764719299.8673108,703,632
1764719299.898025,544,449
1764719299.9326248,540,408
1764719299.9726439,545,388
1764719300.0020266,526,378
1764719300.0426493,523,365
1764719300.0778847,528,362
1764719300.1071982,512,370
1764719300.278171,378,364
1764719300.3123312,374,351
1764719300.3424072,384,345
1764719300.3729823,459,358
1764719300.4071414,431,376
1764719300.4426079,423,387
1764719300.482535,415,383
1764719300.5270276,431,392
1764719300.5620496,439,388
1764719300.6022055,428,378
1764719300.6376224,437,380
1764719300.6675649,441,391
1764719300.7071233,436,389
1764719300.743062,423,392
1764719300.7778049,425,408
1764719300.8074796,435,416
1764719300.8421988,450,411
1764719300.8730018,450,399
1764719300.9072266,455,389
1764719300.9371638,446,379
1764719300.9773023,434,378
1764719301.0080113,421,384
