subject,model,mean_error,variance
subject_001,similarity,88.22848338328363,2632.9342186570807
subject_001,poly,89.34560011581407,3210.9597799202556
subject_001,"rbf[thin_plate,s=1.0]",92.22533953825727,3409.379310953888
subject_001,"rbf[multiquadric,s=0.0]",101.49081230050808,2901.2166425702017
subject_001,"rbf[multiquadric,s=1.0]",168.35691034986286,9688.158282413087
subject_001,"rbf[multiquadric,s=2.0]",260.352248494612,34590.367241667875
subject_001,tps,90.96395885509904,2954.014377357594
subject_001,pwa,103.08970124166336,9485.014140152329
subject_001,gpr,247.20102975496465,19847.57406490869
subject_001,"sim+rbf[thin_plate,s=1.0]",92.03132204484322,3075.873782564611
subject_001,"sim+rbf[multiquadric,s=0.0]",92.25483979579644,2974.270434578882
subject_001,"sim+rbf[multiquadric,s=1.0]",82.49577993696968,2810.847233264677
subject_001,"sim+rbf[multiquadric,s=2.0]",80.89726447680712,2774.3242558054267
subject_001,sim+tps,90.96395885556898,2954.014377386359
subject_001,sim+pwa,103.08970124166328,9485.014140152329
subject_001,sim+gpr,87.87200297721222,2379.045938384352
subject_002,similarity,78.58081282566881,1726.5339046997549
subject_002,poly,86.07424976092284,2284.0869889094033
subject_002,"rbf[thin_plate,s=1.0]",85.59727733528192,2766.401458990894
subject_002,"rbf[multiquadric,s=0.0]",95.47027704799318,3308.723251456209
subject_002,"rbf[multiquadric,s=1.0]",139.63305824611402,6541.621314313167
subject_002,"rbf[multiquadric,s=2.0]",229.59250988214495,20637.23120642153
subject_002,tps,83.02049721188311,2541.7782977273164
subject_002,pwa,123.1172172333226,14562.027773700314
subject_002,gpr,222.27782586422728,18271.255074212702
subject_002,"sim+rbf[thin_plate,s=1.0]",83.54097298968365,2633.218894291515
subject_002,"sim+rbf[multiquadric,s=0.0]",84.1226800879179,2640.690598472568
subject_002,"sim+rbf[multiquadric,s=1.0]",73.77105639511622,1219.4625950399077
subject_002,"sim+rbf[multiquadric,s=2.0]",73.70023708215955,1224.3775615080394
subject_002,sim+tps,83.02049721762452,2541.77829861375
subject_002,sim+pwa,123.1172172333226,14562.027773700314
subject_002,sim+gpr,72.95520770453312,1497.5828033405423
subject_003,similarity,138.72953218528852,11047.990144857638
subject_003,poly,97.3914013738212,5012.443348315651
subject_003,"rbf[thin_plate,s=1.0]",132.9916816768679,13807.917723307117
subject_003,"rbf[multiquadric,s=0.0]",128.58510726328737,10787.318011869454
subject_003,"rbf[multiquadric,s=1.0]",194.96932064002584,11705.194128360954
subject_003,"rbf[multiquadric,s=2.0]",281.7971735847192,23709.422023112544
subject_003,tps,123.61337098827936,12916.943074349125
subject_003,pwa,116.00886929905668,12542.279375952696
subject_003,gpr,288.9586818331428,16528.493387704693
subject_003,"sim+rbf[thin_plate,s=1.0]",127.70540852678248,13582.244633787772
subject_003,"sim+rbf[multiquadric,s=0.0]",124.4772074355501,11076.442658274298
subject_003,"sim+rbf[multiquadric,s=1.0]",109.53024728846326,9692.643372904678
subject_003,"sim+rbf[multiquadric,s=2.0]",114.56416051526342,9568.473669489576
subject_003,sim+tps,123.61337101348172,12916.943076798609
subject_003,sim+pwa,116.00886929905673,12542.279375952696
subject_003,sim+gpr,136.54674168717278,9472.444890969206
subject_004,similarity,104.6685951678275,5683.449674694366
subject_004,poly,120.0708959897542,5812.526420874221
subject_004,"rbf[thin_plate,s=1.0]",131.92168182138855,6789.953879010495
subject_004,"rbf[multiquadric,s=0.0]",129.71926569819018,5505.757427659264
subject_004,"rbf[multiquadric,s=1.0]",148.11464319404962,5691.966480513851
subject_004,"rbf[multiquadric,s=2.0]",248.10158075439432,15123.576536076482
subject_004,tps,127.25867123887994,7018.153392736647
subject_004,pwa,100.50953494921694,5890.8624569167605
subject_004,gpr,286.85887765767603,19879.74640522864
subject_004,"sim+rbf[thin_plate,s=1.0]",130.66420786515258,7554.719846136709
subject_004,"sim+rbf[multiquadric,s=0.0]",131.96205248093543,7896.701612168113
subject_004,"sim+rbf[multiquadric,s=1.0]",111.02624595011456,5736.895997137964
subject_004,"sim+rbf[multiquadric,s=2.0]",108.1526729365697,5653.795692323923
subject_004,sim+tps,127.25867126104885,7018.153395541176
subject_004,sim+pwa,100.50953494921704,5890.8624569167605
subject_004,sim+gpr,112.70425023843592,5695.9995120357535
subject_005,similarity,56.31289042726083,1497.7894814825822
subject_005,poly,58.439151608402945,2073.835391558243
subject_005,"rbf[thin_plate,s=1.0]",60.30376794518872,3227.911623210855
subject_005,"rbf[multiquadric,s=0.0]",67.21748972683224,1705.2248605016907
subject_005,"rbf[multiquadric,s=1.0]",131.74468447634646,5779.305604806024
subject_005,"rbf[multiquadric,s=2.0]",214.8163755184843,18955.448042195752
subject_005,tps,51.13348909124728,1461.597616024549
subject_005,pwa,78.14693779402191,9840.270847322436
subject_005,gpr,210.71260954381705,19289.35741868905
subject_005,"sim+rbf[thin_plate,s=1.0]",51.83657710363802,1500.2047284837347
subject_005,"sim+rbf[multiquadric,s=0.0]",51.81051265190338,1498.6843387541546
subject_005,"sim+rbf[multiquadric,s=1.0]",50.45375695788659,1259.0278955626284
subject_005,"sim+rbf[multiquadric,s=2.0]",51.76832163232151,1289.788705365577
subject_005,sim+tps,51.133489093421126,1461.597616185598
subject_005,sim+pwa,78.14693779402191,9840.270847322436
subject_005,sim+gpr,53.17174078681919,1442.9253289945923
subject_006,similarity,54.00443682323136,551.9169295153974
subject_006,poly,47.51468089664859,682.0764681608107
subject_006,"rbf[thin_plate,s=1.0]",44.95372370311289,383.66476902162947
subject_006,"rbf[multiquadric,s=0.0]",58.16937372123464,1292.6776942148626
subject_006,"rbf[multiquadric,s=1.0]",132.0112277575463,6150.773363137085
subject_006,"rbf[multiquadric,s=2.0]",219.9266990580274,23566.595110421407
subject_006,tps,37.06575792034274,299.9963191460949
subject_006,pwa,85.99486238630408,21210.53172624078
subject_006,gpr,179.10958027029778,17899.913020483702
subject_006,"sim+rbf[thin_plate,s=1.0]",37.36276608373621,308.4523768478237
subject_006,"sim+rbf[multiquadric,s=0.0]",37.61533786323323,284.5997189414842
subject_006,"sim+rbf[multiquadric,s=1.0]",40.39886352035025,295.8215572896196
subject_006,"sim+rbf[multiquadric,s=2.0]",42.907982055687214,330.96332291063703
subject_006,sim+tps,37.065757920387334,299.99631914489004
subject_006,sim+pwa,85.99486238630405,21210.53172624078
subject_006,sim+gpr,49.97909651379217,364.1825217854661
subject_007,similarity,110.69579821763108,5034.004451634267
subject_007,poly,115.3381368062322,3582.571990730457
subject_007,"rbf[thin_plate,s=1.0]",87.88006937140669,3398.08750168541
subject_007,"rbf[multiquadric,s=0.0]",82.6041348782635,4443.295727118673
subject_007,"rbf[multiquadric,s=1.0]",150.49267649820095,8964.30003256153
subject_007,"rbf[multiquadric,s=2.0]",220.0313920486156,24969.6193328825
subject_007,tps,84.05517545115711,3395.1595772675946
subject_007,pwa,126.08063581593582,11872.395650450211
subject_007,gpr,216.7488138877052,19947.885083858804
subject_007,"sim+rbf[thin_plate,s=1.0]",83.29937795180047,3100.5724276462097
subject_007,"sim+rbf[multiquadric,s=0.0]",84.92843216126406,3269.4783966785885
subject_007,"sim+rbf[multiquadric,s=1.0]",92.76519767864228,4302.840987107259
subject_007,"sim+rbf[multiquadric,s=2.0]",97.40626717783914,4620.090673026353
subject_007,sim+tps,84.05517545125828,3395.1595770433355
subject_007,sim+pwa,126.08063581593582,11872.395650450217
subject_007,sim+gpr,103.07505343354336,3870.2548546244698
subject_008,similarity,54.89190633153733,1312.3924873734163
subject_008,poly,68.39175403577775,3032.759613873953
subject_008,"rbf[thin_plate,s=1.0]",62.91922949811536,1613.8330793632756
subject_008,"rbf[multiquadric,s=0.0]",76.89233743121635,2193.8478518571396
subject_008,"rbf[multiquadric,s=1.0]",129.68786867037653,5294.993014188756
subject_008,"rbf[multiquadric,s=2.0]",215.5887388025904,17036.02090925396
subject_008,tps,58.42380084732443,1651.840127610945
subject_008,pwa,81.99057273908703,9543.135030314688
subject_008,gpr,209.0809143592715,18033.884762211444
