timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-14T10:27:02.413,7,1741,596,1757.142857142857,609.0,,,,,16,13,,,,,32.32,119
2025-11-14T10:27:08.814,14,1478,364,1480.9579831932774,430.7563025210084,,,,,2,66,,,,,29.92,119
2025-11-14T10:27:15.214,5,689,596,695.7563025210084,603.3361344537815,,,,,6,7,,,,,35.17,119
2025-11-14T10:27:21.618,2,1215,132,1164.2689075630253,178.91596638655463,,,,,-50,46,,,,,29.83,119
2025-11-14T10:27:28.008,4,163,596,220.4453781512605,594.0672268907563,,,,,57,-1,,,,,46.1,119
2025-11-14T10:27:34.413,3,1741,132,1722.635593220339,201.58474576271186,,,,,-18,69,,,,,51.38,118
2025-11-14T10:27:40.803,8,163,1060,224.73504273504273,1069.7777777777778,,,,,61,9,,,,,24.77,117
2025-11-14T10:27:47.203,1,689,132,683.8333333333334,196.73333333333332,,,,,-5,64,,,,,44.27,120
2025-11-14T10:27:53.602,9,689,1060,709.0336134453781,1034.1932773109243,,,,,20,-25,,,,,13.54,119
2025-11-14T10:27:59.993,13,952,364,972.1166666666667,349.28333333333336,,,,,20,-14,,,,,50.92,120
2025-11-14T10:28:06.383,15,426,828,454.61344537815125,800.7142857142857,,,,,28,-27,,,,,53.7,119
2025-11-14T10:28:12.772,17,1478,828,1482.9833333333333,810.75,,,,,4,-17,,,,,32.23,120
2025-11-14T10:28:19.163,11,1741,1060,1761.175,1048.2166666666667,,,,,20,-11,,,,,32.01,120
2025-11-14T10:28:25.558,6,1215,596,1208.7288135593221,596.3898305084746,,,,,-6,0,,,,,34.76,118
2025-11-14T10:28:31.963,16,952,828,996.0666666666667,753.375,,,,,44,-74,,,,,62.31,120
2025-11-14T10:28:38.378,0,163,132,178.50833333333333,186.48333333333332,,,,,15,54,,,,,43.87,120
2025-11-14T10:28:44.772,10,1215,1060,1272.7142857142858,1046.453781512605,,,,,57,-13,,,,,33.6,119
2025-11-14T10:28:51.163,12,426,364,421.3965517241379,391.3534482758621,,,,,-4,27,,,,,50.75,116
