timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-25T14:31:21.031,0,163,132,166.83193277310923,131.65546218487395,,,,,3,0,,,,,34.13,119
2025-11-25T14:31:27.430,14,1478,364,1474.7583333333334,360.2583333333333,,,,,-3,-3,,,,,77.67,120
2025-11-25T14:31:33.826,8,163,1060,227.83333333333334,963.2543859649123,,,,,64,-96,,,,,51.35,114
2025-11-25T14:31:40.217,12,426,364,421.72641509433964,290.66037735849056,,,,,-4,-73,,,,,41.14,106
2025-11-25T14:31:46.610,7,1741,596,1726.2100840336134,609.344537815126,,,,,-14,13,,,,,43.94,119
2025-11-25T14:31:53.016,9,689,1060,718.0168067226891,975.7983193277311,,,,,29,-84,,,,,39.7,119
2025-11-25T14:31:59.419,10,1215,1060,1212.7203389830509,974.3559322033898,,,,,-2,-85,,,,,34.9,118
2025-11-25T14:32:05.810,5,689,596,655.0504201680673,544.4117647058823,,,,,-33,-51,,,,,36.26,119
2025-11-25T14:32:12.199,16,952,828,1046.6302521008404,848.7647058823529,,,,,94,20,,,,,40.8,119
2025-11-25T14:32:18.590,1,689,132,656.2627118644068,91.13559322033899,,,,,-32,-40,,,,,29.65,118
2025-11-25T14:32:24.981,13,952,364,904.7606837606837,339.7008547008547,,,,,-47,-24,,,,,45.78,117
2025-11-25T14:32:31.377,3,1741,132,1811.093220338983,111.1864406779661,,,,,70,-20,,,,,37.34,118
2025-11-25T14:32:37.781,4,163,596,136.66101694915255,517.5,,,,,-26,-78,,,,,41.98,118
2025-11-25T14:32:44.185,2,1215,132,1213.9416666666666,136.18333333333334,,,,,-1,4,,,,,71.35,120
2025-11-25T14:32:50.575,17,1478,828,1483.7033898305085,814.9067796610169,,,,,5,-13,,,,,39.22,118
2025-11-25T14:32:56.978,6,1215,596,1195.420168067227,575.5378151260504,,,,,-19,-20,,,,,27.6,119
2025-11-25T14:33:03.374,15,426,828,423.95283018867923,747.7169811320755,,,,,-2,-80,,,,,54.48,106
2025-11-25T14:33:09.781,11,1741,1060,1823.2436974789916,1048.09243697479,,,,,82,-11,,,,,19.62,119
