x,y
1334,903
1339,910
1345,912
1328,900
1324,891
1328,892
1327,886
1331,883
1347,888
1350,888
1377,880
1371,876
1342,881
1322,887
1314,883
1324,885
1343,885
1348,880
1338,879
1334,880
1331,876
1316,878
1316,891
1321,896
1316,889
1317,886
1326,898
1320,893
1315,891
1317,897
1328,904
1333,908
1339,914
1333,916
1336,914
1350,913
1364,911
1382,914
1376,919
1368,920
1357,918
1353,915
1338,901
1337,903
1341,906
1343,909
1341,906
1343,903
1340,901
1338,898
1337,901
1347,909
1347,911
1350,910
1347,900
1354,895
1360,899
1361,900
1360,894
1365,891
1365,892
1368,901
1375,907
1382,904
1384,903
1382,894
1375,893
1379,907
1374,910
1370,912
1383,907
1389,908
1390,911
1379,908
1373,913
1364,906
1349,899
1341,897
1345,897
1345,894
1352,903
1356,909
1359,911
1358,906
1360,906
1361,901
1357,900
1357,901
1361,908
1359,908
1358,905
1341,893
1331,895
1330,896
1339,902
1325,884
1318,872
1306,881
1299,880
1309,887
1308,890
1307,893
1311,892
1323,898
1327,898
1322,897
1315,892
1304,881
1285,855
1282,842
1299,831
1316,799
