x,y
1016,642
1001,648
1009,665
1008,689
1019,697
1023,693
1042,646
1047,628
1053,632
1059,634
1064,631
1081,629
1085,631
1090,619
1093,624
1085,651
1091,674
1090,673
1095,669
1091,676
1094,698
1098,706
1087,704
1082,686
1079,677
1075,677
1073,681
1076,673
1075,660
1075,663
1079,656
1084,641
1084,631
1076,638
1078,637
1083,640
1089,644
1094,637
1084,639
1070,611
1071,591
1073,579
1089,581
1093,592
1107,584
1108,585
1117,571
1120,570
1116,575
1114,578
1107,574
1100,569
1095,587
1091,624
1086,652
1095,655
1095,658
1099,669
1086,669
1087,662
1086,660
1102,676
1103,676
1091,670
1076,675
1077,687
1064,691
1057,685
1073,675
1089,652
1076,665
1060,685
1046,711
1043,720
1030,724
1028,705
1021,666
1018,659
1025,661
1036,673
1051,689
1076,687
1093,664
1095,636
1085,646
1089,652
1082,656
1077,663
1073,673
1066,664
1054,650
1057,629
1071,633
1089,631
1078,636
1073,646
1066,653
1074,650
1088,671
1080,691
1080,692
1077,698
1085,709
1072,720
1058,736
1055,734
1051,727
1040,713
1049,713
1070,710
1063,705
1055,714
1060,713
1072,716
1077,726
1075,728
1080,721
1112,709
1105,666
1093,650
