x,y
208,745
210,745
243,735
271,719
294,712
297,699
283,693
269,690
264,688
249,681
247,679
238,709
233,704
230,686
225,681
215,682
208,685
228,671
229,676
233,677
243,684
235,677
210,669
216,668
198,670
186,674
207,673
208,668
211,664
199,658
210,663
225,689
231,695
243,691
239,698
239,700
230,697
201,690
216,701
226,712
236,717
227,727
226,734
228,735
243,727
243,719
258,720
193,718
167,741
183,756
170,758
170,756
171,755
183,755
175,733
177,707
162,682
163,665
166,669
181,679
216,689
231,694
241,693
239,695
250,691
251,696
253,700
238,707
227,706
231,709
236,708
241,700
241,695
255,703
252,722
242,724
226,727
192,725
169,713
170,704
177,685
189,663
205,653
195,654
179,648
178,642
189,640
194,645
180,654
197,646
214,640
211,644
200,642
187,633
182,636
183,646
187,663
177,662
185,653
194,653
202,650
193,662
186,655
184,660
195,670
219,686
232,684
234,681
241,702
236,705
241,702
240,704
242,702
238,700
250,683
232,679
