x,y
242,483
210,454
195,441
198,445
210,455
217,463
214,474
225,476
235,472
245,478
244,478
231,469
220,440
217,425
202,410
215,414
221,442
212,449
213,450
208,438
228,456
246,444
248,451
237,427
218,389
195,367
178,359
184,364
177,392
181,408
185,413
199,435
207,441
191,429
182,414
183,409
187,414
192,417
194,412
194,414
198,416
204,413
209,418
209,425
208,441
203,447
201,467
203,459
218,454
211,443
208,441
220,441
237,447
251,432
250,445
226,448
222,447
217,442
220,426
233,415
236,425
241,424
249,417
252,400
254,386
239,387
224,403
208,403
189,406
189,414
178,413
175,423
174,427
167,420
148,414
169,426
171,439
170,414
175,396
175,400
176,403
169,410
165,416
182,428
197,444
207,440
203,442
203,444
204,433
218,436
228,431
237,422
234,419
236,428
233,423
233,415
230,422
231,425
230,418
221,438
192,452
175,441
171,446
173,444
166,441
165,440
169,433
174,424
164,425
157,425
148,432
157,443
164,438
163,441
168,438
179,438
188,451
186,444
185,437
197,453
