x,y
813,197
824,199
830,203
840,206
843,210
839,200
844,190
848,175
845,171
849,174
860,177
862,186
863,186
850,185
849,198
853,204
856,198
850,197
844,185
836,182
844,185
837,173
849,169
865,170
873,155
867,146
851,149
849,146
855,140
861,144
853,143
845,141
841,139
839,139
835,143
824,143
830,143
839,137
837,143
834,147
834,150
833,152
827,150
845,165
867,161
869,153
849,150
840,141
848,132
854,133
841,143
827,159
829,166
828,159
829,154
833,147
847,119
845,93
837,89
820,108
811,125
813,122
821,124
831,123
841,123
849,115
847,120
866,131
864,131
873,129
866,126
855,113
854,116
856,138
852,158
840,169
832,170
837,158
844,145
848,125
861,135
867,110
868,87
855,90
852,95
848,86
844,98
845,107
834,122
832,127
819,140
825,149
813,153
828,144
818,150
812,149
821,128
832,117
846,116
856,118
860,131
858,107
863,84
858,72
858,55
847,52
837,74
826,93
834,110
866,106
883,124
887,125
879,122
880,119
880,137
881,155
882,148
881,145
851,151
845,157
