x,y
1625,936
1618,920
1618,896
1614,907
1608,925
1605,946
1605,954
1604,957
1608,960
1614,979
1619,987
1635,995
1640,991
1644,992
1636,996
1636,991
1646,988
1646,976
1622,969
1623,964
1622,960
1629,953
1630,950
1637,942
1637,940
1623,946
1617,949
1619,951
1614,955
1631,968
1638,979
1636,975
1649,964
1652,951
1645,941
1651,941
1656,944
1661,960
1664,962
1681,952
1666,951
1646,955
1637,958
1642,959
1627,951
1620,951
1626,949
1649,957
1646,957
1641,953
1643,957
1640,968
1639,971
1624,974
1624,974
1631,963
1643,954
1637,951
1626,952
1629,954
1635,953
1649,960
1656,964
1655,969
1651,966
1658,960
1650,949
1648,928
1636,925
1627,906
1607,920
1587,921
1583,923
1597,907
1618,893
1625,890
1613,914
1615,948
1632,973
1635,980
1640,984
1627,976
1621,965
1626,961
1633,973
1626,974
1623,959
1620,959
1621,960
1627,956
1634,965
1625,954
1610,947
1605,939
1613,933
1607,935
1608,934
1612,943
1607,951
1610,954
1607,953
1608,950
1606,951
1610,955
1610,961
1608,960
1606,959
1608,965
1603,966
1594,962
1576,958
1578,959
1586,962
1587,965
1588,963
1584,960
1584,957
1582,961
1587,967
1583,962
