x,y
1087,883
1092,886
1091,882
1089,879
1087,861
1098,842
1106,824
1113,824
1125,821
1121,844
1112,870
1102,881
1093,886
1098,889
1107,884
1112,879
1109,879
1109,878
1109,882
1103,887
1094,884
1094,888
1100,888
1102,884
1106,879
1105,879
1108,878
1103,878
1107,887
1102,889
1102,891
1098,893
1096,893
1096,890
1094,885
1091,885
1097,891
1102,886
1095,882
1096,888
1101,891
1099,875
1100,879
1102,881
1104,888
1107,910
1118,908
1120,905
1115,903
1126,890
1131,881
1125,890
1109,897
1104,908
1113,911
1118,910
1120,909
1118,911
1116,915
1121,916
1122,915
1116,913
1122,907
1133,900
1138,896
1139,886
1137,880
1139,867
1136,854
1131,865
1121,884
1116,896
1113,903
1114,903
1121,893
1132,878
1140,865
1144,864
1139,865
1143,865
1134,868
1136,875
1135,878
1143,879
1147,885
1141,896
1136,898
1135,895
1135,893
1139,891
1145,894
1127,898
1125,908
1123,907
1121,908
1115,910
1123,908
1127,907
1122,907
1114,911
1110,908
1106,908
1102,905
1099,906
1099,909
1101,905
1102,905
1098,908
1107,910
1106,905
1113,903
1121,904
1122,907
1122,908
1116,909
1111,915
1112,915
1111,908
1104,907
