x,y
463,947
461,953
446,960
443,964
522,960
564,943
574,941
564,947
562,946
572,957
572,956
575,950
568,936
513,930
470,921
454,919
450,925
446,939
454,928
456,936
450,933
452,938
454,933
493,934
529,930
533,925
531,924
550,930
563,933
550,928
539,920
523,912
534,900
534,908
547,909
564,879
597,876
613,881
586,891
569,878
579,850
566,838
553,843
563,830
548,811
525,820
517,868
504,880
481,896
485,920
511,934
533,930
556,910
561,888
570,865
578,846
585,839
576,839
569,840
564,858
560,853
554,851
542,858
533,857
526,861
519,861
510,863
503,865
496,862
509,853
518,867
512,876
509,881
510,895
487,920
449,924
447,931
461,935
452,927
460,948
474,959
492,957
525,950
531,947
515,943
492,935
490,941
493,947
492,949
500,934
496,920
497,926
507,934
508,945
515,949
514,951
507,968
492,978
497,983
501,982
501,968
518,962
517,977
504,980
499,964
494,945
492,935
492,926
503,927
515,942
510,941
510,936
509,937
509,940
493,943
489,939
476,931
476,918
488,925
