timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-16T20:22:49.930,18,208,998,119.71910112359551,972.5730337078652,46.83028800101811,89
2025-10-16T20:22:56.361,9,1100,462,1073.2247191011236,495.55056179775283,28.644572811821984,89
2025-10-16T20:23:02.757,4,1398,194,1404.5955056179776,219.1011235955056,37.85179972713328,89
2025-10-16T20:23:09.161,16,1398,730,1358.9662921348315,706.8314606741573,26.854868114022413,89
2025-10-16T20:23:15.586,6,208,462,207.05555555555554,429.0111111111111,35.108990793924875,90
2025-10-16T20:23:22.003,5,1695,194,1682.816091954023,247.01149425287358,38.82380564541858,87
2025-10-16T20:23:28.415,21,1100,998,1114.112359550562,884.5280898876405,24.862104229912806,89
2025-10-16T20:23:34.836,8,803,462,818.5393258426966,401.91011235955057,46.347174654009834,89
2025-10-16T20:23:41.270,3,1100,194,1140.6067415730338,188.0561797752809,32.01157709402902,89
2025-10-16T20:23:47.695,17,1695,730,1623.0222222222221,691.0777777777778,43.00160347283074,90
2025-10-16T20:23:54.094,15,1100,730,1074.6,651.3444444444444,45.93835509828146,90
2025-10-16T20:24:00.504,11,1695,462,1659.9775280898875,478.0449438202247,36.10592644573023,89
2025-10-16T20:24:06.936,10,1398,462,1410.3863636363637,481.77272727272725,26.662520123552518,88
2025-10-16T20:24:13.351,14,803,730,802.2584269662922,647.685393258427,49.96698316529202,89
2025-10-16T20:24:19.783,23,1695,998,1631.5,954.3,28.3096763983232,90
2025-10-16T20:24:26.205,20,803,998,768.8876404494382,900.3370786516854,32.384759219708116,89
2025-10-16T20:24:32.604,12,208,730,219.33333333333334,698.1264367816092,41.66104916551759,87
2025-10-16T20:24:39.010,13,506,730,535.7977528089888,638.0898876404494,42.052620921866236,89
2025-10-16T20:24:45.425,1,506,194,545.1149425287356,144.88505747126436,26.718993448723594,87
2025-10-16T20:24:51.838,0,208,194,193.8,117.62222222222222,48.756031599012964,90
2025-10-16T20:24:58.272,7,506,462,489.5280898876405,430.6292134831461,42.83899093171393,89
2025-10-16T20:25:04.677,19,506,998,520.5056179775281,906.0786516853933,59.93092434180432,89
2025-10-16T20:25:11.097,2,803,194,844.8222222222222,148.44444444444446,33.70087004774964,90
2025-10-16T20:25:17.506,22,1398,998,1348.404761904762,899.5119047619048,23.297053306024864,84
