x,y
1378,695
1380,687
1386,681
1398,680
1402,680
1405,677
1408,676
1400,676
1401,682
1391,689
1381,694
1360,693
1350,687
1353,670
1360,661
1356,649
1360,650
1369,669
1389,683
1387,688
1371,689
1359,692
1360,696
1362,691
1364,702
1353,711
1344,717
1349,717
1347,713
1354,716
1350,714
1356,715
1360,717
1359,717
1351,717
1356,720
1359,721
1363,719
1360,716
1364,720
1363,720
1359,714
1375,711
1389,711
1390,714
1394,717
1382,726
1361,723
1348,719
1339,717
1343,716
1346,722
1350,719
1348,721
1345,724
1346,727
1346,725
1357,724
1363,721
1361,717
1361,712
1362,707
1362,709
1359,713
1344,717
1342,726
1343,729
1343,729
1341,727
1344,728
1345,727
1339,725
1340,725
1342,722
1345,722
1337,721
1327,717
1324,715
1328,716
1335,718
1339,719
1344,717
1346,716
1348,718
1357,710
1356,700
1344,690
1339,685
1352,673
1354,665
1338,659
1348,677
1358,695
1404,716
1404,716
1390,723
1378,720
1368,722
1362,722
1355,721
1343,718
1335,718
1336,721
1324,719
1316,712
1318,691
1334,670
1338,678
1330,682
1316,684
1321,692
1341,703
1351,701
1335,690
1333,690
1323,670
1314,663
1320,657
1325,656
