x,y
1162,211
1160,211
1163,212
1161,205
1154,213
1155,206
1153,210
1135,214
1130,209
1147,206
1155,216
1159,214
1148,211
1151,215
1148,222
1137,220
1132,223
1128,241
1128,250
1137,250
1149,240
1153,234
1142,215
1132,209
1119,192
1106,176
1109,174
1121,169
1117,169
1121,159
1126,156
1129,152
1129,163
1130,162
1131,158
1139,155
1142,154
1139,156
1144,156
1149,148
1145,160
1147,157
1140,154
1142,163
1139,177
1144,177
1134,187
1128,199
1141,204
1141,198
1129,190
1139,174
1144,162
1138,151
1130,161
1127,165
1134,163
1130,186
1136,206
1127,215
1118,220
1119,211
1134,206
1153,189
1165,169
1178,156
1178,155
1171,155
1167,152
1158,155
1153,149
1155,161
1156,176
1156,202
1131,222
1111,232
1112,239
1128,229
1139,212
1127,190
1141,188
1139,183
1154,178
1162,161
1151,153
1132,167
1124,172
1144,173
1153,177
1152,176
1137,173
1136,175
1142,183
1153,172
1157,179
1146,179
1147,199
1147,206
1144,202
1138,199
1131,190
1130,190
1132,199
1137,206
1132,217
1122,230
1126,250
1127,253
1122,251
1116,258
1119,265
1114,263
1117,268
1114,269
1114,268
1112,269
1111,275
1105,269
1101,264
