x,y
750,899
731,897
733,891
726,886
741,890
756,899
758,902
759,901
769,898
782,890
802,880
805,876
796,890
787,913
777,912
763,924
747,935
744,931
765,902
766,886
756,888
764,897
776,883
791,889
775,915
766,927
769,917
781,908
784,890
775,883
774,893
769,903
754,896
737,903
722,910
736,930
744,932
758,904
753,879
746,883
744,873
728,868
722,884
721,902
741,896
767,883
795,877
798,886
799,864
806,856
808,833
809,824
804,831
779,842
763,865
764,891
782,915
789,916
783,919
778,922
781,929
793,918
790,920
788,914
784,912
779,907
759,901
756,901
773,899
789,906
794,907
784,914
773,913
777,911
793,909
806,899
800,892
795,892
780,914
765,929
763,931
768,935
763,937
758,926
755,922
756,919
742,928
743,934
757,932
768,928
775,925
779,922
788,921
795,918
793,915
784,921
785,915
771,898
765,899
768,906
775,912
781,905
773,905
775,901
785,904
788,907
786,909
779,919
777,911
769,891
771,885
772,874
779,874
792,865
788,860
788,883
774,898
777,901
786,901
