x,y
1699,211
1699,222
1686,245
1661,259
1647,263
1650,258
1661,243
1660,242
1658,229
1665,225
1667,222
1666,229
1662,245
1656,242
1664,226
1663,231
1654,242
1648,249
1648,250
1650,264
1657,268
1654,263
1670,262
1678,269
1675,261
1659,242
1644,215
1633,196
1636,191
1641,195
1652,198
1628,192
1638,195
1651,200
1652,203
1645,213
1649,228
1663,241
1674,251
1674,257
1648,259
1633,247
1640,230
1657,228
1674,244
1698,256
1694,251
1695,253
1695,251
1694,244
1694,246
1686,259
1693,269
1697,263
1709,243
1706,236
1712,241
1726,259
1720,273
1726,280
1728,278
1710,280
1716,277
1742,286
1745,278
1734,273
1737,263
1737,240
1727,244
1719,239
1715,246
1715,252
1707,247
1709,240
1711,237
1715,245
1718,246
1706,256
1697,261
1698,272
1715,263
1698,265
1697,274
1696,278
1687,289
1691,297
1701,295
1690,281
1684,260
1688,266
1689,275
1700,290
1697,294
1694,286
1688,289
1682,286
1679,279
1682,274
1686,276
1676,266
1678,264
1688,265
1688,270
1679,266
1688,247
1677,238
1667,235
1662,233
1660,237
1655,246
1656,262
1657,250
1660,261
1668,270
1677,266
1673,262
1678,276
