subject,model,mean_error,variance
subject_001,similarity,89.92712386787925,2841.984032309245
subject_001,poly,82.33658520137566,2731.923779139072
subject_001,"rbf[thin_plate,s=1.0]",93.06308042029808,2834.1191908642313
subject_001,"rbf[multiquadric,s=0.0]",90.57739598010777,2716.4574478629424
subject_001,"rbf[multiquadric,s=1.0]",101.361266150199,4775.575268876538
subject_001,"rbf[multiquadric,s=2.0]",142.3061592829823,9265.3167503148
subject_001,tps,92.58667149045483,2762.042555673844
subject_001,pwa,99.0675579533128,6469.4514131602555
subject_001,gpr,75.35518230767481,2942.0287420840614
subject_001,"sim+rbf[thin_plate,s=1.0]",92.64516753076003,2774.9673624057596
subject_001,"sim+rbf[multiquadric,s=0.0]",94.2271589209337,2785.183937900962
subject_001,"sim+rbf[multiquadric,s=1.0]",82.83031345625879,2869.587590863124
subject_001,"sim+rbf[multiquadric,s=2.0]",81.59655483859522,2857.677814282016
subject_001,sim+tps,92.5866714930463,2762.0425556798873
subject_001,sim+pwa,99.06755795331284,6469.451413160258
subject_001,sim+gpr,83.21850163115647,3282.826322322743
subject_002,similarity,81.97846464205394,2466.242254998036
subject_002,poly,83.18593971924831,2693.86411545131
subject_002,"rbf[thin_plate,s=1.0]",79.53175336623572,2589.376817997963
subject_002,"rbf[multiquadric,s=0.0]",75.93094758051785,2557.290802991078
subject_002,"rbf[multiquadric,s=1.0]",85.87501189290575,2274.809399552508
subject_002,"rbf[multiquadric,s=2.0]",116.3793023975564,5951.697761291199
subject_002,tps,78.45445746385805,2618.795718518266
subject_002,pwa,92.56041135586354,8767.102947210491
subject_002,gpr,74.67311133435524,1980.5006564962189
subject_002,"sim+rbf[thin_plate,s=1.0]",78.47877335906671,2569.853510076879
subject_002,"sim+rbf[multiquadric,s=0.0]",79.25745598341473,2679.820846910509
subject_002,"sim+rbf[multiquadric,s=1.0]",73.3389985957224,1514.1248506925351
subject_002,"sim+rbf[multiquadric,s=2.0]",72.99025593303249,1394.3136650775125
subject_002,sim+tps,78.45445748064563,2618.7957203538986
subject_002,sim+pwa,92.56041135586358,8767.102947210491
subject_002,sim+gpr,77.31325046644584,2443.988803187824
subject_003,similarity,142.07923401964825,12872.42548094496
subject_003,poly,124.55987279560156,11596.303481869038
subject_003,"rbf[thin_plate,s=1.0]",146.84918819179666,17619.61409356231
subject_003,"rbf[multiquadric,s=0.0]",134.89679419902254,13121.462511534368
subject_003,"rbf[multiquadric,s=1.0]",120.32431409798912,7454.97524233214
subject_003,"rbf[multiquadric,s=2.0]",153.55557511369977,11034.749323453463
subject_003,tps,143.48344941961938,16253.439104308412
subject_003,pwa,118.57297762095487,11229.084029110105
subject_003,gpr,118.4914824587103,7616.2774817940735
subject_003,"sim+rbf[thin_plate,s=1.0]",145.03326286115538,16921.32571600205
