subject,model,mean_error,variance
Freddie,similarity,93.576404005547,3139.1657197065733
Freddie,poly,93.82458455462157,3165.710165064371
Freddie,"rbf[thin_plate,s=1.0]",121.43652014522982,8131.061269327561
Freddie,"rbf[multiquadric,s=0.0]",154.6195715280946,16253.931229780823
Freddie,"rbf[multiquadric,s=1.0]",314.7464206816879,66132.17181932404
Freddie,"rbf[multiquadric,s=2.0]",411.60857613796276,114853.89614523028
Freddie,tps,93.6374323429989,2996.07960105217
Freddie,pwa,178.88927074193344,16086.48260190098
Freddie,gpr,123.2673838361267,7820.061733897773
Freddie,"sim+rbf[thin_plate,s=1.0]",98.42787737569161,3553.5396160044043
Freddie,"sim+rbf[multiquadric,s=0.0]",94.90789036058285,2909.3472150785033
Freddie,"sim+rbf[multiquadric,s=1.0]",89.32708907380166,3029.5695089347523
Freddie,"sim+rbf[multiquadric,s=2.0]",88.72736852193046,3032.622742247701
Freddie,sim+tps,93.63743234705545,2996.0796008802795
Freddie,sim+pwa,178.88927074193342,16086.482601900982
Freddie,sim+gpr,94.97108311712388,3227.848614784467
Jane,similarity,86.13101317815294,3184.2116631460567
Jane,poly,103.59474590321713,6192.313312746435
Jane,"rbf[thin_plate,s=1.0]",107.25314450421827,6166.818622525096
Jane,"rbf[multiquadric,s=0.0]",139.00381827025146,13565.34684240607
Jane,"rbf[multiquadric,s=1.0]",273.6124565544779,49462.5516618617
Jane,"rbf[multiquadric,s=2.0]",370.31638135563327,80481.7592185662
Jane,tps,87.7854020346356,3064.824788458919
Jane,pwa,185.68489123844296,17557.273893384914
Jane,gpr,151.32914452686958,13385.05855825585
Jane,"sim+rbf[thin_plate,s=1.0]",88.67337300460571,3443.4406557716693
Jane,"sim+rbf[multiquadric,s=0.0]",83.19814258314724,2707.670773598533
Jane,"sim+rbf[multiquadric,s=1.0]",83.97752515715952,2884.165773964808
Jane,"sim+rbf[multiquadric,s=2.0]",83.68607407412365,2912.3375089862325
Jane,sim+tps,87.78540202214704,3064.824787575183
Jane,sim+pwa,185.68489123844296,17557.273893384914
Jane,sim+gpr,85.1705351244362,3261.903471683474
Joao,similarity,153.03699939868554,15310.876993144813
Joao,poly,160.17454302008807,22961.03239692701
Joao,"rbf[thin_plate,s=1.0]",172.14944386592265,31899.600549462164
Joao,"rbf[multiquadric,s=0.0]",174.83400812575096,28471.125378364653
Joao,"rbf[multiquadric,s=1.0]",290.1249368282732,64624.29513536988
Joao,"rbf[multiquadric,s=2.0]",383.08236703038676,100240.26936542692
Joao,tps,156.6271202761271,24100.44270877923
Joao,pwa,188.82206092656313,17559.830112507483
Joao,gpr,188.68806679355674,19101.420954815785
Joao,"sim+rbf[thin_plate,s=1.0]",156.529301893379,23084.977620257447
Joao,"sim+rbf[multiquadric,s=0.0]",129.9176828339139,13513.39165969413
Joao,"sim+rbf[multiquadric,s=1.0]",124.03025655661462,13428.017688725828
Joao,"sim+rbf[multiquadric,s=2.0]",129.7260184878362,13676.217609163172
Joao,sim+tps,156.6271204118992,24100.442724118562
Joao,sim+pwa,188.82206092656315,17559.83011250748
Joao,sim+gpr,138.27167780702712,15432.758557269684
Khushee Goel,similarity,138.66410556431032,8884.758504564039
Khushee Goel,poly,244.95170224545424,61863.71112425469
Khushee Goel,"rbf[thin_plate,s=1.0]",204.96715156975247,15332.418233319111
Khushee Goel,"rbf[multiquadric,s=0.0]",145.29561175077427,8003.3973089265155
Khushee Goel,"rbf[multiquadric,s=1.0]",323.92710226922645,45287.97489008495
Khushee Goel,"rbf[multiquadric,s=2.0]",448.7194317069379,78432.48298230731
Khushee Goel,tps,150.85022426608995,9765.248222777167
Khushee Goel,pwa,202.22256497811065,13801.08801784388
Khushee Goel,gpr,183.52165419630975,11918.45121530669
Khushee Goel,"sim+rbf[thin_plate,s=1.0]",152.74197792328775,8752.669931343911
Khushee Goel,"sim+rbf[multiquadric,s=0.0]",150.5636627768979,9296.310507072498
Khushee Goel,"sim+rbf[multiquadric,s=1.0]",141.22788317790403,9324.105357101691
Khushee Goel,"sim+rbf[multiquadric,s=2.0]",140.79670124597243,9112.033529109543
Khushee Goel,sim+tps,150.85022435572765,9765.248214409998
Khushee Goel,sim+pwa,202.22256497811065,13801.088017843877
Khushee Goel,sim+gpr,138.66410556431046,8884.758504564023
Liu Jiaqi,similarity,54.08646658853414,1449.3002808414094
Liu Jiaqi,poly,60.04959672914102,2308.233281123944
Liu Jiaqi,"rbf[thin_plate,s=1.0]",78.13357735789874,6387.714469526632
Liu Jiaqi,"rbf[multiquadric,s=0.0]",97.28866730308711,10390.098763092396
Liu Jiaqi,"rbf[multiquadric,s=1.0]",220.1466464069426,42304.281135884514
Liu Jiaqi,"rbf[multiquadric,s=2.0]",308.4544868368571,71282.53767175964
Liu Jiaqi,tps,52.39745852142449,1598.4472447487844
Liu Jiaqi,pwa,161.00785660938791,15841.621787643333
Liu Jiaqi,gpr,105.81163153536117,10105.94088199595
Liu Jiaqi,"sim+rbf[thin_plate,s=1.0]",55.427207309758174,2233.7211926448304
Liu Jiaqi,"sim+rbf[multiquadric,s=0.0]",52.28085127283623,1509.8713970009462
Liu Jiaqi,"sim+rbf[multiquadric,s=1.0]",48.625603470277255,1222.6420726206136
Liu Jiaqi,"sim+rbf[multiquadric,s=2.0]",49.35943342260643,1240.8648579457506
Liu Jiaqi,sim+tps,52.397458531946285,1598.4472457460797
Liu Jiaqi,sim+pwa,161.00785660938794,15841.621787643333
Liu Jiaqi,sim+gpr,52.55288616638265,1328.333365781364
TJ,similarity,47.93261368078651,649.5437642477972
TJ,poly,66.05736160170753,3164.323019700325
TJ,"rbf[thin_plate,s=1.0]",80.10240804816574,5119.324593659858
TJ,"rbf[multiquadric,s=0.0]",122.043370762764,17524.92333852683
TJ,"rbf[multiquadric,s=1.0]",259.3237300273281,52792.51692036964
TJ,"rbf[multiquadric,s=2.0]",353.8851192884974,86940.6667309954
TJ,tps,41.52435060636737,634.6097020352988
TJ,pwa,193.9189702112662,22655.797424505403
TJ,gpr,226.2240341504003,28225.65540507462
TJ,"sim+rbf[thin_plate,s=1.0]",60.815622742470104,1604.1674921262259
TJ,"sim+rbf[multiquadric,s=0.0]",46.38698251176929,917.3328316316629
TJ,"sim+rbf[multiquadric,s=1.0]",40.01449237915299,367.8682785392554
TJ,"sim+rbf[multiquadric,s=2.0]",40.90080981834721,400.71673879383576
TJ,sim+tps,41.524350597754044,634.6097017052011
TJ,sim+pwa,193.9189702112662,22655.79742450541
TJ,sim+gpr,46.94731938931933,694.6802793790602
Tristan,similarity,92.24108409286406,4624.714181644098
Tristan,poly,121.3970585380014,7234.746838095267
Tristan,"rbf[thin_plate,s=1.0]",87.5130541882668,3572.1509314594573
Tristan,"rbf[multiquadric,s=0.0]",132.46102095765386,16849.77549153812
Tristan,"rbf[multiquadric,s=1.0]",226.0044589909568,47832.13834273674
Tristan,"rbf[multiquadric,s=2.0]",308.9744673440051,80322.90560122329
Tristan,tps,83.48236747392492,2884.4475590222864
Tristan,pwa,170.93963316322316,16148.077966738307
Tristan,gpr,172.21442068876354,18129.574557919153
Tristan,"sim+rbf[thin_plate,s=1.0]",89.41395739698929,3363.836444166597
Tristan,"sim+rbf[multiquadric,s=0.0]",85.64616722380927,3051.63827040884
Tristan,"sim+rbf[multiquadric,s=1.0]",80.05239662289831,3374.276901070351
Tristan,"sim+rbf[multiquadric,s=2.0]",82.37914236787859,3603.2480513792607
Tristan,sim+tps,83.4823674721409,2884.4475584975416
Tristan,sim+pwa,170.9396331632232,16148.077966738301
Tristan,sim+gpr,91.35476602669452,4501.864056207783
ZAnna,similarity,53.52751624754167,1406.2666781869427
ZAnna,poly,77.76878592176602,4193.9653525706335
ZAnna,"rbf[thin_plate,s=1.0]",82.05036796624334,5245.937730653948
ZAnna,"rbf[multiquadric,s=0.0]",97.95225289297602,8615.363675615554
ZAnna,"rbf[multiquadric,s=1.0]",214.5446607531639,35381.73692830928
ZAnna,"rbf[multiquadric,s=2.0]",302.856589810384,60117.51138042444
ZAnna,tps,61.829670796915295,2073.7980972239643
ZAnna,pwa,161.86435078996087,16172.48430985315
ZAnna,gpr,112.0038611917396,10383.510792287872
ZAnna,"sim+rbf[thin_plate,s=1.0]",65.77274210627989,2649.5450519381125
ZAnna,"sim+rbf[multiquadric,s=0.0]",61.70770910950689,2052.985384095952
ZAnna,"sim+rbf[multiquadric,s=1.0]",53.32743962950685,1442.0083580471526
ZAnna,"sim+rbf[multiquadric,s=2.0]",52.732075541813465,1395.6521584007003
ZAnna,sim+tps,61.82967080189753,2073.7980979855124
ZAnna,sim+pwa,161.8643507899609,16172.48430985315
ZAnna,sim+gpr,53.70005982432702,1407.0044485557182
Zander,similarity,119.48515261169747,3991.390581007183
Zander,poly,123.8330071121436,6664.132542477614
Zander,"rbf[thin_plate,s=1.0]",128.0142930646649,4940.013643754731
Zander,"rbf[multiquadric,s=0.0]",153.70628302777357,10079.559724837323
Zander,"rbf[multiquadric,s=1.0]",271.81572588645537,33675.94545352143
Zander,"rbf[multiquadric,s=2.0]",366.01013745685356,59960.717037079536
Zander,tps,113.70602971714442,3541.9053035975485
Zander,pwa,208.71101853279492,15578.049359230103
Zander,gpr,152.18555055933325,10461.003333773922
Zander,"sim+rbf[thin_plate,s=1.0]",121.09076643280014,4683.672101971292
Zander,"sim+rbf[multiquadric,s=0.0]",115.35270069522745,3697.6794850358515
Zander,"sim+rbf[multiquadric,s=1.0]",109.22384709053603,3828.253888302734
Zander,"sim+rbf[multiquadric,s=2.0]",111.21736001334897,3864.6467071975503
Zander,sim+tps,113.70602980189567,3541.9053096321827
Zander,sim+pwa,208.71101853279487,15578.049359230103
Zander,sim+gpr,119.43397516459451,4063.73368692156
navya,similarity,92.52265389454276,1791.3808125345604
navya,poly,100.88917383783361,2858.16236899926
navya,"rbf[thin_plate,s=1.0]",106.88531850710206,2512.2357391356495
navya,"rbf[multiquadric,s=0.0]",161.50415309628147,11611.07746048647
navya,"rbf[multiquadric,s=1.0]",242.74105175844883,46998.12342154797
navya,"rbf[multiquadric,s=2.0]",327.8228157376,81541.9041316773
navya,tps,95.99491996187855,1905.840891209009
navya,pwa,183.67300501798115,14517.755963356081
navya,gpr,265.0879070108351,30880.779139070495
navya,"sim+rbf[thin_plate,s=1.0]",114.48704588313062,2976.068155768263
navya,"sim+rbf[multiquadric,s=0.0]",112.20021261560707,2547.691415750821
navya,"sim+rbf[multiquadric,s=1.0]",82.82626919832796,1346.6800375760727
navya,"sim+rbf[multiquadric,s=2.0]",83.79973895418078,1476.6715991793299
navya,sim+tps,95.99492003363821,1905.8408973910325
navya,sim+pwa,183.67300501798115,14517.755963356085
navya,sim+gpr,92.52265389454267,1791.38081253456
noor,similarity,97.98389175532945,2012.1372792824743
noor,poly,110.94694941759751,3687.821101824466
noor,"rbf[thin_plate,s=1.0]",119.79907867749833,5400.92727031909
noor,"rbf[multiquadric,s=0.0]",181.29413082660918,19211.940864587476
noor,"rbf[multiquadric,s=1.0]",342.09330717277624,56972.82045939651
noor,"rbf[multiquadric,s=2.0]",453.3006938619264,95974.27853445105
noor,tps,87.30714648662914,1783.005113750417
noor,pwa,191.26083512803123,18548.560461621026
noor,gpr,223.53405245361145,16651.255589655502
noor,"sim+rbf[thin_plate,s=1.0]",94.22147898058124,2214.88562784372
noor,"sim+rbf[multiquadric,s=0.0]",85.44011222737728,1855.8946445919448
noor,"sim+rbf[multiquadric,s=1.0]",83.97916425652271,1865.2195637914094
noor,"sim+rbf[multiquadric,s=2.0]",85.89772477124694,1889.4500545488572
noor,sim+tps,87.30714651789106,1783.0051125922137
noor,sim+pwa,191.26083512803123,18548.56046162102
noor,sim+gpr,97.98064160219003,2012.257113442714
wzx,similarity,78.12396021036469,4442.4085992636465
wzx,poly,79.60293288869134,4240.648175732226
wzx,"rbf[thin_plate,s=1.0]",88.64873135714198,7510.696493209013
wzx,"rbf[multiquadric,s=0.0]",113.01326014104067,11652.303609126124
wzx,"rbf[multiquadric,s=1.0]",200.74977619733525,34917.76575943271
wzx,"rbf[multiquadric,s=2.0]",280.4226108650406,57827.05571416387
wzx,tps,80.74985843774988,5932.254965354005
wzx,pwa,150.447199878115,14155.318990461828
wzx,gpr,107.42861937156107,7096.86952890795
wzx,"sim+rbf[thin_plate,s=1.0]",83.69634947244204,6408.964721634874
wzx,"sim+rbf[multiquadric,s=0.0]",78.49405181436052,4682.462752644462
wzx,"sim+rbf[multiquadric,s=1.0]",73.58779108493738,3868.36707975283
wzx,"sim+rbf[multiquadric,s=2.0]",73.69811641177529,3845.8874383507573
wzx,sim+tps,80.74985846777,5932.254971703265
wzx,sim+pwa,150.44719987811493,14155.318990461832
wzx,sim+gpr,78.07801375832281,4447.963294742726
