line_idx,timestamp,dot_x,dot_y,gaze_x,gaze_y
0,1763417651.627274,178.0,247.0,176.0,310.0
0,1763417651.667389,181.78530502319336,247.0,180.0,311.0
0,1763417651.6974392,185.63864517211914,247.0,181.0,317.0
0,1763417651.7374518,189.51453018188477,247.0,177.0,318.0
0,1763417651.7673967,193.29491424560547,247.0,183.0,311.0
0,1763417651.801846,197.1465950012207,247.0,180.0,292.0
0,1763417651.8369436,203.02227783203125,247.0,178.0,299.0
0,1763417651.8722813,206.84260177612305,247.0,186.0,313.0
0,1763417651.9039633,210.57346153259277,247.0,183.0,298.0
0,1763417651.9366994,214.47686958312988,247.0,183.0,318.0
0,1763417651.9716299,218.3311252593994,247.0,186.0,326.0
0,1763417652.0022502,222.18861389160156,247.0,182.0,321.0
0,1763417652.032495,226.037691116333,247.0,191.0,325.0
0,1763417652.062208,230.0539951324463,247.0,204.0,333.0
0,1763417652.1024024,233.63310623168945,247.0,209.0,323.0
0,1763417652.1323822,237.44293022155762,247.0,213.0,304.0
0,1763417652.1671329,241.41809272766113,247.0,208.0,289.0
0,1763417652.2089622,247.10700798034668,247.0,205.0,289.0
0,1763417652.247039,250.9605197906494,247.0,220.0,292.0
0,1763417652.281625,254.72491073608398,247.0,217.0,284.0
0,1763417652.3124073,258.6532096862793,247.0,223.0,278.0
0,1763417652.3520718,264.442174911499,247.0,238.0,276.0
0,1763417652.3993704,270.15171813964844,247.0,248.0,278.0
0,1763417652.416843,272.05964851379395,247.0,259.0,273.0
0,1763417652.4476442,275.93710708618164,247.0,268.0,270.0
0,1763417652.4925618,279.98156356811523,247.0,283.0,262.0
0,1763417652.5374498,285.58007049560547,247.0,283.0,255.0
0,1763417652.56478,289.4141273498535,247.0,272.0,257.0
0,1763417652.5920987,293.2441215515137,247.0,281.0,258.0
0,1763417652.6170814,295.11920738220215,247.0,292.0,253.0
0,1763417652.6465487,298.98164558410645,247.0,297.0,248.0
0,1763417652.6819158,302.7354221343994,247.0,300.0,241.0
0,1763417652.7123077,306.68778228759766,247.0,298.0,240.0
0,1763417652.74187,310.46264457702637,247.0,301.0,242.0
0,1763417652.7766297,314.3190174102783,247.0,309.0,249.0
0,1763417652.8076677,318.2174758911133,247.0,321.0,260.0
0,1763417652.8421953,322.03493881225586,247.0,326.0,268.0
0,1763417652.8793874,328.11552810668945,247.0,327.0,266.0
0,1763417652.917373,331.6171054840088,247.0,338.0,261.0
0,1763417652.952071,335.4365425109863,247.0,342.0,256.0
0,1763417652.9817681,339.27288818359375,247.0,335.0,259.0
0,1763417653.0118732,343.1326370239258,247.0,325.0,252.0
0,1763417653.0622833,348.8525085449219,247.0,325.0,254.0
0,1763417653.1033273,354.6021919250488,247.0,336.0,258.0
0,1763417653.1270602,356.4934711456299,247.0,346.0,260.0
0,1763417653.1680646,362.2671871185303,247.0,353.0,256.0
0,1763417653.2070231,366.0911159515381,247.0,350.0,254.0
0,1763417653.2331157,370.17785835266113,247.0,357.0,253.0
0,1763417653.264515,373.77147483825684,247.0,372.0,259.0
0,1763417653.302469,377.6863842010498,247.0,383.0,262.0
0,1763417653.3480535,383.4641914367676,247.0,382.0,271.0
0,1763417653.3879771,387.2779064178467,247.0,378.0,278.0
0,1763417653.4116583,391.08481216430664,247.0,381.0,272.0
0,1763417653.4424238,394.99809074401855,247.0,385.0,268.0
0,1763417653.4773161,398.78943252563477,247.0,393.0,269.0
0,1763417653.5076318,402.56655502319336,247.0,406.0,268.0
0,1763417653.5421348,406.41142654418945,247.0,418.0,270.0
0,1763417653.5781615,410.2912883758545,247.0,424.0,274.0
0,1763417653.6070466,414.0894966125488,247.0,427.0,286.0
0,1763417653.6422305,417.9398612976074,247.0,432.0,282.0
0,1763417653.67217,421.7822723388672,247.0,442.0,279.0
0,1763417653.7141988,427.6295738220215,247.0,455.0,280.0
0,1763417653.7476351,431.4411430358887,247.0,469.0,271.0
0,1763417653.7820482,435.24693298339844,247.0,476.0,268.0
0,1763417653.8122492,439.07051849365234,247.0,471.0,271.0
0,1763417653.8474803,442.96631622314453,247.0,468.0,285.0
0,1763417653.8765867,446.83936882019043,247.0,460.0,287.0
0,1763417653.9068274,450.6634693145752,247.0,465.0,280.0
0,1763417653.9530284,456.4192180633545,247.0,465.0,275.0
0,1763417653.9924521,460.2015190124512,247.0,466.0,290.0
0,1763417654.0188067,464.20972633361816,247.0,464.0,296.0
0,1763417654.0663517,469.763973236084,247.0,466.0,296.0
0,1763417654.107342,473.63568115234375,247.0,468.0,293.0
0,1763417654.1321478,477.5154571533203,247.0,478.0,284.0
0,1763417654.1616704,481.28516960144043,247.0,487.0,283.0
0,1763417654.1921947,485.13281631469727,247.0,490.0,284.0
0,1763417654.224586,488.9708786010742,247.0,487.0,287.0
0,1763417654.2570455,492.80504989624023,247.0,487.0,278.0
0,1763417654.289199,496.81385803222656,247.0,496.0,273.0
0,1763417654.326997,500.56251335144043,247.0,498.0,274.0
0,1763417654.3526492,504.4154529571533,247.0,502.0,280.0
0,1763417654.4007123,510.1417045593262,247.0,515.0,288.0
0,1763417654.4350445,514.0060882568359,247.0,516.0,301.0
0,1763417654.4827914,519.7230415344238,247.0,511.0,307.0
0,1763417654.5076487,521.6172389984131,247.0,511.0,305.0
0,1763417654.5369709,525.5410175323486,247.0,518.0,294.0
0,1763417654.5767405,531.2877540588379,247.0,509.0,282.0
0,1763417654.6079035,535.1737670898438,247.0,507.0,277.0
0,1763417654.6318126,537.0412712097168,247.0,520.0,285.0
0,1763417654.6624703,540.8772449493408,247.0,532.0,281.0
0,1763417654.697155,544.716251373291,247.0,543.0,271.0
0,1763417654.7265801,548.5807495117188,247.0,546.0,260.0
0,1763417654.7624602,552.3237686157227,247.0,555.0,263.0
0,1763417654.7924845,556.2679176330566,247.0,562.0,267.0
0,1763417654.8266902,560.0441818237305,247.0,567.0,265.0
0,1763417654.85664,563.89111328125,247.0,565.0,265.0
0,1763417654.8985999,569.6152191162109,247.0,560.0,266.0
0,1763417654.9445586,575.4217796325684,247.0,562.0,269.0
0,1763417654.9823337,579.3099098205566,247.0,566.0,272.0
0,1763417655.0081913,583.1663112640381,247.0,580.0,273.0
0,1763417655.036671,586.9895534515381,247.0,583.0,275.0
0,1763417655.0727327,590.8029537200928,247.0,587.0,268.0
0,1763417655.1121824,594.5719223022461,247.0,589.0,256.0
0,1763417655.1525383,600.3878955841064,247.0,587.0,270.0
0,1763417655.1812131,602.3861484527588,247.0,597.0,278.0
0,1763417655.2118795,606.1887912750244,247.0,606.0,278.0
0,1763417655.241961,610.0277118682861,247.0,609.0,277.0
0,1763417655.276831,615.8087520599365,247.0,608.0,278.0
0,1763417655.3116388,619.6192626953125,247.0,608.0,274.0
0,1763417655.336939,621.55637550354,247.0,611.0,279.0
0,1763417655.3799744,627.2873477935791,247.0,612.0,276.0
0,1763417655.4119792,631.132905960083,247.0,616.0,283.0
0,1763417655.4366553,634.9876766204834,247.0,619.0,287.0
0,1763417655.4671562,636.8889408111572,247.0,619.0,289.0
0,1763417655.5067105,642.641170501709,247.0,613.0,283.0
0,1763417655.5471854,646.416748046875,247.0,608.0,293.0
0,1763417655.587332,652.3257904052734,247.0,638.0,302.0
0,1763417655.6123493,654.1668872833252,247.0,654.0,288.0
0,1763417655.6472902,659.900691986084,247.0,661.0,286.0
0,1763417655.672259,661.8642406463623,247.0,667.0,295.0
0,1763417655.7077565,665.6745796203613,247.0,668.0,298.0
0,1763417655.7370536,669.4574241638184,247.0,663.0,301.0
0,1763417655.7724495,673.3939628601074,247.0,667.0,297.0
0,1763417655.7975936,677.2633819580078,247.0,707.0,335.0
0,1763417655.8319323,681.0710887908936,247.0,650.0,314.0
0,1763417655.8671448,684.8511867523193,247.0,673.0,255.0
0,1763417655.897223,688.7129669189453,247.0,661.0,271.0
0,1763417655.9415529,694.4817333221436,247.0,660.0,281.0
0,1763417655.984305,700.1736812591553,247.0,675.0,279.0
0,1763417656.007205,702.1364860534668,247.0,700.0,288.0
0,1763417656.0376177,705.9725170135498,247.0,699.0,303.0
0,1763417656.0675497,709.9093418121338,247.0,686.0,307.0
0,1763417656.1025505,713.640459060669,247.0,701.0,295.0
0,1763417656.1287434,717.5317935943604,247.0,715.0,286.0
0,1763417656.171915,721.3386993408203,247.0,719.0,283.0
0,1763417656.2117417,727.091272354126,247.0,725.0,282.0
0,1763417656.2368448,731.0104160308838,247.0,718.0,281.0
