x,y
1764367108.2784767,246,665
1764367108.3189354,249,652
1764367108.3542936,246,636
1764367108.3941896,240,623
1764367108.428344,242,620
1764367108.4590518,237,635
1764367108.4936059,245,640
1764367108.5242364,239,656
1764367108.55338,233,647
1764367108.5841217,223,659
1764367108.61403,231,641
1764367108.6483998,235,646
1764367108.6838071,240,634
1764367108.7184274,228,644
1764367108.7538579,227,650
1764367108.7840123,227,656
1764367108.8189087,244,659
1764367108.8537436,240,681
1764367108.8841803,234,706
1764367108.9192724,227,702
1764367108.95365,216,704
1764367108.9841917,195,707
1764367109.024992,193,682
1764367109.0487485,215,686
1764367109.0883136,239,678
1764367109.1239257,245,666
1764367109.1535869,248,656
1764367109.1841123,251,640
1764367109.224133,247,636
1764367109.253891,252,628
1764367109.2855675,261,614
1764367109.3185887,273,610
1764367109.353344,273,611
1764367109.3890116,271,621
1764367109.4223492,265,629
1764367109.462122,254,636
1764367109.4993815,237,648
1764367109.5347269,235,642
1764367109.5732992,251,582
1764367109.6042085,266,550
1764367109.6339915,258,541
1764367109.663431,263,535
1764367109.6939578,267,535
1764367109.7234652,262,540
1764367109.7584713,253,553
1764367109.7889802,250,570
1764367109.8236473,265,581
1764367109.8540204,271,592
1764367109.8888388,273,593
1764367109.9291656,280,594
1764367109.9599192,282,594
1764367109.993696,261,623
1764367110.024277,258,622
1764367110.053793,206,627
1764367110.0934057,211,622
1764367110.1288366,221,622
1764367110.1588497,227,627
1764367110.193839,237,629
1764367110.2237422,244,625
1764367110.264415,268,622
1764367110.2946565,300,569
1764367110.3244596,303,557
1764367110.3641431,290,574
1764367110.3933847,285,574
1764367110.424242,269,588
1764367110.458514,275,570
1764367110.4945157,267,565
1764367110.5341816,257,588
1764367110.5683203,250,593
1764367110.6091008,258,597
1764367110.6436052,252,594
1764367110.6803944,229,635
1764367110.7091594,231,635
1764367110.7386339,236,624
1764367110.7688718,236,624
1764367110.809052,256,602
1764367110.8339002,254,585
1764367110.863701,241,601
1764367110.893404,226,612
1764367110.9294064,234,616
1764367110.9584024,230,612
1764367110.9986446,228,614
1764367111.028575,230,596
1764367111.0638378,227,594
1764367111.0936253,251,597
1764367111.1285014,266,585
1764367111.1683042,258,596
1764367111.19829,242,606
1764367111.2296941,223,639
1764367111.2735784,223,631
1764367111.3137996,215,645
1764367111.339382,213,641
1764367111.3699071,224,623
1764367111.3994207,234,610
1764367111.4343238,246,572
1764367111.4640796,254,556
1764367111.4986863,232,549
1764367111.5345292,221,554
1764367111.5641122,203,573
1764367111.6043482,186,583
1764367111.638953,250,553
1764367111.678623,261,524
1764367111.714224,283,491
1764367111.7496705,281,495
1764367111.7840059,287,495
1764367111.8091512,234,523
1764367111.854402,212,523
1764367111.893406,195,513
1764367111.9190059,220,510
1764367111.949385,257,520
1764367111.9838302,270,522
1764367112.0085473,262,523
1764367112.0535622,257,505
1764367112.0836253,264,509
1764367112.1223083,205,538
1764367112.149083,212,545
1764367112.1783576,223,564
1764367112.2134044,228,575
1764367112.2440512,227,586
1764367112.2738342,230,585
