x,y
1764367089.0942404,1840,763
1764367089.140611,1841,764
1764367089.1786568,1838,765
1764367089.2133014,1839,765
1764367089.243744,1836,766
1764367089.2743979,1816,804
1764367089.3042598,1822,797
1764367089.3401034,1823,799
1764367089.3684468,1822,800
1764367089.3991077,1821,802
1764367089.4286551,1823,803
1764367089.4584508,1833,795
1764367089.4891517,1850,745
1764367089.5185199,1855,748
1764367089.553784,1849,749
1764367089.5833054,1858,751
1764367089.6142814,1861,750
1764367089.6497512,1858,750
1764367089.6839104,1860,750
1764367089.7238529,1860,755
1764367089.7589257,1863,754
1764367089.7994614,1860,756
1764367089.8287442,1860,757
1764367089.8738012,1860,756
1764367089.9140263,1861,757
1764367089.938463,1853,760
1764367089.9689713,1850,761
1764367090.001867,1839,765
1764367090.0332983,1833,757
1764367090.0637326,1834,757
1764367090.0937457,1828,755
1764367090.1193726,1833,754
1764367090.2184339,1835,751
1764367090.2533429,1832,753
1764367090.2944782,1830,756
1764367090.3233602,1829,759
1764367090.3536046,1774,808
1764367090.42886,1753,819
1764367090.4992502,1760,822
1764367090.5335364,1765,823
1764367090.6034043,1757,831
1764367090.6387851,1751,831
1764367090.7043803,1760,828
1764367090.8044746,1764,830
1764367090.8435063,1769,827
1764367090.9183762,1763,821
1764367090.9542994,1772,821
1764367091.0182772,1821,787
1764367091.0492752,1823,791
1764367091.0841913,1821,792
1764367091.1090386,1821,792
1764367091.1696355,1816,795
1764367091.1993005,1817,795
1764367091.2344933,1826,795
1764367091.264516,1824,793
1764367091.2951088,1826,793
1764367091.3334324,1827,792
1764367091.3642893,1830,793
1764367091.4036193,1826,793
1764367091.4294512,1830,792
1764367091.4586656,1830,790
1764367091.4889824,1827,793
1764367091.528279,1826,795
1764367091.5589495,1827,797
1764367091.5886428,1834,794
1764367091.6283104,1828,796
1764367091.658421,1826,799
1764367091.738343,1795,872
1764367091.7816257,1800,871
1764367091.8034353,1800,874
1764367091.838332,1799,867
1764367091.8738167,1805,865
1764367091.9093466,1804,864
1764367091.9487863,1795,862
1764367091.9841173,1791,861
1764367092.0192423,1788,862
1764367092.054046,1788,861
1764367092.0786417,1793,862
1764367092.1394944,1792,860
1764367092.1694884,1783,864
1764367092.1997585,1791,867
1764367092.229205,1787,869
1764367092.2817876,1783,868
1764367092.3192115,1788,870
1764367092.343623,1784,869
1764367092.3736649,1788,872
1764367092.4041686,1800,836
1764367092.4384336,1798,844
1764367092.4992323,1801,841
1764367092.5344434,1799,841
1764367092.5636168,1801,841
1764367092.6032817,1800,840
1764367092.6338468,1797,842
1764367092.6691039,1801,842
1764367092.6989393,1799,842
1764367092.72929,1797,843
1764367092.7642674,1796,842
1764367092.8332891,1799,842
1764367092.8691633,1805,839
1764367092.8988137,1802,837
1764367092.9358428,1804,837
1764367092.9686568,1808,839
1764367093.0033088,1806,840
1764367093.04409,1777,849
