x,y
1764367099.8935711,947,893
1764367099.9283123,945,895
1764367099.9583733,934,922
1764367099.9886165,931,918
1764367100.0334527,927,917
1764367100.0737023,933,919
1764367100.0984428,943,882
1764367100.1233914,959,701
1764367100.1543248,954,666
1764367100.1883965,965,660
1764367100.218838,964,669
1764367100.2493665,973,664
1764367100.284569,969,677
1764367100.3092363,967,690
1764367100.3386555,1033,-4008
1764367100.373792,1371,1472
1764367100.418693,1371,1471
1764367100.4594166,1372,1472
1764367100.4882786,1374,1472
1764367100.5242066,1373,1472
1764367100.5586443,1373,1474
1764367100.5941913,1374,1475
1764367100.6338742,1373,1475
1764367100.663976,435,576
1764367100.69866,439,567
1764367100.7336216,486,497
1764367100.768303,534,451
1764367100.8041477,527,536
1764367100.8391738,522,582
1764367100.8642812,523,599
1764367100.8996136,525,614
1764367100.9295747,528,620
1764367100.9537582,528,615
1764367100.9842823,530,609
1764367101.014171,524,609
1764367101.0433583,522,604
1764367101.0735462,508,592
1764367101.1091638,518,578
1764367101.1482778,522,575
1764367101.178655,483,682
1764367101.2140787,483,753
1764367101.243741,477,786
1764367101.2789536,477,802
1764367101.3137903,469,803
1764367101.3442252,461,797
1764367101.3788848,458,799
1764367101.41412,458,804
1764367101.4436812,469,804
1764367101.4944625,469,806
1764367101.5337443,472,807
1764367101.5584435,478,800
1764367101.5842006,483,801
1764367101.614013,477,804
1764367101.649154,469,825
1764367101.6837454,465,821
1764367101.7145329,461,818
1764367101.753319,463,818
1764367101.789116,469,812
1764367101.8234732,473,799
1764367101.8585823,472,795
