x,y
1764367106.299471,498,727
1764367106.3484106,547,590
1764367106.378984,569,487
1764367106.4085634,563,450
1764367106.4540446,577,399
1764367106.4939613,581,371
1764367106.513535,593,392
1764367106.543563,589,408
1764367106.5750709,598,324
1764367106.603879,589,69
1764367106.6433213,607,-145
1764367106.6735232,505,298
1764367106.7085657,601,-43
1764367106.7384167,573,35
1764367106.774215,433,190
1764367106.8140514,163,333
1764367106.8383834,232,253
1764367106.8687878,280,203
1764367106.9084656,293,222
1764367106.943308,306,215
1764367106.9783037,275,229
1764367107.0095158,243,264
1764367107.0413704,242,262
1764367107.078392,252,266
1764367107.1090987,253,302
1764367107.1387343,264,336
1764367107.1739721,282,476
1764367107.2084084,311,446
1764367107.2488039,318,315
1764367107.279287,335,319
1764367107.31922,334,384
1764367107.3541708,316,401
1764367107.39368,314,403
1764367107.4184792,324,389
1764367107.453366,333,387
1764367107.4841473,329,394
1764367107.5133238,319,402
1764367107.5440786,297,413
1764367107.5849454,298,415
1764367107.6190186,306,417
1764367107.6545064,332,409
1764367107.6836886,343,406
1764367107.7137973,346,394
1764367107.7443218,360,389
1764367107.7789176,353,391
1764367107.8084264,309,471
1764367107.8439424,290,541
1764367107.8843362,296,567
1764367107.9134045,293,605
1764367107.944607,300,607
1764367107.9787648,301,607
1764367108.0090067,290,623
1764367108.0484347,280,634
1764367108.0791671,283,623
1764367108.1137729,276,628
1764367108.1542387,292,609
1764367108.1787856,278,632
1764367108.2139118,254,649
1764367108.2486043,251,650
