x,y
1764366999.5090861,1438,317
1764366999.543578,1437,325
1764366999.5786247,1435,326
1764366999.6145332,1441,318
1764366999.648427,1444,319
1764366999.678626,1436,324
1764366999.7384603,1439,320
1764366999.7740405,1351,261
1764366999.8103933,1357,263
1764366999.8419566,1361,261
1764366999.878527,1363,262
1764366999.9095728,1372,267
1764366999.9738996,1360,264
1764367000.0088844,1356,262
1764367000.0442467,1361,261
1764367000.073954,1364,264
1764367000.1092436,1366,269
1764367000.1787407,1366,267
1764367000.243377,1365,269
1764367000.2800953,1365,268
1764367000.318358,1368,273
1764367000.3938003,1355,203
1764367000.4690316,1354,203
1764367000.5067348,1355,204
1764367000.6106238,1355,204
1764367000.6332896,1355,208
1764367000.6634872,1354,205
1764367000.6992798,1355,205
1764367000.723787,1356,205
1764367000.7896042,1353,211
1764367000.8490076,1320,220
1764367000.908388,1274,220
1764367000.9642873,1278,214
1764367001.003396,1280,218
1764367001.0285437,1280,217
1764367001.0691848,1276,221
1764367001.1083975,1274,224
1764367001.1587021,1284,223
1764367001.1887283,1287,221
1764367001.218635,1286,223
1764367001.2640722,1285,227
1764367001.3042483,1287,223
1764367001.3286958,1285,226
1764367001.363629,1283,224
1764367001.3944058,1281,228
1764367001.4285307,1280,231
1764367001.469151,1294,153
1764367001.5093427,1299,152
1764367001.5390863,1301,150
1764367001.5691187,1298,151
1764367001.5941608,1292,157
1764367001.6288705,1291,152
1764367001.658996,1290,151
1764367001.688637,1292,150
1764367001.719132,1295,152
1764367001.7541919,1295,154
1764367001.7833943,1296,158
1764367001.8241634,1300,162
1764367001.853548,1296,160
1764367001.8835185,1291,165
1764367001.9233174,1291,164
1764367001.954122,1289,168
1764367001.9885945,1290,171
1764367002.0188448,1293,167
1764367002.0543213,1294,173
1764367002.094379,1271,175
1764367002.1293771,1240,169
1764367002.1785781,1238,168
1764367002.2144563,1237,162
1764367002.23846,1238,155
1764367002.2684886,1237,154
1764367002.3045757,1237,156
1764367002.3344154,1240,165
1764367002.3643265,1242,165
1764367002.393956,1243,167
1764367002.4536765,1239,169
1764367002.4940877,1234,170
1764367002.5290153,1242,164
1764367002.5692983,1238,169
1764367002.6039755,1241,170
1764367002.6438901,1240,172
1764367002.66899,1235,172
1764367002.6987202,1235,169
1764367002.7583864,1235,167
1764367002.7934644,1238,162
1764367002.8283405,1240,167
1764367002.8683403,1241,161
1764367002.9043055,1243,160
1764367002.9292505,1247,165
1764367002.9789565,1245,167
1764367003.0140054,1245,169
1764367003.0443037,1241,168
1764367003.0738332,1242,165
1764367003.1041608,1243,165
1764367003.1386168,1246,165
1764367003.1745727,1247,163
1764367003.20418,1243,163
1764367003.2335768,1243,162
1764367003.2642481,1248,155
1764367003.2934566,1246,164
1764367003.328758,1249,159
1764367003.3595,1248,161
1764367003.4477518,1246,164
1764367003.4686472,1260,125
