x,y
1764367005.923595,626,550
1764367005.9586086,630,542
1764367005.9884028,628,539
1764367006.0189512,631,538
1764367006.049761,628,540
1764367006.0790048,625,540
1764367006.108553,621,546
1764367006.1384492,612,547
1764367006.173605,604,550
1764367006.2084262,598,547
1764367006.2425697,600,542
1764367006.2817564,613,532
1764367006.318985,620,518
1764367006.3537765,625,513
1764367006.37898,691,484
1764367006.4142036,679,489
1764367006.449057,668,491
1764367006.4839313,657,495
1764367006.5186348,665,490
1764367006.553643,676,488
1764367006.5889335,681,496
1764367006.6184204,677,499
1764367006.648378,680,501
1764367006.6783001,672,506
1764367006.7094548,671,512
1764367006.7492032,667,514
1764367006.7796252,659,508
1764367006.814132,662,505
1764367006.8456898,664,505
1764367006.886211,691,545
1764367006.9233284,692,564
1764367006.9636974,681,567
1764367006.9884856,678,544
1764367007.0343988,683,542
1764367007.0692694,683,548
1764367007.1097004,685,555
1764367007.1440825,683,567
1764367007.1832824,681,572
1764367007.2083473,677,578
1764367007.2491305,676,575
1764367007.2840898,674,576
1764367007.3090267,672,582
1764367007.33402,674,583
1764367007.3695645,681,585
1764367007.4000566,686,594
1764367007.4292774,686,600
1764367007.4589498,670,609
1764367007.4887848,661,615
1764367007.5184765,649,625
1764367007.5485234,644,634
1764367007.584023,642,636
1764367007.613782,647,630
1764367007.6487632,656,624
1764367007.6842468,664,622
1764367007.719972,672,624
1764367007.748436,675,622
1764367007.7893338,674,618
1764367007.8142998,673,610
1764367007.8539586,675,609
1764367007.8840332,681,608
1764367007.9189394,690,606
1764367007.9541628,700,603
1764367007.9836338,702,599
1764367008.0239563,701,597
1764367008.053686,699,601
1764367008.088934,697,605
1764367008.1283054,704,604
1764367008.1686609,704,604
1764367008.2082846,738,551
1764367008.24374,691,556
1764367008.2685745,693,549
1764367008.2992115,689,553
1764367008.3287818,688,554
1764367008.3594615,685,558
1764367008.3892488,680,564
1764367008.4192486,687,557
1764367008.464143,692,553
1764367008.504217,691,555
1764367008.5286942,695,553
1764367008.5582995,691,557
1764367008.5886688,686,553
1764367008.6190405,689,541
1764367008.6696484,694,531
1764367008.7044187,699,529
1764367008.7285337,701,541
1764367008.7600496,697,548
1764367008.7940145,693,587
1764367008.8238003,696,593
1764367008.8546028,698,597
1764367008.8896446,693,599
1764367008.929482,697,596
1764367008.9635677,694,597
1764367008.9996352,699,598
1764367009.028819,709,598
1764367009.0593874,703,607
1764367009.0940113,704,608
1764367009.1233392,699,610
1764367009.1590972,696,617
1764367009.199967,696,616
1764367009.2387474,696,616
1764367009.2737195,695,607
1764367009.3043933,694,607
1764367009.3338253,696,608
1764367009.3685682,690,604
1764367009.3997066,690,603
1764367009.429041,693,596
1764367009.4585865,692,589
1764367009.5042465,691,584
1764367009.538623,699,583
1764367009.5637965,707,566
1764367009.599998,707,563
1764367009.6341603,710,567
1764367009.6638038,708,571
1764367009.6932967,707,570
1764367009.733907,713,557
1764367009.7593117,721,550
1764367009.8086238,731,549
1764367009.8444352,733,549
1764367009.8690445,741,543
