timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-28T13:56:17.902,14,1478,364,1474.28125,376.34375,,,,,-3,12,,,,,17.83,96
2025-11-28T13:56:24.297,13,952,364,931.0932203389831,369.6271186440678,,,,,-20,5,,,,,38.76,118
2025-11-28T13:56:30.702,8,163,1060,256.2155172413793,1007.448275862069,,,,,93,-52,,,,,17.84,116
2025-11-28T13:56:37.106,9,689,1060,725.2773109243698,1027.361344537815,,,,,36,-32,,,,,14.11,119
2025-11-28T13:56:43.497,2,1215,132,1297.375,199.67307692307693,,,,,82,67,,,,,76.66,104
2025-11-28T13:56:49.906,5,689,596,679.5798319327731,567.3697478991596,,,,,-9,-28,,,,,47.76,119
2025-11-28T13:56:56.310,17,1478,828,1484.5084745762713,802.0593220338983,,,,,6,-25,,,,,12.86,118
2025-11-28T13:57:21.882,6,1215,596,1183.2666666666667,598.2833333333333,,,,,-31,2,,,,,53.2,120
2025-11-28T13:57:34.671,12,426,364,433.0593220338983,319.00847457627117,,,,,7,-44,,,,,71.59,118
2025-11-28T13:57:41.078,10,1215,1060,1232.2416666666666,982.8416666666667,,,,,17,-77,,,,,31.64,120
2025-11-28T13:57:53.871,0,163,132,98.7090909090909,111.03636363636363,,,,,-64,-20,,,,,35.81,110
2025-11-28T13:58:00.267,3,1741,132,1862.0434782608695,277.0869565217391,,,,,121,145,,,,,9.01,23
2025-11-28T13:58:06.670,7,1741,596,1707.25,539.6583333333333,,,,,-33,-56,,,,,81.88,120
2025-11-28T13:58:13.077,11,1741,1060,1813.875,808.2115384615385,,,,,72,-251,,,,,49.39,104
2025-11-28T13:58:19.481,16,952,828,985.6416666666667,791.0,,,,,33,-37,,,,,36.45,120
2025-11-28T13:58:25.887,15,426,828,432.4,785.2,,,,,6,-42,,,,,68.05,120
2025-11-28T13:58:32.282,4,163,596,244.08333333333334,601.6916666666667,,,,,81,5,,,,,54.55,120
2025-11-28T13:58:38.687,1,689,132,750.7115384615385,172.42307692307693,,,,,61,40,,,,,90.35,104
