timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-11-28T13:56:17.902,14,1478,364,1479.0833333333333,385.2916666666667,9.684161611162379,24
2025-11-28T13:56:24.297,13,952,364,920.7586206896551,396.48275862068965,32.447597926151175,29
2025-11-28T13:56:30.702,8,163,1060,242.72413793103448,994.3793103448276,16.526489384240676,29
2025-11-28T13:56:37.106,9,689,1060,735.5862068965517,1031.5172413793102,10.110213105412807,29
2025-11-28T13:56:43.497,2,1215,132,1381.5,268.53846153846155,52.75012268978132,26
2025-11-28T13:56:49.906,5,689,596,645.8620689655172,518.1724137931035,35.89043970623344,29
2025-11-28T13:56:56.310,17,1478,828,1471.6206896551723,806.2068965517242,8.70906425730182,29
2025-11-28T13:57:21.882,6,1215,596,1170.6333333333334,532.2,17.51358203097115,30
2025-11-28T13:57:34.671,12,426,364,437.55172413793105,296.17241379310343,37.72921229188954,29
2025-11-28T13:57:41.078,10,1215,1060,1260.0333333333333,956.7333333333333,22.407464034210662,30
2025-11-28T13:57:53.871,0,163,132,87.4074074074074,104.03703703703704,53.80949987773448,27
2025-11-28T13:58:00.267,3,1741,132,1869.0,275.8,3.6,5
2025-11-28T13:58:06.670,7,1741,596,1744.0333333333333,560.1333333333333,35.40830097276312,30
2025-11-28T13:58:13.077,11,1741,1060,1844.6923076923076,767.7307692307693,25.644502969337864,26
2025-11-28T13:58:19.481,16,952,828,998.3666666666667,763.9333333333333,16.304225764438424,30
2025-11-28T13:58:25.887,15,426,828,428.2,793.2333333333333,27.606863075852875,30
2025-11-28T13:58:32.282,4,163,596,234.46666666666667,657.8333333333334,28.619127248126283,30
2025-11-28T13:58:38.687,1,689,132,749.4230769230769,152.76923076923077,69.8589131856436,26
