x,y
1764367050.6735864,380,337
1764367050.7134824,402,338
1764367050.7436776,414,346
1764367050.7736013,410,345
1764367050.8243723,407,333
1764367050.8632882,409,332
1764367050.8842437,414,336
1764367050.9137497,415,336
1764367050.9500694,446,297
1764367050.980015,434,291
1764367051.0137227,420,281
1764367051.0482807,420,270
1764367051.078757,435,264
1764367051.114508,440,265
1764367051.144207,448,274
1764367051.1839604,453,292
1764367051.2200148,461,286
1764367051.2540243,460,296
1764367051.2941368,461,300
1764367051.333465,455,303
1764367051.3692424,449,300
1764367051.3994489,455,288
1764367051.4292405,456,279
1764367051.4587233,459,266
1764367051.4889653,468,255
1764367051.5244265,487,251
1764367051.5544584,463,267
1764367051.5845823,443,274
1764367051.6142437,425,287
1764367051.6489227,431,277
1764367051.6994243,418,297
1764367051.735878,416,312
1764367051.7743626,414,310
1764367051.8089862,409,311
1764367051.8334668,418,305
1764367051.8637779,421,308
1764367051.8933527,428,304
1764367051.9242806,489,287
1764367051.953729,494,282
1764367051.998355,487,290
1764367052.0353405,469,315
1764367052.0684555,440,337
1764367052.108877,430,335
1764367052.133649,434,332
1764367052.1636822,439,327
1764367052.1940353,440,324
1764367052.2236915,447,321
1764367052.2542553,455,319
1764367052.3044987,453,315
1764367052.3402586,455,311
1764367052.3788743,464,309
1764367052.4139228,477,320
1764367052.4536154,460,334
1764367052.4890285,415,323
1764367052.5282807,415,315
1764367052.5542436,417,305
1764367052.5885801,418,293
1764367052.633277,414,286
1764367052.6737077,423,287
1764367052.6989224,427,297
1764367052.729454,420,301
1764367052.7643244,417,311
1764367052.789526,411,308
1764367052.8191602,417,300
1764367052.8683593,414,315
1764367052.8985431,342,327
1764367052.9333794,333,349
1764367052.9585752,341,387
1764367053.0034657,352,378
1764367053.0440788,347,377
1764367053.0686464,329,378
1764367053.0985882,325,376
1764367053.1288164,323,376
1764367053.158606,331,383
1764367053.188369,327,387
1764367053.2233055,333,386
1764367053.2537925,341,395
1764367053.298948,347,406
1764367053.3340778,340,411
1764367053.3640761,336,402
1764367053.3934422,337,399
1764367053.428914,339,388
1764367053.4739227,339,384
1764367053.5085492,340,381
1764367053.5440984,359,378
1764367053.5689418,365,378
1764367053.598847,382,367
1764367053.628624,385,373
1764367053.6585162,405,364
1764367053.6937227,408,371
1764367053.740009,411,381
1764367053.7797186,411,393
1764367053.8034272,447,371
1764367053.8385952,477,323
1764367053.8689806,493,282
1764367053.8994298,509,267
1764367053.9288702,511,266
1764367053.9591548,519,270
1764367053.99846,504,276
1764367054.0284514,493,273
1764367054.0583768,498,270
1764367054.0940404,503,281
1764367054.1291223,505,280
1764367054.1588125,493,276
1764367054.1936572,489,274
1764367054.2292442,492,276
1764367054.2682824,512,254
1764367054.299472,523,276
1764367054.3342855,523,267
1764367054.363736,521,273
1764367054.3943417,534,256
1764367054.429406,540,268
1764367054.4683487,535,283
1764367054.4985883,528,315
1764367054.5338728,527,341
1764367054.5736604,511,367
1764367054.6143398,500,380
1764367054.6441042,501,391
