x,y
1764367087.1082778,1781,606
1764367087.139275,1782,603
1764367087.1690514,1783,609
1764367087.203502,1778,617
1764367087.239218,1780,620
1764367087.2740746,1781,629
1764367087.3035743,1777,620
1764367087.3340306,1780,611
1764367087.3733544,1763,609
1764367087.403435,1764,605
1764367087.4390085,1769,599
1764367087.473434,1721,754
1764367087.509008,1774,603
1764367087.5490746,1776,599
1764367087.5892615,1773,600
1764367087.618914,1779,587
1764367087.6535954,1775,590
1764367087.683344,1825,683
1764367087.7186792,1855,714
1764367087.7585146,1192,481
1764367087.7891934,1867,725
1764367087.8244789,1862,726
1764367087.8543677,1426,434
1764367087.884208,1144,500
1764367087.9141388,1589,512
1764367087.9446423,1760,798
1764367087.9786735,1769,806
1764367088.0091481,1357,558
1764367088.044608,1314,548
1764367088.0788448,1448,548
1764367088.114048,1771,795
1764367088.1490908,1763,793
1764367088.179308,1440,557
1764367088.213643,1441,550
1764367088.2443838,1311,539
1764367088.2741773,1402,539
1764367088.308443,1405,536
1764367088.3542469,1407,532
1764367088.3886757,1755,807
1764367088.4189537,1754,807
1764367088.454304,1364,511
1764367088.4835331,1315,538
1764367088.514049,1451,541
1764367088.5490475,1837,760
1764367088.5838964,1842,758
1764367088.6287458,1840,758
1764367088.666948,1848,760
1764367088.7002914,1847,757
1764367088.7383418,1850,754
1764367088.7685192,1235,512
1764367088.79873,1841,753
1764367088.8283293,1850,752
1764367088.8584437,1847,753
1764367088.8889608,1841,756
1764367088.9189372,1277,523
1764367088.949237,1837,762
1764367088.978496,1835,763
1764367089.0134187,1835,766
1764367089.0537608,1841,764
