x,y
1764367012.3087626,1464,800
1764367012.3440676,1472,800
1764367012.3796976,1461,804
1764367012.418743,1458,806
1764367012.4537404,1461,806
1764367012.4787323,1467,805
1764367012.5108128,1466,807
1764367012.5539148,1465,808
1764367012.594355,1470,810
1764367012.6242523,1468,811
1764367012.6538422,1471,808
1764367012.6889389,1475,807
1764367012.7186453,1476,804
1764367012.7591221,1466,806
1764367012.7837834,1468,806
1764367012.8189077,1474,810
1764367012.848424,1471,812
1764367012.8783488,1469,816
1764367012.909281,1470,816
1764367012.943642,1465,812
1764367012.9733162,1468,811
1764367013.014314,1478,807
1764367013.0435324,1481,805
1764367013.080067,1485,802
1764367013.1133633,1482,802
1764367013.1440017,1483,803
1764367013.1792195,1481,801
1764367013.213346,1481,799
1764367013.2441347,1481,796
1764367013.2833307,1481,795
1764367013.3141818,1481,800
1764367013.3484993,1485,804
1764367013.3793502,1489,810
1764367013.4092267,1486,814
1764367013.448527,1486,814
1764367013.4793277,1484,816
1764367013.5137649,1489,815
1764367013.548786,1490,813
1764367013.5843005,1490,812
1764367013.6201475,1488,811
1764367013.659257,1489,808
1764367013.693544,1485,808
1764367013.7343383,1485,809
1764367013.7593362,1482,807
1764367013.8042507,1478,807
1764367013.8537986,1478,807
1764367013.8935301,1483,805
1764367013.9290466,1485,800
1764367013.9691195,1485,802
1764367013.9935071,1491,795
1764367014.0191917,1491,793
1764367014.0707605,1494,794
1764367014.1083362,1495,792
1764367014.133776,1496,791
1764367014.158422,1493,792
1764367014.189116,1498,791
1764367014.2191417,1495,792
1764367014.2542477,1498,792
1764367014.2843237,1499,791
1764367014.3139374,1495,795
1764367014.353326,1491,798
1764367014.3835995,1493,800
1764367014.4185953,1487,804
1764367014.453334,1486,807
1764367014.484007,1486,808
1764367014.5185826,1489,805
1764367014.5540226,1495,805
1764367014.5936077,1496,804
1764367014.6234035,1496,800
1764367014.6545057,1498,801
1764367014.689436,1496,799
1764367014.7233222,1500,801
1764367014.764315,1497,797
1764367014.7985883,1499,803
1764367014.8341696,1499,801
1764367014.8639116,1498,800
1764367014.896427,1500,802
1764367014.9239101,1496,801
1764367014.969415,1498,795
1764367015.0092363,1491,793
1764367015.0432873,1485,788
1764367015.084363,1483,788
1764367015.1103382,1483,790
1764367015.143771,1491,792
1764367015.18856,1493,796
1764367015.2283623,1492,798
1764367015.2687833,1491,797
1764367015.2984283,1490,789
1764367015.3294709,1490,784
1764367015.3583848,1488,788
1764367015.3893206,1491,793
1764367015.4388862,1490,797
1764367015.4794571,1494,799
1764367015.5056949,1491,803
1764367015.5441816,1489,804
1764367015.5836232,1488,806
1764367015.608286,1485,807
1764367015.6340485,1486,808
1764367015.6635413,1490,807
1764367015.693976,1493,807
1764367015.7386649,1486,805
1764367015.7842474,1493,801
1764367015.8087416,1496,800
1764367015.8335083,1497,800
1764367015.8796902,1502,798
1764367015.9139504,1500,798
1764367015.9492836,1496,800
1764367015.983532,1486,803
1764367016.013803,1485,809
1764367016.0442455,1474,809
1764367016.073515,1471,807
1764367016.1087182,1467,802
1764367016.1387022,1470,801
1764367016.1691995,1467,802
1764367016.2041187,1473,802
1764367016.2392967,1474,798
1764367016.269241,1471,795
1764367016.298481,1469,793
