x,y
1764366991.1437323,262,1039
1764366991.1742,262,1033
1764366991.2042816,286,958
1764366991.2339387,286,962
1764366991.2688751,285,964
1764366991.304694,282,968
1764366991.3435185,293,968
1764366991.3837392,296,968
1764366991.4083443,289,970
1764366991.4384909,289,971
1764366991.4733875,291,968
1764366991.5084493,338,963
1764366991.5440512,706,886
1764366991.5785344,702,885
1764366991.613607,702,884
1764366991.6392944,700,884
1764366991.6687603,702,885
1764366991.698525,703,886
1764366991.733439,700,887
1764366991.774505,702,886
1764366991.8084795,746,945
1764366991.84378,763,959
1764366991.8733618,761,960
1764366991.9043498,760,960
1764366991.9351616,755,955
1764366991.9684796,755,949
1764366992.0086167,754,947
1764366992.0386777,761,943
1764366992.0684276,766,944
1764366992.0983152,772,944
1764366992.1441994,770,944
1764366992.1747644,768,944
1764366992.2039137,765,940
1764366992.2388868,759,932
1764366992.2688832,754,930
1764366992.2991593,753,931
1764366992.333948,723,1007
1764366992.3792205,724,1019
1764366992.418539,730,1018
1764366992.4439762,731,1008
1764366992.474724,732,1008
1764366992.5036151,729,1008
1764366992.5337775,729,1007
1764366992.5737398,730,1009
1764366992.6091228,733,1008
1764366992.6484087,735,1008
1764366992.6840768,733,1004
1764366992.7200181,740,1006
1764366992.7433298,740,1002
1764366992.7742825,742,1003
1764366992.8089604,740,1006
1764366992.8338435,736,1012
1764366992.8742661,734,1016
1764366992.9041395,736,1018
1764366992.938417,749,1015
1764366992.969116,736,1016
1764366993.003536,735,1014
1764366993.0541286,732,1016
1764366993.0835044,736,1016
