x,y
1062,976
1058,950
1059,948
1045,968
1068,1001
1118,1041
1112,1041
1107,1031
1104,1023
1114,1026
1099,1052
1071,1056
1064,1039
1048,1014
1045,1009
1039,1034
1039,1066
1042,1085
1049,1074
1049,1065
1042,1057
1023,1069
1026,1079
1029,1070
1020,1067
1010,1050
1010,1036
1009,1036
1009,1040
1022,1036
1032,1026
1029,1012
1021,1013
1077,971
1040,977
1017,993
992,999
987,994
1007,979
1021,973
1037,981
1055,985
1055,992
1037,998
1006,1016
1004,1007
1003,1014
987,1023
987,1039
983,1045
1003,1052
1017,1056
1024,1056
1004,1063
1004,1056
1000,1055
1014,1060
1082,1075
1138,1051
1124,1062
1114,1066
1114,1065
1118,1066
1119,1067
1118,1065
1119,1063
1120,1064
1072,1048
1082,1055
1086,1053
1076,1063
1073,1060
1073,1054
1080,1056
1083,1062
1069,1062
1061,1056
1054,1045
1052,1037
1042,1039
1032,1045
1019,1056
1015,1067
1019,1084
1079,1123
1094,1126
1100,1140
1130,1132
1141,1139
1140,1145
1138,1093
1144,1052
1149,1039
1153,1049
1139,1057
1155,1060
1140,1044
1133,1036
1136,1021
1144,1005
1179,1004
1182,1006
1168,1020
1167,1029
1183,1028
1142,1021
1102,1018
1095,1023
1120,1012
1165,1013
1169,1004
1160,1025
1163,1020
1172,1017
1184,1015
1197,987
1199,992
1221,1017
1230,969
