x,y
869,752
864,746
863,740
889,742
885,758
887,765
886,773
887,781
901,787
908,800
918,816
938,804
946,787
951,777
966,778
971,768
961,767
957,759
955,756
952,758
946,759
967,772
965,766
963,763
968,756
980,764
985,775
978,783
965,783
961,794
959,797
964,797
994,782
1000,766
1005,765
1008,772
958,779
951,774
948,773
955,781
948,780
973,774
971,778
968,777
968,773
931,745
927,723
935,730
944,728
948,735
945,732
946,743
938,757
909,739
923,728
940,738
957,740
954,731
950,733
959,741
942,750
935,747
934,756
940,775
948,780
943,773
969,755
945,753
953,757
962,745
962,736
959,729
959,731
964,728
907,734
882,755
899,754
932,740
952,725
946,718
967,717
940,723
929,731
927,727
935,723
934,726
921,724
906,722
898,715
899,717
918,708
919,701
908,712
901,701
903,699
911,700
917,708
919,722
941,717
946,731
944,745
939,748
907,736
915,720
926,710
934,711
929,708
933,701
945,686
954,700
963,690
965,677
975,668
966,680
955,688
960,685
984,677
997,678
1001,683
1010,690
