x,y
1732,285
1725,281
1725,286
1739,271
1738,252
1693,250
1668,253
1672,242
1661,235
1667,236
1686,245
1685,245
1678,223
1680,199
1699,201
1716,195
1711,191
1697,202
1672,204
1689,193
1715,173
1716,166
1700,166
1700,168
1699,174
1696,183
1683,178
1704,193
1728,183
1715,171
1708,168
1702,168
1708,181
1724,191
1728,212
1712,221
1724,232
1744,238
1756,221
1742,208
1738,196
1720,199
1714,187
1714,179
1711,190
1679,171
1663,161
1662,172
1668,183
1674,188
1680,198
1679,216
1695,217
1696,230
1707,228
1723,232
1693,229
1661,242
1664,241
1663,225
1667,229
1674,239
1673,230
1665,224
1658,221
1655,224
1656,228
1669,239
1692,236
1667,231
1652,223
1660,233
1687,248
1716,253
1729,256
1748,241
1754,227
1750,221
1751,240
1748,242
1732,262
1713,266
1691,262
1672,249
1664,240
1663,227
1666,220
1666,218
1666,238
1661,248
1662,243
1677,262
1690,265
1714,252
1736,237
1697,224
1675,216
1680,225
1668,226
1672,231
1666,236
1652,232
1647,235
1640,231
1638,223
1640,214
1644,224
1640,219
1640,210
1641,203
1635,207
1629,203
1648,208
1634,215
1652,212
1663,205
1678,193
1664,208
1653,205
