x,y
1223,533
1213,532
1200,533
1186,540
1204,539
1214,534
1212,531
1191,526
1167,529
1159,543
1176,530
1196,527
1154,532
1171,516
1171,487
1197,476
1207,480
1215,482
1224,485
1212,491
1191,496
1180,523
1172,551
1166,555
1151,567
1150,572
1153,573
1136,558
1129,567
1129,570
1139,582
1140,584
1154,602
1173,600
1168,623
1150,615
1157,581
1167,567
1168,575
1170,591
1175,616
1171,625
1172,631
1174,645
1182,650
1183,653
1182,659
1184,664
1193,657
1196,649
1193,635
1211,626
1232,629
1253,621
1241,625
1239,606
1230,584
1223,584
1189,596
1191,604
1195,595
1209,580
1208,564
1201,560
1182,554
1179,560
1186,554
1179,562
1148,563
1136,565
1138,575
1155,565
1171,561
1179,559
1176,554
1171,552
1165,557
1164,560
1172,555
1195,570
1175,569
1173,569
1173,560
1187,563
1165,564
1169,571
1179,580
1196,598
1214,611
1218,614
1183,640
1161,640
1163,642
1180,651
1177,663
1184,652
1195,659
1199,654
1192,657
1192,661
1191,661
1193,659
1199,646
1193,645
1185,660
1186,665
1183,668
1180,673
1174,676
1168,664
1162,672
1179,671
1191,667
1202,662
1212,663
1210,657
1200,657
