x,y
1764469407.1204433,1503,820
1764469407.1546092,1497,839
1764469407.193961,1481,856
1764469407.2343023,1470,865
1764469407.274257,1463,864
1764469407.324145,1447,846
1764469407.3676338,1459,824
1764469407.3997703,1505,828
1764469407.4443624,1487,834
1764469407.4695342,1450,830
1764469407.4947684,1457,814
1764469407.5291634,1460,820
1764469407.5588646,1473,817
1764469407.5896885,1475,820
1764469407.6246524,1491,837
1764469407.6545196,1477,840
1764469407.6896,1475,839
1764469407.7200875,1488,834
1764469407.7592633,1484,830
1764469407.789173,1470,818
1764469407.8247144,1483,810
1764469407.8641477,1491,822
1764469407.8897161,1457,823
1764469407.918861,1448,827
1764469407.9546113,1443,828
1764469407.9844656,1437,829
1764469408.0143967,1444,833
1764469408.0639734,1468,847
1764469408.1044016,1475,847
1764469408.12901,1477,832
1764469408.1599278,1471,818
1764469408.1895099,1459,807
1764469408.2340388,1448,795
1764469408.2745724,1444,790
1764469408.3138788,1450,802
1764469408.3689616,1457,808
1764469408.4194767,1468,821
1764469408.4737737,1461,849
1764469408.5094762,1455,888
1764469408.5443115,1456,876
1764469408.5695384,1470,875
1764469408.6041367,1461,872
1764469408.6338856,1444,866
1764469408.664533,1434,872
1764469408.6987267,1422,874
1764469408.7343545,1425,872
1764469408.7641494,1455,865
1764469408.7946937,1467,865
1764469408.8289618,1459,851
1764469408.8639233,1448,831
1764469408.8937695,1437,813
1764469408.92958,1431,811
1764469408.9547143,1428,810
1764469408.9950948,1417,792
1764469409.019301,1416,780
1764469409.0547128,1411,790
1764469409.090343,1411,824
1764469409.1186597,1431,840
1764469409.158766,1433,826
1764469409.189748,1439,794
1764469409.229263,1429,783
1764469409.2595968,1417,785
1764469409.2892852,1411,805
1764469409.3185892,1415,802
1764469409.3541057,1422,800
1764469409.3892207,1404,790
1764469409.4285977,1398,793
1764469409.4541783,1404,803
1764469409.4985557,1412,807
1764469409.5341306,1416,831
1764469409.579497,1420,826
1764469409.6135912,1419,815
1764469409.639856,1402,808
1764469409.6797225,1386,802
1764469409.7092512,1388,802
1764469409.7436664,1393,808
1764469409.7745035,1412,832
1764469409.813914,1412,836
1764469409.8594928,1415,835
1764469409.9102266,1400,817
1764469409.949423,1409,804
1764469409.9743867,1415,793
1764469410.0085616,1422,808
1764469410.0388372,1430,813
1764469410.0799086,1439,824
1764469410.1036794,1439,842
1764469410.1341133,1428,839
1764469410.1698046,1419,831
1764469410.198935,1424,836
1764469410.2292554,1423,832
1764469410.2644594,1427,819
1764469410.294272,1420,799
1764469410.3339944,1422,809
1764469410.3635147,1433,816
1764469410.3937244,1440,809
1764469410.4298472,1438,803
1764469410.4595177,1452,825
1764469410.494506,1461,825
1764469410.5286791,1446,842
1764469410.5589797,1448,839
1764469410.5992823,1445,838
1764469410.6387897,1453,825
1764469410.6840374,1446,818
1764469410.7196267,1449,838
1764469410.7586286,1453,861
1764469410.7939403,1420,854
1764469410.8243153,1417,856
1764469410.8645256,1420,876
1764469410.8942642,1415,900
1764469410.9235382,1417,897
1764469410.9543924,1413,901
1764469410.989282,1413,899
1764469411.0188143,1391,889
1764469411.0539644,1390,895
1764469411.090042,1385,898
