x,y
1764469426.348701,685,546
1764469426.3779535,702,554
1764469426.419289,715,558
1764469426.4647255,725,571
1764469426.5035987,726,575
1764469426.543709,718,562
1764469426.5679517,708,554
1764469426.6077747,704,551
1764469426.6400292,694,547
1764469426.67489,697,551
1764469426.7030942,704,564
1764469426.7436202,716,575
1764469426.7736938,725,571
1764469426.803664,722,555
1764469426.837819,718,543
1764469426.8736086,724,547
1764469426.9079134,722,544
1764469426.9394867,716,550
1764469426.9734864,706,562
1764469427.0144699,702,573
1764469427.0432694,689,565
1764469427.072821,683,551
1764469427.1037154,692,548
1764469427.1387403,699,550
1764469427.1735232,689,542
1764469427.2078307,705,538
1764469427.238083,697,535
1764469427.2736242,697,548
1764469427.3041003,693,540
1764469427.3331368,703,529
1764469427.3793635,710,528
1764469427.4041224,720,536
1764469427.4330852,707,531
1764469427.463154,699,534
1764469427.499126,686,546
1764469427.5280023,684,551
1764469427.5685892,678,546
1764469427.608512,696,549
1764469427.6482415,695,550
1764469427.682835,692,556
1764469427.713124,697,553
1764469427.743297,699,544
1764469427.7729995,695,540
1764469427.8077755,696,544
1764469427.8435957,695,525
1764469427.8727937,700,513
1764469427.9083602,709,508
1764469427.9380136,703,505
1764469427.972848,719,519
1764469428.0080745,714,515
1764469428.0434575,715,517
1764469428.0735269,702,528
1764469428.1044238,686,530
1764469428.1380532,683,526
1764469428.178167,693,535
1764469428.2091372,704,541
1764469428.244443,707,542
1764469428.2688153,698,541
1764469428.3032212,696,545
1764469428.338065,693,547
1764469428.372771,693,548
1764469428.4081879,692,548
1764469428.4383898,688,548
1764469428.4677055,691,546
1764469428.5034487,708,553
1764469428.5332017,734,557
1764469428.563597,732,572
1764469428.5931318,712,582
1764469428.6281476,686,590
1764469428.6635125,670,588
1764469428.7081232,661,581
1764469428.748266,665,582
1764469428.7889278,682,580
1764469428.8236334,683,586
1764469428.853527,677,583
1764469428.8835452,681,570
1764469428.9279842,691,571
1764469428.968485,688,564
1764469428.9928813,670,567
1764469429.022834,671,571
1764469429.057685,676,560
1764469429.0927112,686,553
1764469429.1340415,692,546
1764469429.1628656,687,545
1764469429.1992958,677,551
1764469429.2331896,683,558
1764469429.2633708,706,554
1764469429.2927074,725,557
1764469429.3279755,732,555
1764469429.363048,732,555
1764469429.3978093,730,561
1764469429.4278803,727,568
1764469429.462647,720,562
1764469429.4932718,706,560
1764469429.5278318,698,561
1764469429.5736315,695,559
1764469429.6138191,696,553
1764469429.6383078,696,548
1764469429.6686802,699,549
1764469429.6982024,700,541
1764469429.7281172,695,535
1764469429.762946,705,547
1764469429.8034036,708,543
1764469429.8435805,691,562
1764469429.8833086,671,553
1764469429.923279,681,526
1764469429.957683,689,533
1764469429.9834187,686,534
1764469430.0134127,700,538
1764469430.0429428,710,536
1764469430.072667,704,532
1764469430.1080072,682,523
1764469430.1385777,683,536
1764469430.1739466,699,544
1764469430.203126,702,532
1764469430.2333639,716,524
1764469430.2629395,732,523
1764469430.302913,743,526
