x,y
1764469439.1373801,724,989
1764469439.1732013,720,987
1764469439.2028475,729,997
1764469439.2325556,732,1008
1764469439.267352,736,1017
1764469439.2975187,723,1015
1764469439.3326359,714,1018
1764469439.3623269,711,1010
1764469439.40414,725,1021
1764469439.438139,738,1028
1764469439.473152,738,1038
1764469439.4980664,732,1041
1764469439.533165,724,1047
1764469439.5681157,723,1022
1764469439.5977945,705,1011
1764469439.6279047,690,1014
1764469439.6632288,690,1027
1764469439.6987004,695,1018
1764469439.7277722,709,1001
1764469439.7632143,723,995
1764469439.7930994,720,994
1764469439.8224463,710,994
1764469439.8528736,703,994
1764469439.8822052,721,979
1764469439.917605,720,976
1764469439.962272,713,979
1764469439.997678,720,971
1764469440.03808,741,967
1764469440.0780914,747,975
1764469440.112215,732,982
1764469440.1424556,713,982
1764469440.1771743,697,980
1764469440.2023194,700,983
1764469440.243096,683,979
1764469440.272391,679,960
1764469440.3025122,697,965
1764469440.337962,698,964
1764469440.3690777,711,968
1764469440.39794,737,976
1764469440.4321578,752,988
1764469440.4629695,743,991
1764469440.4921772,736,981
1764469440.5280595,752,981
1764469440.5582242,750,965
1764469440.587661,733,978
1764469440.6180193,727,986
1764469440.6531594,719,993
1764469440.6879556,717,997
1764469440.7174244,703,982
1764469440.759885,726,1023
1764469440.7976737,734,1016
1764469440.8373146,736,1012
1764469440.86412,728,1015
1764469440.8873622,716,1036
1764469440.9231105,707,1032
1764469440.952512,708,1027
1764469440.9871318,717,1010
1764469441.0276885,729,1011
1764469441.0588012,733,1017
1764469441.1022642,745,1025
1764469441.1380854,744,1036
1764469441.1726072,729,1031
1764469441.2072425,719,1018
1764469441.2330668,706,1010
1764469441.2673175,699,1000
1764469441.3022296,711,1001
1764469441.3282897,711,997
1764469441.362847,701,995
1764469441.3932707,693,994
1764469441.427924,696,1002
1764469441.4580467,701,1004
1764469441.4874263,708,1008
1764469441.5222626,709,1004
1764469441.5673897,710,1004
1764469441.612884,708,998
1764469441.632568,734,1003
1764469441.6630242,734,1008
1764469441.6928556,723,997
1764469441.7279215,718,993
1764469441.7574518,714,1002
1764469441.7878008,711,997
1764469441.827838,706,992
1764469441.8575506,706,997
1764469441.8875964,712,1005
1764469441.9276848,718,1010
1764469441.9572084,721,1013
1764469441.9927168,720,1008
1764469442.0277123,736,993
1764469442.057238,737,983
1764469442.0971067,740,997
1764469442.1277888,747,1017
1764469442.1676483,755,1013
1764469442.2073631,742,1001
1764469442.247265,731,1000
1764469442.2927127,752,1010
1764469442.3321195,754,996
1764469442.3670826,724,974
1764469442.3983848,728,992
1764469442.4284449,761,1022
1764469442.4628296,768,1026
1764469442.4986978,763,1023
1764469442.532523,759,1019
1764469442.5625472,763,1012
1764469442.592968,760,1003
1764469442.6329195,757,997
1764469442.662539,764,1005
1764469442.7024992,772,1018
1764469442.7326617,766,1009
1764469442.7671583,763,1004
1764469442.802868,760,997
1764469442.8324199,742,991
1764469442.8620648,747,1006
1764469442.8983564,757,1023
1764469442.9329298,755,1016
1764469442.9729412,747,1004
1764469442.9976017,731,984
1764469443.0327141,723,988
1764469443.0674078,713,988
1764469443.0983646,704,965
