x,y
1764469494.750486,1724,1098
1764469494.7904713,1713,1079
1764469494.835198,1693,1066
1764469494.8755944,1693,1062
1764469494.9098911,1720,1067
1764469494.9415705,1718,1081
1764469494.976678,1712,1102
1764469495.0100846,1729,1117
1764469495.0451536,1728,1112
1764469495.0702486,1727,1104
1764469495.1056886,1701,1079
1764469495.1354182,1702,1072
1764469495.1851552,1710,1062
1764469495.2248456,1729,1074
1764469495.2507787,1736,1080
1764469495.2806664,1741,1080
1764469495.3205018,1751,1085
1764469495.350729,1754,1106
1764469495.3846853,1736,1107
1764469495.4256313,1712,1079
1764469495.4564435,1710,1041
1764469495.4963412,1716,1006
1764469495.5206149,1273,776
1764469495.5604365,1025,616
1764469495.5953715,1214,525
1764469495.6251814,1215,507
1764469495.6606388,1206,517
1764469495.6900504,1181,515
1764469495.7247312,1177,509
1764469495.760633,1160,502
1764469495.790269,1138,491
1764469495.8250225,1137,488
1764469495.8655849,1140,484
1764469495.9002624,1156,471
1764469495.9416206,1172,460
1764469495.9799693,1183,457
1764469496.0151608,1197,464
1764469496.0455773,1205,453
1764469496.0748081,1211,445
1764469496.1055574,1220,452
1764469496.1456406,1234,446
1764469496.1765132,1221,437
1764469496.2155554,1221,416
1764469496.2451112,1231,409
1764469496.2756023,1239,401
1764469496.3096385,1244,381
1764469496.3455355,1273,368
1764469496.3748853,1270,236
1764469496.4157805,1238,109
1764469496.4455857,1238,121
1764469496.4802449,1238,132
1764469496.5101612,1249,136
1764469496.5454335,1256,122
1764469496.584997,1250,107
1764469496.6206138,1252,99
1764469496.6500056,1264,100
1764469496.6851802,1275,117
1764469496.7198105,1253,94
