x,y
1764469437.1375675,1387,337
1764469437.1777122,1390,336
1764469437.2132213,1394,339
1764469437.2532125,1395,368
1764469437.2879589,1753,1043
1764469437.3240943,1543,953
1764469437.3626158,1653,993
1764469437.403218,1270,588
1764469437.427995,554,336
1764469437.4672868,506,311
1764469437.498498,595,239
1764469437.5272837,596,240
1764469437.5624356,606,247
1764469437.5925756,625,256
1764469437.6230114,645,268
1764469437.6530926,653,266
1764469437.692297,658,263
1764469437.733211,651,257
1764469437.782323,950,491
1764469437.8231666,1126,679
1764469437.8574533,1091,644
1764469437.8927877,1061,643
1764469437.927907,1077,650
1764469437.9631557,1083,678
1764469437.9928203,1083,714
1764469438.0230768,917,872
1764469438.0573921,816,928
1764469438.0978851,840,929
1764469438.1333284,861,938
1764469438.1577725,853,932
1764469438.1933248,840,918
1764469438.2233527,853,928
1764469438.2574499,856,935
1764469438.2882197,854,939
1764469438.3174746,831,942
1764469438.353276,816,942
1764469438.3875186,794,951
1764469438.4185126,799,948
1764469438.4484293,798,960
1764469438.4829488,791,963
1764469438.5180278,775,971
1764469438.5476067,753,985
1764469438.5776916,734,993
1764469438.607969,731,1003
1764469438.6423697,737,1017
1764469438.6731527,748,1025
1764469438.7127655,753,1025
1764469438.7430456,746,1020
1764469438.7727742,736,1013
1764469438.8178694,728,994
1764469438.8584971,714,968
1764469438.9032068,713,964
1764469438.9475932,707,963
1764469438.9726987,719,963
1764469439.002959,734,960
1764469439.0373867,716,958
1764469439.0729465,726,968
1764469439.1072128,725,981
