timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples,sim_rbf_gaze_x,sim_rbf_gaze_y,sim_pwa_gaze_x,sim_pwa_gaze_y,sim_gpr_gaze_x,sim_gpr_gaze_y,subject_name,distance,is_outlier
2025-11-07T14:24:57.839,12,255,558,165.61261261261262,549.1531531531532,194,558,218,554,-89,-8,-61,0,-37,-4,62.49,111,213.2625249187738,570.0590661858371,222.03411571361252,565.5851216678209,221.4576059851102,562.4885343793591,subject_001,89.82411548729229,False
2025-11-07T14:25:04.243,14,1141,837,1125.6542056074766,873.9626168224299,1154,917,1167,893,-15,36,13,80,26,56,26.16,107,1165.2528002485735,904.810509420612,1161.542537667634,941.4288908174352,1167.872344855354,929.5040059549116,subject_001,40.02159976686819,False
2025-11-07T14:51:37.897,2,708,533,769.5641025641025,498.8034188034188,713,541,717,556,61,-34,5,8,9,23,43.66,117,721.0155156341749,569.1091582404845,702.5860361706897,552.1228303439667,719.2008423766409,576.5292987388212,subject_001,70.42403630904514,False
2025-11-07T14:51:50.702,8,1390,913,1345.4444444444443,800.8717948717949,1350,914,1361,938,-44,-112,-40,1,-29,25,41.52,117,1361.1337300955086,924.1715619594028,1354.788875475854,940.0083676136078,1366.718800501192,930.13876188062,subject_001,120.656255188602,False
2025-11-07T14:51:57.106,9,448,465,490.9741379310345,475.4655172413793,468,503,456,505,42,10,20,38,8,40,55.46,116,458.4779387343509,521.7965622579891,459.3085129291065,530.2834405138807,463.7141373286324,525.4062720300591,subject_001,44.2301207554895,False
2025-11-07T14:52:09.913,17,347,322,296.09565217391304,349.8695652173913,300,352,291,346,-50,27,-47,30,-56,24,57.11,115,287.3920998204751,354.8599449032417,296.07821057016105,351.4558214565517,295.0005515702992,356.79524419848536,subject_001,58.03417349291426,False
2025-11-07T14:52:35.526,0,1597,599,1501.5277777777778,596.574074074074,1506,634,1519,665,-95,-2,-91,35,-78,66,42.92,108,1515.1381007825266,655.5846595950093,1499.9026212440108,663.3705637687654,1518.9845024927615,652.236330554579,subject_001,95.50303834249176,False
2025-11-07T14:52:41.934,7,1685,670,1578.6495726495727,610.982905982906,1610,642,1616,672,-106,-59,-75,-28,-69,2,54.53,117,1607.6739957606478,669.3999023302382,1617.3790736662204,654.3756965026824,1611.1112629622858,666.5692169784548,subject_001,121.62824829718224,False
2025-11-07T14:52:48.337,16,1231,541,1196.9298245614036,493.60526315789474,1161,504,1157,559,-34,-47,-70,-37,-74,18,41.72,114,1161.736775344912,546.352721052729,1149.4368482535367,522.997188009225,1158.7961472397214,543.8770889279584,subject_001,58.36983754259683,False
2025-11-07T14:53:07.564,3,765,460,767.4491525423729,400.8813559322034,712,436,716,443,2,-59,-53,-24,-49,-17,41.77,118,718.6548630048516,451.68250905466766,702.9893252811398,443.2111099032618,717.4765408026713,457.84102422059766,subject_001,59.1693537618135,False
2025-11-07T14:53:20.367,10,514,204,515.9487179487179,209.7692307692308,496,218,489,212,1,5,-18,14,-25,8,40.86,117,489.4342001741799,214.4380406574065,490.2133947336213,214.65577017999064,493.482694641826,221.3981905773424,subject_001,6.089460182339214,False
2025-11-07T14:53:26.773,1,929,330,905.4782608695652,359.7826086956522,848,399,849,400,-23,29,-81,69,-80,70,47.62,115,854.7999235727914,400.4093995329532,846.7863555281145,396.64118440931713,849.9791013492392,402.1657452096811,subject_001,37.95096826747063,False
2025-11-07T14:53:33.178,20,1703,617,1589.991452991453,556.7692307692307,1615,574,1618,601,-113,-60,-88,-43,-85,-16,46.6,117,1612.1796509884462,600.1481474470066,1619.8597359710336,582.0152220891507,1614.2957231309726,595.3687247110745,subject_001,128.05732020901104,False
2025-11-07T14:53:39.585,11,345,281,306.1965811965812,337.1709401709402,310,340,301,334,-38,56,-35,59,-44,53,62.64,117,297.0998871906405,341.58948701506574,305.6357140215145,339.0681941910072,304.6215835080948,343.78374379143463,subject_001,68.27063666409491,False
2025-11-07T15:44:15.780,11,1814,187,1774.033898305085,253.6779661016949,1783,211,1788,178,-39,66,-31,24,-26,-9,34.71,118,1785.1191501451326,205.1654110870432,1741.0,132.0,1789.803703054258,207.63335226038237,subject_001,77.73828174166874,False
2025-11-07T15:44:22.179,2,814,919,790.6608695652174,812.9478260869565,791,871,817,883,-23,-106,-23,-48,3,-36,46.95,115,808.8552306611516,905.6868560599064,796.9540099467855,926.0690927875584,803.9124818934481,911.5338215029582,subject_001,108.58995626269596,False
2025-11-07T15:44:28.585,8,1519,702,1469.5344827586207,695.9137931034483,1463,711,1474,727,-49,-6,-56,9,-45,25,36.98,116,1469.9649122019157,720.9128453096779,1469.05904685145,712.2835527665904,1463.2617418043164,721.0894571113536,subject_001,49.83853238554308,False
2025-11-07T15:44:34.990,10,1644,525,1607.3389830508474,508.6186440677966,1617,507,1617,499,-36,-16,-27,-18,-27,-26,34.43,118,1614.3621578869563,499.0094708331359,1619.1873261780909,502.4220111759241,1615.3458220597158,495.04106560154503,subject_001,40.15443918078781,False
2025-11-07T15:44:41.398,12,1267,824,1199.017094017094,778.8119658119658,1186,823,1212,834,-67,-45,-81,-1,-55,10,37.49,117,1201.134180992989,838.5453020745462,1218.3903107609174,836.7374262918734,1193.0970987367616,842.8624656503185,subject_001,81.63108439595533,False
2025-11-07T15:44:47.801,6,1092,940,1061.7350427350427,834.9487179487179,1032,894,1077,901,-30,-105,-60,-46,-15,-39,37.18,117,1064.3202294334312,914.88018020572,1039.3190882129447,925.3731412661688,1027.892308172911,921.371007521613,subject_001,109.32401153848916,False
2025-11-07T15:45:19.832,5,1473,328,1426.5086206896551,302.4051724137931,1473,279,1455,268,-46,-25,0,-49,-18,-60,35.92,116,1455.691042262102,270.18980761543077,1471.7898757519108,268.7214945118365,1480.2218129504793,262.46093785899365,subject_001,53.07111784526517,False
2025-11-07T15:45:26.239,0,932,583,890.3534482758621,499.9568965517241,929,524,927,529,-41,-83,-3,-59,-5,-54,35.1,116,918.5835506767996,532.5161935872002,912.3016701166584,533.3857888308398,920.324038124876,533.5814767972292,subject_001,92.90098116183889,False
2025-11-07T15:45:32.644,14,1675,144,1669.3508771929824,177.2982456140351,1688,126,1692,96,-5,33,13,-18,17,-48,92.31,114,1688.5783434484083,122.38656661979596,1741.0,132.0,1686.999952645721,122.40797068307248,subject_001,33.774039578667136,False
2025-11-07T15:45:39.049,17,808,197,756.1724137931035,238.06896551724137,792,231,796,238,-51,41,-16,34,-12,41,31.54,116,791.0870205052672,235.34047548779685,796.0775625635305,226.9379109604108,799.7957951136822,233.5268815876195,subject_001,66.12683737099219,False
2025-11-07T15:45:51.865,16,1189,752,1128.3217391304347,740.6782608695652,1111,785,1147,793,-60,-11,-78,33,-42,41,31.05,115,1132.9189606162956,800.5520169010739,1124.90606137523,803.0356293114908,1104.467097672154,804.36336763417,subject_001,61.7254657260084,False
2025-11-07T15:46:11.067,9,316,821,296.29464285714283,824.3571428571429,304,866,327,900,-19,3,-12,45,11,79,52.8,112,324.4880069967056,903.1029127433164,313.56532091707646,892.263471443322,304.3003587366665,905.2813815397744,subject_001,19.98928483690243,False
2025-11-12T11:21:29.502,6,529,206,516.258064516129,230.0752688172043,527,232,536,220,-12,24,-2,26,7,14,35.46,93,537.1227728030009,221.58541985715084,533.7565645711053,233.4972782722395,537.097511242515,236.96116612322163,subject_001,27.239227017222415,False
2025-11-12T11:21:35.909,5,1043,199,1023.752688172043,251.91397849462365,1034,224,1039,222,-19,52,-9,25,-4,23,54.72,93,1046.418602983745,205.872414873089,1047.8159072177573,199.1567681039145,1047.175345833034,179.37768110276676,subject_001,56.30584456992105,False
2025-11-12T11:21:42.312,7,1485,709,1451.340206185567,707.0103092783505,1481,730,1491,728,-33,-1,-4,21,6,19,30.46,97,1492.0483523212845,727.0956665353636,1490.0358268605278,722.213272211909,1490.060396095785,718.1170228338544,subject_001,33.71854962476825,False
2025-11-12T11:21:55.131,15,416,586,380.9368421052632,578.6105263157895,402,595,405,605,-35,-7,-14,9,-11,19,42.99,95,418.26236721247506,626.7253197061245,433.0131313822643,634.3762473803944,424.9869157878851,631.3771811223819,subject_001,35.83335545104424,False
2025-11-12T11:22:01.533,18,857,584,803.7708333333334,562.3541666666666,821,580,828,593,-53,-21,-36,-4,-29,9,38.97,96,837.9756860421022,599.8410150310344,839.1766095830666,585.3271790523025,838.6823514799672,575.5976994130004,subject_001,57.46204212105779,False
2025-11-12T11:22:07.938,9,1554,547,1527.978723404255,625.4255319148937,1550,623,1563,608,-26,78,-4,76,9,61,40.08,94,1566.5218346985794,617.1347084638089,1564.0578156511465,605.1334798187559,1563.9151752336738,592.6674232616059,subject_001,82.62972160068232,False
2025-11-12T11:22:14.352,13,442,862,399.9139784946237,835.2688172043011,425,877,430,926,-42,-26,-17,15,-12,64,52.34,93,440.2804356048498,932.2315402766616,446.1696372812406,945.5316603909554,444.3988345747638,957.0551135218176,subject_001,49.85769087922213,False
2025-11-12T11:22:27.157,16,1546,649,1500.7065217391305,718.0108695652174,1532,741,1542,736,-45,69,-14,92,-4,87,34.06,92,1543.2038437439444,737.6666328106937,1536.0830466576192,730.3674627382294,1541.6463073867012,727.4033298067442,subject_001,82.54695204012869,False
2025-11-12T11:23:05.598,12,1104,584,1074.7659574468084,563.8510638297872,1090,575,1101,583,-29,-20,-14,-9,-3,-1,35.73,94,1106.1909742316277,577.0992065177415,1102.553270551624,570.2914087177113,1104.7664038160133,567.9869416798864,subject_001,35.50505418659608,False
2025-11-12T11:23:12.004,14,885,331,869.2659574468086,303.02127659574467,878,283,887,290,-15,-27,-7,-48,2,-41,36.02,94,892.893649502724,280.5400179696454,889.3151346754802,266.45001620741647,891.8589439376138,241.35218095889903,subject_001,32.09936227399953,False
2025-11-12T11:23:31.221,19,783,440,760.8315789473684,415.9578947368421,772,408,781,421,-22,-24,-11,-32,-2,-19,42.08,95,790.3285026018158,423.4805004618463,789.3863051426259,411.6376793346754,790.9742332785411,383.18624600076095,subject_001,32.70262554370102,False
2025-11-12T11:23:37.628,11,297,502,246.8736842105263,506.7894736842105,261,513,270,514,-50,4,-36,11,-27,12,42.08,95,276.53454991889794,534.1282972823515,273.90886412022985,526.791245153489,281.5434204426009,524.6387649554556,subject_001,50.354608456404314,False
2025-11-12T11:41:01.012,17,1224,809,1206.2592592592594,747.0,1200,769,1197,786,-17,-62,-24,-40,-27,-23,73.58,27,1200.2132877138683,800.158338683116,1216.4580744455736,822.1734795359018,1197.198511043023,796.8823896806672,subject_001,64.48824607655393,False
2025-11-12T11:41:07.430,13,982,394,916.8,365.36,934,384,951,379,-65,-28,-48,-10,-31,-15,43.44,25,952.2630712903816,395.52063067734343,954.988389627469,411.2407892019814,950.9406390681036,388.01488168818065,subject_001,71.21298757951394,False
2025-11-12T11:41:39.440,15,1259,301,1195.7706422018348,296.4678899082569,1207,306,1248,291,-63,-4,-52,5,-11,-10,72.07,109,1237.4392762320092,305.1816522897262,1239.6045141013888,312.80397873206766,1239.4484947405308,298.14295977120264,subject_001,63.39157443581975,False
2025-11-12T11:41:45.849,8,1015,749,1024.375,701.0178571428571,1020,723,1019,748,9,-47,5,-26,4,-1,40.69,112,1020.2853675511776,756.3139262636921,1020.8344360815556,743.4444335721627,1018.0237055009544,755.8650304146862,subject_001,48.88943299081375,False
2025-11-12T11:41:52.253,20,402,442,405.8888888888889,415.4242424242424,404,437,391,436,3,-26,2,-5,-11,-6,29.63,99,405.7416042720223,449.61606973537033,400.6383029140237,461.1008085850407,405.81584863235497,449.94408382925025,subject_001,26.85878529486325,False
2025-11-12T11:41:58.658,9,605,343,587.3457943925233,339.69158878504675,601,355,603,356,-17,-3,-4,12,-2,13,31.29,107,610.9272183200021,365.28208077848393,616.9352968135604,358.6794579075076,609.2153582034728,365.9934641645806,subject_001,17.96153001273248,False
2025-11-12T11:42:17.881,18,1190,652,1146.8415841584158,605.1782178217821,1155,621,1154,632,-43,-46,-35,-31,-36,-20,33.85,101,1156.5199518950578,648.655574969342,1170.406988290383,655.7025769478221,1153.6636471067052,643.0887693142453,subject_001,63.678317693698425,False
2025-11-12T11:42:24.285,0,245,574,273.4854368932039,556.0194174757281,271,576,224,591,28,-17,26,2,-21,17,33.88,103,250.1012690778645,608.949978613646,260.6692932994427,613.754794143223,248.0970164009549,605.4302682046389,subject_001,33.68562694843087,False
2025-11-12T11:42:30.690,16,1483,675,1444.366972477064,648.5963302752293,1432,653,1444,655,-38,-26,-51,-22,-39,-20,39.22,109,1446.3168018741728,674.6636903774315,1434.23036528973,661.6244225465078,1448.2300130025046,673.7802281997302,subject_001,46.79385205903328,False
2025-11-12T11:42:37.097,4,1669,717,1661.2818181818182,659.8090909090909,1652,662,1651,643,-7,-57,-17,-55,-18,-74,46.77,110,1665.994360436698,673.2446340617171,1656.3663550057136,669.1128510111772,1668.7128048282557,675.7503420389235,subject_001,57.70936157351896,False
2025-11-12T11:42:49.909,7,677,499,693.3069306930693,471.0693069306931,701,487,699,501,16,-27,24,-12,22,2,50.57,101,706.8432099712024,512.9542220078017,708.8718068996221,502.10910829683235,706.5580822210283,511.8528607317331,subject_001,32.342535521513994,False
2025-11-12T11:43:02.718,11,1325,134,1221.6574074074074,159.25925925925927,1233,160,1299,143,-103,25,-92,26,-26,9,51.37,108,1275.669069032761,147.42600682804084,1275.7239550661095,150.44594426963792,1278.274947155899,146.31554925569242,subject_001,106.38478097023582,False
2025-11-12T11:59:43.628,9,1089,415,1134.049019607843,486.7549019607843,1132,456,1112,465,45,71,43,41,23,50,64.0,102,1109.2872411932506,454.6312941688822,1119.8376757658054,432.47565447121855,1119.872112416327,448.6076957226773,subject_001,84.72414132364871,False
2025-11-12T11:59:50.042,10,993,679,1070.1121495327102,727.6915887850467,1037,740,1039,741,77,48,44,61,46,62,41.27,107,1035.457317385965,739.7349996447955,1030.3240172196392,734.6808459074003,1032.790719987006,741.7922247502612,subject_001,91.19843432848586,False
2025-11-12T11:59:56.437,5,588,313,661.4326923076923,267.875,654,272,659,264,73,-45,66,-41,71,-49,53.19,104,645.9633578383869,268.50759271195545,637.0277756529027,273.9466097575613,647.0865314106769,268.6602620384743,subject_001,86.18947687830695,False
2025-11-12T12:00:15.674,17,501,684,567.939393939394,658.3131313131313,536,669,564,687,66,-25,35,-15,63,3,51.69,99,538.245216616528,691.4339994528233,519.7946911504253,688.7484749341089,514.4651117722588,694.0302296487469,subject_001,71.69865887106825,False
2025-11-12T12:00:47.701,12,414,162,488.4423076923077,186.2692307692308,485,198,486,186,74,24,71,36,72,24,52.65,104,480.8218254222273,194.45138820078628,482.68229744842887,198.4868110928028,477.4743905177704,199.1190620626367,subject_001,78.29848489393898,False
2025-11-12T12:01:00.503,11,554,668,625.0388349514564,685.1941747572815,586,695,618,716,71,17,32,27,64,48,31.87,103,590.4633625774896,718.8788584657119,566.2104219597445,706.4462630556565,562.5966607011829,722.4913526975577,subject_001,73.09005210590696,False
2025-11-12T12:01:06.909,13,1344,445,1421.8316831683169,463.13861386138615,1418,435,1381,406,77,18,74,-10,37,-39,49.49,101,1387.752445451953,406.74156556843457,1403.8724085887425,397.1851832814925,1401.9839555143749,396.7908007266011,subject_001,79.91733364937629,False
2025-11-12T12:01:13.316,16,1308,905,1314.7238095238097,888.1619047619048,1289,904,1251,909,6,-16,-19,-1,-57,4,133.23,105,1272.2904730726175,905.9976169634632,1289.3177623550807,928.6678636231468,1288.8222743962804,909.9872424588629,subject_001,18.130942219301183,False
2025-11-12T12:01:26.129,8,674,838,796.2476190476191,834.3523809523809,754,863,770,883,122,-3,80,25,96,45,38.05,105,752.6292675637134,879.2670754350958,733.2772818368577,884.9437379034346,728.418803919531,885.6536035945528,subject_001,122.30202568857294,False
2025-11-12T12:01:32.534,19,605,759,651.1923076923077,749.2692307692307,612,765,639,788,46,-9,7,6,34,29,28.29,104,613.2878517098783,788.3348081994116,592.6967716621314,784.8237126347686,584.2683382463711,792.8937712546192,subject_001,47.20611358461231,False
2025-11-12T12:01:38.939,3,536,918,591.4455445544554,902.9108910891088,566,929,566,970,55,-15,30,11,30,52,128.31,101,555.662543339605,953.9163144368345,547.884171067834,970.5896548666462,538.5757517484947,958.5614614294168,subject_001,57.46207113100638,False
2025-11-12T12:01:45.346,2,1301,649,1387.2056074766356,633.8411214953271,1372,604,1342,601,86,-15,71,-45,41,-48,71.42,107,1352.2887524537148,602.3692068413867,1357.7529648507834,580.880395943864,1367.8369494216608,598.4998638873606,subject_001,87.5282717636719,False
2025-11-14T09:42:39.364,7,1683,214,1686.905982905983,222.7692307692308,1671,226,1685,220,3,8,-12,12,2,6,27.95,117,1681.191877735266,221.2831054638613,1667.9947165879348,224.727667352644,1667.1794126188763,222.91491941920975,subject_001,9.59979743254278,False
2025-11-14T09:43:04.980,19,902,726,904.1896551724138,689.4310344827586,905,701,909,677,2,-36,3,-25,7,-49,39.63,116,893.6157210983328,702.8453082799138,898.989074191957,716.067982940299,897.6407855253294,711.6803203796671,subject_001,36.634462310443006,False
2025-11-14T09:43:11.394,17,226,968,219.8275862068965,864.9137931034483,236,868,236,930,-6,-103,10,-100,10,-38,37.86,116,245.51377162823096,899.7706240734175,255.9331396024188,900.816962419342,255.7173575422767,898.1894220270592,subject_001,103.27083201152185,False
2025-11-14T09:43:17.797,14,1574,385,1578.1206896551723,401.3706896551725,1572,394,1580,386,4,16,-2,9,6,1,40.81,116,1575.1410938397244,392.244776558706,1572.1579951234796,390.6777657424754,1568.5256517213495,387.0334410392039,subject_001,16.881337714180596,False
2025-11-14T09:43:24.200,1,789,517,794.2068965517242,558.6724137931035,792,563,805,536,5,41,3,46,16,19,39.21,116,790.9165283199454,563.8880108863057,789.5216387424363,568.486948635893,786.6974164642769,571.6002358069057,subject_001,41.99645036242943,False
2025-11-14T09:43:49.839,11,1756,885,1798.701754385965,832.9824561403509,1803,861,1766,842,42,-52,47,-24,10,-43,59.06,114,1774.2515462059373,871.402684668089,1741.0,1060.0,1772.100393637044,879.8920169621858,subject_001,67.29981201184586,False
2025-11-14T09:44:02.651,4,1713,548,1725.8034188034187,514.1367521367522,1741,519,1725,506,12,-33,28,-29,12,-42,29.84,117,1723.060229322911,522.5611715157813,1741.0,533.4849033483795,1761.851826034097,522.7577806442314,subject_001,36.20286023097475,False
2025-11-14T09:44:15.465,8,1768,771,1778.2136752136753,721.6153846153846,1796,739,1761,722,10,-49,28,-32,-7,-49,53.34,117,1764.4893326337756,748.4480787206752,1741.0,780.2947406165986,1791.605697175759,754.6625744792354,subject_001,50.42974715440117,False
2025-11-14T09:44:21.871,16,1214,324,1186.0086206896551,354.3534482758621,1189,344,1187,325,-27,30,-25,20,-27,1,33.61,116,1186.3258476507203,333.3285294172646,1189.2433854984718,319.0140465610632,1192.2638647647464,330.76310322416316,subject_001,41.28981881688316,False
2025-11-14T09:44:28.280,13,1756,561,1822.017391304348,505.5739130434783,1837,523,1821,503,66,-55,81,-38,65,-58,54.87,115,1817.4992749663331,523.6144474781659,1741.0,596.0,1845.4030959702925,526.0173901657423,subject_001,86.19946096086275,False
2025-11-14T09:44:34.685,18,1052,317,1059.6347826086956,375.8782608695652,1063,378,1062,345,7,58,11,61,10,28,41.91,115,1060.1834674559882,360.5293281203981,1061.342428509503,370.9176134099573,1066.723182495192,362.5366037429805,subject_001,59.3712010027304,False
2025-11-14T09:44:41.090,15,1670,330,1650.9913793103449,311.6465517241379,1641,311,1652,303,-19,-18,-29,-19,-18,-27,36.17,116,1647.21882329626,307.6633343702143,1641.5061061919628,309.9654895408895,1637.5683883324284,306.8260922834224,subject_001,26.423033969208188,False
2025-11-14T09:54:07.101,5,139,373,93.84166666666668,356.40833333333336,104,347,91,359,-45,-16,-35,-26,-48,-14,36.05,120,104.5186108167016,367.1191894492331,163.0,132.0,104.30713857875242,400.9128788490862,subject_001,48.10985836834504,False
2025-11-14T09:54:19.902,14,1352,480,1335.6134453781513,469.655462184874,1334,474,1359,535,-16,-10,-18,-6,7,55,51.2,119,1356.211094661187,503.0163133979587,1343.69847531409,483.7451421063926,1353.4216476374943,514.2597367537563,subject_001,19.37856122067384,False
2025-11-14T09:54:32.699,7,1149,961,1173.844827586207,888.198275862069,1211,943,1222,976,24,-72,62,-18,73,15,33.45,116,1216.3141430812436,950.4217269779308,1220.5645313304017,935.825606732952,1217.2992975456389,939.6141047760644,subject_001,76.92435566999417,False
2025-11-14T09:54:39.116,15,1246,541,1287.1596638655462,520.7647058823529,1288,519,1314,591,41,-20,42,-22,68,50,60.9,119,1311.4596662342872,557.2007211768369,1300.593385122146,530.100840543379,1309.4158717289176,566.2396747562573,subject_001,45.86485645406987,False
2025-11-14T09:54:45.512,0,1068,563,1039.1238938053098,491.0353982300885,1060,519,1070,567,-28,-71,-8,-44,2,4,56.68,113,1074.012684802413,544.7348994599968,1069.901982236374,528.1014362259164,1074.4420897453124,536.3784788762671,subject_001,77.54181721412633,False
2025-11-14T09:54:58.326,9,151,544,150.10833333333332,524.95,163,551,142,550,0,-19,12,7,-9,6,35.19,120,160.10290356891994,556.3529711949965,169.5811511778432,566.0104686896741,158.11019940925988,572.0328278463797,subject_001,19.070856547214724,False
2025-11-14T09:55:04.745,3,645,391,675.5086206896551,393.4741379310345,708,431,703,455,30,2,63,40,58,64,79.56,116,714.3940228835942,454.37765106725215,732.5495499480194,448.0448509713388,715.2350519705748,437.7736912910124,subject_001,30.60877806915911,False
2025-11-14T09:55:11.153,17,941,860,918.3613445378152,853.781512605042,960,946,961,946,-22,-6,19,86,20,86,95.72,119,962.8628658628012,933.6003775712046,970.1943046055726,954.0349781590962,964.8070412099844,905.0017241157047,subject_001,23.477186940022477,False
2025-11-14T09:55:23.965,1,1785,391,1752.5333333333333,385.125,1760,407,1748,413,-32,-5,-25,16,-37,22,33.86,120,1767.5054964234275,416.6373269993596,1741.0,596.0,1768.5298367808764,427.8325137747094,subject_001,32.993939889689536,False
2025-11-14T09:55:43.180,10,167,700,166.6949152542373,627.7203389830509,176,664,156,663,0,-72,9,-36,-11,-37,44.74,118,174.4889855304879,667.2202831279222,180.41360939284615,673.7121872131713,172.19389980599283,676.3993394690717,subject_001,72.28030487917975,False
2025-11-14T09:55:49.591,13,848,288,770.8487394957983,253.109243697479,808,299,804,306,-77,-34,-40,11,-44,18,55.51,119,809.3915845510157,304.4778680113085,816.4788611174145,304.39959004522075,811.4743864575411,295.0687160169366,subject_001,84.67397399879788,False
2025-11-14T09:56:02.402,12,1215,228,1162.203539823009,180.95575221238937,1175,199,1191,228,-52,-47,-40,-29,-24,0,38.78,113,1185.022898265505,214.1375157478886,1185.5420455610472,208.0436234109117,1183.991913417348,221.24807341048316,subject_001,70.71511477133241,False
2025-11-14T10:04:43.335,8,1304,522,1300.1083333333331,523.0166666666667,1323,538,1328,557,-3,1,19,16,24,35,27.04,120,1327.5954371907385,558.1824681186283,1340.9320699198267,561.8994617340338,1322.8275058383117,560.2307616261594,subject_001,4.022273058303871,False
2025-11-14T10:04:49.732,2,268,896,300.9495798319328,894.0,289,918,225,960,32,-2,21,22,-43,64,41.47,119,241.088992482639,959.2443627013794,224.4146070113992,968.6456785701776,243.1842022330857,970.2152190586048,subject_001,33.01022282719268,False
2025-11-14T10:04:56.136,5,582,964,612.6302521008404,830.8739495798319,600,869,582,901,30,-133,18,-95,0,-63,38.72,119,579.0489846784111,911.4364323456236,582.2880292131872,923.7091985676648,578.0444562269454,933.0054530130172,subject_001,136.6043836933287,False
2025-11-14T10:05:02.541,1,785,835,822.1848739495798,827.5126050420168,809,865,807,900,37,-7,24,30,22,65,50.85,119,799.2772268457759,910.4208308033092,790.1082919758171,921.345221573702,800.5374473009156,925.8804603602316,subject_001,37.93120000610277,False
2025-11-14T10:05:15.356,9,1164,876,1175.2033898305085,828.2118644067797,1174,847,1177,893,11,-47,10,-29,13,17,33.79,118,1170.5250353231313,888.2617082731122,1177.3628332707783,882.6745429358442,1170.269416558456,883.1731190660776,subject_001,49.08382469989836,False
2025-11-14T10:05:34.557,3,593,735,594.4333333333333,684.3333333333334,581,722,589,733,1,-50,-12,-13,-4,-2,35.56,120,582.8774134970055,743.8369505364811,573.5023531705026,755.4338695359064,583.9016661358163,757.2070520898826,subject_001,50.68693673477962,False
2025-11-14T10:05:47.371,12,100,801,175.50833333333333,823.4166666666666,163,837,104,867,75,22,63,36,4,66,33.15,120,121.59243488152862,867.3714296462093,163.0,1060.0,124.3097996395554,868.224004286614,subject_001,78.76557209353729,False
2025-11-14T10:05:53.775,15,302,367,267.60504201680675,368.3949579831933,283,343,289,350,-34,1,-19,-24,-13,-17,36.5,119,285.8202855621754,349.3323189096549,286.36004134188477,338.09282666773663,286.5226549415818,328.66413896925695,subject_001,34.423234049701136,False
