x,y
1764471900.7761312,671,1032
1764471900.8057683,684,1027
1764471900.8414536,687,1042
1764471900.8713968,676,1047
1764471900.9111283,670,1040
1764471900.9413373,656,1047
1764471900.9708126,652,1051
1764471901.005789,648,1049
1764471901.0558727,662,1028
1764471901.0855856,680,1011
1764471901.1110208,676,999
1764471901.1567023,665,1003
1764471901.1958692,655,1018
1764471901.2155004,656,1038
1764471901.2414467,667,1037
1764471901.2778378,689,1016
1764471901.30601,704,993
1764471901.3512168,691,1001
1764471901.3758643,655,1003
1764471901.4057238,665,995
1764471901.4516613,671,991
1764471901.477139,679,988
1764471901.5109015,682,986
1764471901.5505023,679,992
1764471901.576378,673,1006
1764471901.6113782,676,1011
1764471901.6508732,682,1027
1764471901.6771667,688,1037
1764471901.7157557,672,1014
1764471901.7510185,650,993
1764471901.7863421,646,995
1764471901.81567,655,1015
1764471901.84569,666,1030
1764471901.8913321,677,1027
1764471901.9304762,680,1014
1764471901.9616542,663,1004
1764471902.0055182,662,1021
1764471902.0258968,652,1017
1764471902.0512524,658,1008
1764471902.08137,662,1000
1764471902.1164668,668,999
1764471902.1459703,658,994
1764471902.1808867,649,988
1764471902.2114964,645,972
1764471902.2506163,660,970
1764471902.2817907,671,981
1764471902.3107662,665,1006
1764471902.3517573,647,1012
1764471902.380449,649,1011
1764471902.421843,649,1006
1764471902.4514647,646,1001
1764471902.4809873,656,1010
1764471902.515567,659,1008
1764471902.5506222,669,998
1764471902.5813792,682,982
1764471902.6226351,688,982
1764471902.651401,667,1000
1764471902.691579,659,1011
1764471902.7161045,652,1007
1764471902.7506676,652,993
1764471902.7856417,663,981
1764471902.8204641,662,991
1764471902.855408,651,997
1764471902.8959725,650,1007
1764471902.9311702,650,1018
1764471902.9560935,650,1024
1764471902.9859953,662,1025
1764471903.0160546,672,1033
1764471903.05104,675,1027
1764471903.085886,664,1023
1764471903.125764,667,1022
1764471903.1514597,668,1019
1764471903.180867,677,1020
1764471903.2270312,683,1022
1764471903.2510707,680,1031
1764471903.285541,664,1033
1764471903.325671,661,1031
1764471903.3561592,664,1017
1764471903.391108,661,1003
1764471903.4207237,658,1002
1764471903.4513972,664,1001
1764471903.490923,673,1005
1764471903.5212421,665,1024
1764471903.5506957,658,1031
1764471903.5907822,665,1025
1764471903.6214857,661,1019
1764471903.661705,658,1023
1764471903.6859336,653,1021
1764471903.7214115,658,1024
1764471903.761927,661,1026
1764471903.791407,676,1025
1764471903.8253736,680,1016
1764471903.8555195,683,1013
1764471903.8866127,688,1023
1764471903.9262826,681,1018
1764471903.9656918,676,1023
1764471904.0016344,686,1020
1764471904.0409157,692,1010
1764471904.066853,701,1019
1764471904.100397,701,1023
1764471904.1260564,701,1022
1764471904.1608682,696,1030
1764471904.195862,688,1036
1764471904.2266135,676,1055
1764471904.260959,672,1058
1764471904.29609,671,1056
1764471904.3255093,676,1046
1764471904.3612044,679,1038
1764471904.3912728,685,1033
1764471904.4255967,682,1033
1764471904.4655185,673,1033
1764471904.4961362,674,1022
1764471904.526459,683,1018
1764471904.5603878,685,1025
1764471904.5912318,683,1033
1764471904.630566,678,1034
1764471904.661312,666,1032
1764471904.6904168,662,1024
1764471904.7309856,653,1028
