timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-14T10:02:12.868,7,1741,596,1734.6173913043478,618.8347826086956,,,,,-6,22,,,,,61.62,115
2025-11-14T10:02:19.282,11,1741,1060,1746.093220338983,1017.9830508474577,,,,,5,-42,,,,,19.72,118
2025-11-14T10:02:25.683,5,689,596,708.8916666666667,542.275,,,,,19,-53,,,,,26.12,120
2025-11-14T10:02:32.087,10,1215,1060,1237.9583333333333,1006.95,,,,,22,-53,,,,,39.14,120
2025-11-14T10:02:38.492,12,426,364,394.1166666666667,401.76666666666665,,,,,-31,37,,,,,29.64,120
2025-11-14T10:02:44.898,14,1478,364,1439.5217391304348,327.2869565217391,,,,,-38,-36,,,,,30.63,115
2025-11-14T10:02:51.287,4,163,596,163.74166666666667,602.8,,,,,0,6,,,,,27.83,120
2025-11-14T10:02:57.682,15,426,828,441.364406779661,751.457627118644,,,,,15,-76,,,,,49.97,118
2025-11-14T10:03:04.087,9,689,1060,733.3008849557522,946.9734513274336,,,,,44,-113,,,,,66.28,113
2025-11-14T10:03:10.492,6,1215,596,1158.7916666666667,550.6083333333333,,,,,-56,-45,,,,,58.63,120
2025-11-14T10:03:16.882,3,1741,132,1755.4529914529915,131.63247863247864,,,,,14,0,,,,,39.51,117
2025-11-14T10:03:23.287,0,163,132,150.6890756302521,166.73949579831933,,,,,-12,34,,,,,30.91,119
2025-11-14T10:03:29.681,1,689,132,600.7142857142857,172.3781512605042,,,,,-88,40,,,,,38.77,119
2025-11-14T10:03:36.086,13,952,364,869.7166666666667,324.85833333333335,,,,,-82,-39,,,,,46.07,120
2025-11-14T10:03:42.491,17,1478,828,1481.076923076923,805.4700854700855,,,,,3,-22,,,,,53.85,117
2025-11-14T10:03:48.882,16,952,828,971.2719298245614,748.4561403508771,,,,,19,-79,,,,,50.69,114
2025-11-14T10:03:55.272,8,163,1060,269.1949152542373,976.4915254237288,,,,,106,-83,,,,,72.21,118
2025-11-14T10:04:01.667,2,1215,132,1198.4957983193278,123.27731092436974,,,,,-16,-8,,,,,60.21,119
