timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-07T00:09:09.605,12,426,364,374.31775700934577,376.0093457943925,,,,,-51,12,,,,,29.49,107
2025-11-07T00:09:15.997,4,163,596,135.22018348623854,620.7339449541284,,,,,-27,24,,,,,31.84,109
2025-11-07T00:09:22.385,15,426,828,402.6666666666667,799.2432432432432,,,,,-23,-28,,,,,42.16,111
2025-11-07T00:09:28.792,11,1741,1060,1786.6788990825687,949.1376146788991,,,,,45,-110,,,,,70.95,109
2025-11-07T00:09:35.196,16,952,828,958.8363636363637,808.3454545454546,,,,,6,-19,,,,,17.23,110
2025-11-07T00:09:41.601,0,163,132,146.25225225225225,152.8108108108108,,,,,-16,20,,,,,26.0,111
2025-11-07T00:09:47.991,17,1478,828,1513.2972972972973,832.081081081081,,,,,35,4,,,,,36.76,111
2025-11-07T00:09:54.377,9,689,1060,728.2818181818182,1001.9,,,,,39,-58,,,,,20.5,110
2025-11-07T00:10:00.768,13,952,364,944.3035714285714,446.1607142857143,,,,,-7,82,,,,,39.6,112
2025-11-07T00:10:07.161,6,1215,596,1201.6288659793815,629.4845360824743,,,,,-13,33,,,,,35.54,97
2025-11-07T00:10:13.564,2,1215,132,1249.7064220183486,326.0550458715596,,,,,34,194,,,,,45.49,109
2025-11-07T00:10:19.955,1,689,132,646.5350877192982,236.59649122807016,,,,,-42,104,,,,,65.18,114
2025-11-07T00:10:32.747,10,1215,1060,1247.972972972973,947.8198198198198,,,,,32,-112,,,,,28.07,111
2025-11-07T00:10:39.139,14,1478,364,1415.3119266055046,450.54128440366975,,,,,-62,86,,,,,27.7,109
2025-11-07T00:10:45.543,8,163,1060,96.48148148148148,979.1574074074074,,,,,-66,-80,,,,,46.8,108
2025-11-07T00:10:51.947,7,1741,596,1592.119266055046,672.6238532110092,,,,,-148,76,,,,,39.2,109
2025-11-07T00:10:58.336,5,689,596,657.7297297297297,593.4504504504505,,,,,-31,-2,,,,,33.46,111
2025-11-07T00:11:04.726,3,1741,132,1638.2660550458716,232.1651376146789,,,,,-102,100,,,,,33.94,109
