x,y
727,154
722,162
713,164
719,171
731,168
729,161
730,147
732,150
728,172
733,187
735,198
724,195
718,193
715,174
721,158
723,158
718,158
721,160
727,159
738,156
745,150
755,138
759,133
745,138
744,167
728,168
719,171
725,167
738,173
746,170
728,173
728,164
731,157
727,156
733,162
736,170
728,173
737,177
731,177
736,175
735,174
726,170
717,170
717,176
721,174
738,177
743,163
762,151
765,142
754,147
749,137
739,129
739,127
743,142
735,159
721,170
698,159
703,157
733,168
739,158
742,171
724,173
704,173
698,162
705,158
724,157
728,151
734,143
730,136
741,141
745,151
730,157
731,157
736,154
732,150
730,152
731,159
734,171
736,157
728,141
732,148
726,151
726,157
726,167
735,182
737,188
739,186
725,171
710,151
724,147
734,139
737,135
737,132
737,145
724,152
697,155
695,165
692,162
680,164
684,165
691,165
695,165
712,169
