x,y
1213,907
1209,905
1207,916
1205,923
1203,924
1168,888
1178,861
1189,842
1190,840
1186,864
1187,879
1187,875
1189,870
1192,863
1194,870
1200,861
1202,853
1202,908
1214,905
1225,898
1210,907
1200,914
1198,921
1202,923
1207,921
1205,915
1206,906
1208,889
1211,895
1211,904
1215,907
1200,920
1206,905
1201,908
1202,896
1209,882
1211,889
1206,910
1209,923
1209,923
1209,920
1214,912
1220,914
1217,915
1210,921
1204,922
1205,920
1206,914
1206,916
1207,921
1204,922
1206,925
1209,926
1212,926
1215,914
1222,908
1226,907
1218,916
1216,936
1208,948
1202,941
1199,929
1210,922
1221,917
1225,914
1206,901
1215,906
1233,897
1242,897
1239,899
1229,898
1222,898
1215,898
1212,896
1200,904
1199,910
1194,909
1196,901
1209,891
1214,885
1203,891
1198,902
1220,909
1228,896
1232,895
1233,893
1223,897
1219,907
1216,916
1214,920
1223,919
1226,916
1224,913
1222,914
1207,911
1205,912
1210,905
1213,895
1198,904
1190,913
1200,905
1213,905
1225,913
1230,918
1238,918
1239,918
1235,915
