subject,model,mean_error,variance
Liu Jiaqi,"rbf[multiquadric,s=0.0]",53.847580769533714,1226.2281650575865
Liu Jiaqi,"rbf[multiquadric,s=1.0]",73.9986832674278,1946.6775508815654
Liu Jiaqi,"rbf[multiquadric,s=2.0]",109.33721515581021,5168.806629240315
Liu Jiaqi,tps,47.85927964519983,1176.6925405690852
Liu Jiaqi,pwa,49.9776640837159,2163.057324529587
Liu Jiaqi,gpr,49.5446332816675,1022.3846991494721
Liu Jiaqi,"sim+rbf[thin_plate,s=1.0]",48.07853450001647,1185.4097400360245
Liu Jiaqi,"sim+rbf[multiquadric,s=0.0]",48.892499428195855,1225.0735851269485
Liu Jiaqi,"sim+rbf[multiquadric,s=1.0]",45.18773580112526,1048.129745727425
Liu Jiaqi,"sim+rbf[multiquadric,s=2.0]",45.802195106383316,1068.008595274282
Liu Jiaqi,sim+tps,47.85927965165053,1176.6925409197295
Liu Jiaqi,sim+pwa,49.977664083715894,2163.057324529587
Liu Jiaqi,sim+gpr,47.053850912128915,1110.5970632887743
TJ,similarity,61.05312915661337,696.7090788806003
TJ,poly,36.88640500351942,348.09177692598706
TJ,"rbf[thin_plate,s=1.0]",39.511027286014844,354.6053050212005
TJ,"rbf[multiquadric,s=0.0]",42.19571392968788,828.0263313277583
TJ,"rbf[multiquadric,s=1.0]",65.44356011490191,2324.468733093893
TJ,"rbf[multiquadric,s=2.0]",111.89888910801119,6655.079466710306
TJ,tps,38.59878857013392,339.24385557856687
TJ,pwa,40.02441169477682,1144.9396388225202
TJ,gpr,43.996569348471226,433.99674908503107
TJ,"sim+rbf[thin_plate,s=1.0]",39.19303410049297,350.9666830597359
TJ,"sim+rbf[multiquadric,s=0.0]",39.81511797453546,389.7889342725942
TJ,"sim+rbf[multiquadric,s=1.0]",41.99308314318255,364.0597117855295
TJ,"sim+rbf[multiquadric,s=2.0]",42.821846114933884,386.906216764653
TJ,sim+tps,38.598788570538126,339.243855609007
TJ,sim+pwa,40.024411694776845,1144.9396388225202
TJ,sim+gpr,41.3844740734795,325.4854286782411
Tristan,similarity,101.75634459164279,3774.5554497171183
Tristan,poly,84.67279498165351,2443.9756878538465
Tristan,"rbf[thin_plate,s=1.0]",84.28688521555443,2313.5335738443773
Tristan,"rbf[multiquadric,s=0.0]",81.92580335611,3228.6604194029505
Tristan,"rbf[multiquadric,s=1.0]",97.42763643311694,3453.062666709035
Tristan,"rbf[multiquadric,s=2.0]",130.4529374552285,7515.798136483143
Tristan,tps,82.44630159385909,2373.2567667340904
Tristan,pwa,78.78912221522141,3816.078406179742
Tristan,gpr,70.06985806893547,2461.0455968978326
Tristan,"sim+rbf[thin_plate,s=1.0]",84.14566113692611,2461.641088570485
Tristan,"sim+rbf[multiquadric,s=0.0]",83.95951699301936,2574.8452132103494
Tristan,"sim+rbf[multiquadric,s=1.0]",77.8293424976062,2437.8770673008803
Tristan,"sim+rbf[multiquadric,s=2.0]",81.00836089430737,2667.499610359419
Tristan,sim+tps,82.44630159416477,2373.2567668739116
Tristan,sim+pwa,78.78912221522143,3816.0784061797467
Tristan,sim+gpr,84.30712435499716,2510.9615678179157
ZAnna,similarity,51.65824606408175,1302.0881789103044
ZAnna,poly,53.11417231579297,1395.0741004362997
ZAnna,"rbf[thin_plate,s=1.0]",58.284277541065414,1583.9594748967143
ZAnna,"rbf[multiquadric,s=0.0]",63.13746901023002,1767.5624929813998
ZAnna,"rbf[multiquadric,s=1.0]",75.39877608274836,2187.6587210664375
ZAnna,"rbf[multiquadric,s=2.0]",107.66278453343543,4873.831752358796
ZAnna,tps,56.64744140903858,1556.2354042680329
ZAnna,pwa,53.74858426777099,2086.912598854513
ZAnna,gpr,55.125618310996444,1226.4053561382193
ZAnna,"sim+rbf[thin_plate,s=1.0]",57.42998035863611,1584.8689915535563
ZAnna,"sim+rbf[multiquadric,s=0.0]",58.58444002953882,1683.6414008197467
ZAnna,"sim+rbf[multiquadric,s=1.0]",49.78806489483497,1276.5542810229583
ZAnna,"sim+rbf[multiquadric,s=2.0]",49.343287945104414,1262.4709125209554
ZAnna,sim+tps,56.64744141291259,1556.2354044787785
ZAnna,sim+pwa,53.74858426777099,2086.912598854513
ZAnna,sim+gpr,52.74436998891084,1359.282815413179
Zander,similarity,128.9967816809986,3872.276858689102
Zander,poly,94.49981782986517,3088.4269654571544
Zander,"rbf[thin_plate,s=1.0]",80.92533070644437,2488.341105125138
Zander,"rbf[multiquadric,s=0.0]",84.76869677316184,2298.9539208592914
Zander,"rbf[multiquadric,s=1.0]",110.88470869303994,4265.963264098704
Zander,"rbf[multiquadric,s=2.0]",148.5446256738828,7201.773649508685
Zander,tps,81.9430278429729,2373.162971446016
Zander,pwa,89.35677842589087,3693.619930277137
Zander,gpr,86.32274755504275,2797.282385217959
Zander,"sim+rbf[thin_plate,s=1.0]",81.14320695357598,2481.8928387355904
Zander,"sim+rbf[multiquadric,s=0.0]",82.39814145099047,2316.183598921544
Zander,"sim+rbf[multiquadric,s=1.0]",90.94843114209887,3083.310177819694
Zander,"sim+rbf[multiquadric,s=2.0]",96.3209333694302,3362.8820488447686
Zander,sim+tps,81.9430278619208,2373.1629714740075
Zander,sim+pwa,89.35677842589085,3693.6199302771365
Zander,sim+gpr,110.85782184537258,3839.659049292005
navya,similarity,99.97615003279812,1857.7720968111946
navya,poly,118.4421929392168,2931.4609483819736
navya,"rbf[thin_plate,s=1.0]",124.1305726785589,1924.1573651125068
navya,"rbf[multiquadric,s=0.0]",140.70810578765898,2728.3281458671145
navya,"rbf[multiquadric,s=1.0]",123.10056364038358,3492.9268860459997
navya,"rbf[multiquadric,s=2.0]",141.2374126772351,9171.397390744378
navya,tps,128.08034412065467,1809.730806623108
navya,pwa,104.22640165822516,5818.355387966728
navya,gpr,131.68542718220064,2152.750660119158
navya,"sim+rbf[thin_plate,s=1.0]",127.67972191058152,1813.195817939269
navya,"sim+rbf[multiquadric,s=0.0]",128.54533746800024,1864.648408965529
navya,"sim+rbf[multiquadric,s=1.0]",93.94723437042856,2201.6126035652783
navya,"sim+rbf[multiquadric,s=2.0]",87.09103360663407,2029.7475892102143
navya,sim+tps,128.08034413932472,1809.730806875694
navya,sim+pwa,104.22640165822514,5818.355387966724
navya,sim+gpr,112.74834974693319,1964.506868391042
noor,similarity,106.11117664178622,1606.0194664672422
noor,poly,89.56269459825104,2099.4140005167783
noor,"rbf[thin_plate,s=1.0]",85.13703503699803,1178.4404907000096
noor,"rbf[multiquadric,s=0.0]",79.56718581804546,1358.5334730553584
noor,"rbf[multiquadric,s=1.0]",100.72962168042713,2673.2080904004015
noor,"rbf[multiquadric,s=2.0]",147.57106431087954,6199.601892675778
noor,tps,82.83900531842718,1112.5281385142716
noor,pwa,77.40082306883562,2964.2093630500376
noor,gpr,81.83281243687195,1329.1109647020817
noor,"sim+rbf[thin_plate,s=1.0]",82.66385030402365,1119.731284789576
noor,"sim+rbf[multiquadric,s=0.0]",82.4417230818661,1094.8737530426815
noor,"sim+rbf[multiquadric,s=1.0]",84.74158552389292,1245.5868849717617
noor,"sim+rbf[multiquadric,s=2.0]",86.63562989886056,1296.2052024497152
noor,sim+tps,82.83900532344137,1112.5281381825043
noor,sim+pwa,77.40082306883562,2964.2093630500362
noor,sim+gpr,83.28387878890787,1088.3584039184493
wzx,similarity,77.60296908623796,2700.416565769585
wzx,poly,66.82392752424883,2492.985191744304
wzx,"rbf[thin_plate,s=1.0]",66.60310160392787,2394.3229410729637
wzx,"rbf[multiquadric,s=0.0]",77.53586191766837,3176.264959455498
wzx,"rbf[multiquadric,s=1.0]",82.7786206844057,2145.924137578814
wzx,"rbf[multiquadric,s=2.0]",105.40242569259371,4951.162714128875
wzx,tps,68.09966954335079,2649.711983284621
wzx,pwa,66.9386894260586,3709.3088820867256
wzx,gpr,71.3566511078266,2549.692986904257
wzx,"sim+rbf[thin_plate,s=1.0]",69.48442599118049,2741.724569773959
wzx,"sim+rbf[multiquadric,s=0.0]",70.87545115192984,2970.045616693497
wzx,"sim+rbf[multiquadric,s=1.0]",65.2013315340213,1977.0190769051235
wzx,"sim+rbf[multiquadric,s=2.0]",66.03466249052047,1914.914175406437
wzx,sim+tps,68.09966955108817,2649.711984957923
wzx,sim+pwa,66.9386894260586,3709.308882086724
wzx,sim+gpr,66.58895011646662,2322.5046632490385
