x,y
376,821
383,821
383,822
385,823
392,825
396,832
400,841
395,841
388,834
391,832
401,827
414,823
416,822
417,825
428,819
438,815
432,813
419,796
410,786
417,769
431,763
423,777
417,776
422,781
423,791
424,796
424,799
418,812
410,818
402,821
386,822
419,808
455,799
452,796
440,797
433,806
424,818
424,824
420,827
419,819
411,801
408,800
412,806
414,821
408,827
408,832
420,838
423,839
418,846
415,848
420,841
419,829
410,819
404,824
403,836
400,853
396,849
403,838
402,822
388,819
373,811
378,813
383,812
392,820
417,825
415,826
406,836
404,842
418,849
423,853
417,851
413,843
410,831
411,819
420,797
430,790
430,792
431,805
428,809
430,802
442,797
445,806
435,819
431,838
445,843
447,815
449,789
440,781
430,781
435,779
445,782
457,791
459,798
455,802
451,810
443,828
427,816
423,809
430,816
436,829
435,825
431,830
446,831
459,817
461,800
442,804
430,805
423,808
417,808
415,819
407,823
399,821
398,821
402,821
400,822
400,821
410,826
419,841
418,850
413,846
