subject,model,mean_error,variance
subject_001,similarity,89.35392497998943,2751.514511344562
subject_001,poly,81.55109173623352,2771.690104374783
subject_001,"rbf[thin_plate,s=1.0]",92.23901145127864,3131.473709860574
subject_001,"rbf[multiquadric,s=0.0]",90.48876722306294,3055.3024521681346
subject_001,"rbf[multiquadric,s=1.0]",106.04740008837832,4706.832085598525
subject_001,"rbf[multiquadric,s=2.0]",150.19020360912742,9380.748844977978
subject_001,tps,91.67772142230756,3044.24858915008
subject_001,pwa,98.3293811620902,6439.439872482052
subject_001,gpr,74.63302528728411,2905.6701711642004
subject_001,"sim+rbf[thin_plate,s=1.0]",91.72887120116783,3056.598687160981
subject_001,"sim+rbf[multiquadric,s=0.0]",94.1994520995346,3238.892587074378
subject_001,"sim+rbf[multiquadric,s=1.0]",81.50646495203164,2902.391716981567
subject_001,"sim+rbf[multiquadric,s=2.0]",80.50220907190356,2870.35406629131
subject_001,sim+tps,91.6777214259162,3044.2485894953907
subject_001,sim+pwa,98.32938116209016,6439.439872482057
subject_001,sim+gpr,84.47222007711034,2809.7887262486174
subject_002,similarity,80.94993354433117,2357.8531691123253
subject_002,poly,81.3392696127032,2579.42669293325
subject_002,"rbf[thin_plate,s=1.0]",79.21986354442966,2532.3617994480805
subject_002,"rbf[multiquadric,s=0.0]",75.60853100064021,2470.037754471932
subject_002,"rbf[multiquadric,s=1.0]",87.31664683550873,2414.801449975995
subject_002,"rbf[multiquadric,s=2.0]",120.55436913917688,6519.522332585331
subject_002,tps,78.15590974129431,2552.7933709115623
subject_002,pwa,92.41293614183998,8654.758445294454
subject_002,gpr,73.99455719720473,1835.698855443702
subject_002,"sim+rbf[thin_plate,s=1.0]",78.14670237396666,2513.7454365754893
subject_002,"sim+rbf[multiquadric,s=0.0]",78.73994586818688,2572.160699609344
subject_002,"sim+rbf[multiquadric,s=1.0]",72.68275032636572,1456.3030950346035
subject_002,"sim+rbf[multiquadric,s=2.0]",72.11094468717867,1369.9585020553948
subject_002,sim+tps,78.15590975653683,2552.793372558805
subject_002,sim+pwa,92.41293614183998,8654.758445294456
subject_002,sim+gpr,75.74020489493157,2352.690795563381
subject_003,similarity,140.8412274953293,12511.98280747039
subject_003,poly,119.46347200487364,10760.89345683987
subject_003,"rbf[thin_plate,s=1.0]",139.9253195569873,17152.36541043796
