x,y
1764315187.3171382,1181,125
1764315187.3529592,1188,117
1764315187.3817651,1196,117
1764315187.4168618,1194,121
1764315187.4570136,1202,118
1764315187.4827216,1215,121
1764315187.5170345,1208,119
1764315187.552864,1207,120
1764315187.5927346,1194,125
1764315187.6179185,1190,129
1764315187.653766,1190,113
1764315187.6871362,1192,98
1764315187.717025,1201,100
1764315187.7517028,1206,108
1764315187.787216,1212,113
1764315187.8275123,1209,114
1764315187.857097,1208,116
1764315187.8877423,1201,120
1764315187.9177966,1189,130
1764315187.9529164,1184,134
1764315187.986897,1187,138
1764315188.0218458,1199,129
1764315188.0576315,1191,118
1764315188.091889,1175,119
1764315188.1326325,1170,130
1764315188.163887,1174,133
1764315188.1921473,1183,122
1764315188.2222304,1194,123
1764315188.2575235,1188,113
1764315188.2918203,1182,109
1764315188.327744,1175,110
1764315188.3526468,1178,132
1764315188.392173,1186,144
1764315188.4220457,1187,135
1764315188.4569564,1181,119
1764315188.502334,1176,102
1764315188.5368063,1177,104
1764315188.5620754,1179,126
1764315188.5921664,1178,133
1764315188.6219945,1170,130
1764315188.6717293,1168,122
1764315188.7127059,1164,114
1764315188.7318928,1149,122
1764315188.7621467,1144,132
1764315188.792738,1139,137
1764315188.827722,1146,146
1764315188.8580902,1160,152
1764315188.896681,1172,158
1764315188.927898,1179,149
1764315188.9569426,1174,141
1764315188.9919133,1178,139
1764315189.0278082,1181,133
1764315189.0721602,1189,136
1764315189.1079063,1189,140
1764315189.131705,1196,145
1764315189.1619859,1195,149
1764315189.1920228,1196,156
1764315189.2268422,1187,166
1764315189.2621408,1190,172
1764315189.2926798,1191,166
1764315189.3269746,1190,152
1764315189.3676264,1190,144
1764315189.4070632,1200,132
1764315189.4322433,1213,113
1764315189.4617226,1224,110
1764315189.5078256,1232,116
1764315189.5431454,1219,133
1764315189.5693922,1200,145
1764315189.5975442,1195,146
1764315189.6319776,1194,133
1764315189.6624594,1185,132
1764315189.6975174,1185,126
1764315189.7433574,1185,131
1764315189.7718897,1186,137
1764315189.7976656,1188,137
1764315189.8325965,1180,137
1764315189.8617375,1180,130
1764315189.9021852,1187,126
1764315189.9322329,1194,135
1764315189.962571,1189,145
1764315190.0023904,1170,157
1764315190.0326297,1146,167
1764315190.066838,1146,159
1764315190.1018357,1151,158
1764315190.1318605,1144,156
1764315190.1673322,1142,140
1764315190.2034938,1137,132
1764315190.232446,1136,133
1764315190.2724855,1136,130
1764315190.3021772,1145,129
1764315190.3371575,1150,123
1764315190.3678036,1161,111
1764315190.4072971,1158,103
1764315190.443572,1153,109
1764315190.4826415,1161,124
1764315190.5123322,1161,130
1764315190.542227,1154,126
1764315190.571721,1152,120
1764315190.6021605,1148,112
1764315190.636896,1157,106
1764315190.6718776,1164,108
1764315190.7018728,1171,110
1764315190.73186,1168,112
1764315190.7666872,1165,117
1764315190.8023093,1154,128
1764315190.8319,1146,134
1764315190.8821135,1144,145
1764315190.9217725,1150,137
1764315190.9478927,1148,119
1764315190.976905,1144,117
1764315191.0034707,1140,115
1764315191.0370197,1134,115
1764315191.0726497,1132,125
1764315191.1022232,1138,137
1764315191.142367,1142,138
1764315191.1726773,1138,142
1764315191.2023857,1131,140
1764315191.237238,1128,146
1764315191.2716842,1127,150
1764315191.3023903,1126,152
