timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-25T14:42:42.844,1,689,132,675.990990990991,117.35135135135135,,,,,-13,-14,,,,,66.99,111
2025-11-25T14:42:49.232,3,1741,132,1768.8053097345132,157.67256637168143,,,,,27,25,,,,,67.49,113
2025-11-25T14:42:55.624,11,1741,1060,1730.7477477477478,1064.1711711711712,,,,,-10,4,,,,,36.73,111
2025-11-25T14:43:02.028,0,163,132,127.5,99.7542372881356,,,,,-35,-32,,,,,42.91,118
2025-11-25T14:43:14.827,10,1215,1060,1267.1504424778761,993.2035398230089,,,,,52,-66,,,,,72.52,113
2025-11-25T14:43:21.234,12,426,364,421.1025641025641,340.54700854700855,,,,,-4,-23,,,,,60.93,117
2025-11-25T14:43:27.623,7,1741,596,1765.925,546.275,,,,,24,-49,,,,,63.94,120
2025-11-25T14:43:34.014,6,1215,596,1178.7203389830509,483.09322033898303,,,,,-36,-112,,,,,59.52,118
2025-11-25T14:43:40.418,4,163,596,197.3728813559322,550.3728813559322,,,,,34,-45,,,,,42.03,118
2025-11-25T14:43:46.808,9,689,1060,739.8290598290598,1001.8034188034188,,,,,50,-58,,,,,89.21,117
2025-11-25T14:43:53.202,2,1215,132,1178.1344537815125,67.22689075630252,,,,,-36,-64,,,,,79.25,119
2025-11-25T14:43:59.608,14,1478,364,1533.2605042016808,297.66386554621846,,,,,55,-66,,,,,60.96,119
2025-11-25T14:44:05.998,15,426,828,377.78333333333336,784.2916666666666,,,,,-48,-43,,,,,38.81,120
2025-11-25T14:44:12.390,13,952,364,1005.0166666666667,364.7416666666667,,,,,53,0,,,,,47.97,120
2025-11-25T14:44:18.793,16,952,828,929.25,804.2416666666667,,,,,-22,-23,,,,,60.19,120
2025-11-25T14:44:25.189,5,689,596,674.3583333333333,572.0166666666667,,,,,-14,-23,,,,,37.94,120
2025-11-25T14:44:31.593,17,1478,828,1474.345132743363,774.3982300884956,,,,,-3,-53,,,,,66.89,113
2025-11-25T14:44:37.984,8,163,1060,172.99107142857142,1015.7678571428571,,,,,9,-44,,,,,52.32,112
