x,y
643,1052
649,1040
630,1023
615,1007
614,1006
605,1007
594,995
599,987
608,973
608,1002
619,1021
634,1007
632,1001
635,1019
627,1010
614,991
611,991
611,1002
616,1006
617,977
617,962
623,982
637,1030
632,1035
616,1017
596,999
597,985
602,978
606,990
592,995
595,999
585,1008
576,994
584,1008
593,1035
583,1065
589,1048
610,1025
619,1000
639,1012
659,1028
646,1028
626,1003
622,975
628,966
634,956
639,953
640,936
656,961
627,987
621,993
621,993
618,1002
625,1011
635,1014
648,1025
648,1039
641,1036
639,1026
632,1028
620,1021
615,1014
613,1009
614,990
611,975
615,985
617,985
618,994
629,1007
634,997
614,997
604,996
599,1001
605,1015
628,1022
637,1029
648,1035
651,1022
647,1010
645,1000
636,988
633,988
629,997
615,1006
599,1004
592,985
595,990
599,994
596,977
597,951
611,942
592,962
592,993
589,1007
592,1005
596,1018
601,1029
614,1048
613,1044
612,1038
609,1006
614,970
602,975
583,985
580,981
580,978
575,967
576,967
579,964
585,969
588,981
600,982
612,980
618,981
616,987
